Date,ISRAEL IMI VALUE IMI (Large+Mid+Small Cap)
2007-04-09,935.007
2007-04-10,935.617
2007-04-11,940.838
2007-04-12,944.057
2007-04-13,943.808
2007-04-16,951.885
2007-04-17,943.348
2007-04-18,946.358
2007-04-19,943.645
2007-04-20,943.548
2007-04-23,951.7
2007-04-24,952.029
2007-04-25,958.971
2007-04-26,970.77
2007-04-27,973.326
2007-04-30,959.242
2007-05-01,966.857
2007-05-02,973.75
2007-05-03,975.926
2007-05-04,977.306
2007-05-07,990.139
2007-05-08,995.058
2007-05-09,1009.149
2007-05-10,1015.679
2007-05-11,1013.849
2007-05-14,1025.423
2007-05-15,1031.613
2007-05-16,1035.671
2007-05-17,1023.602
2007-05-18,1016.71
2007-05-21,1003.903
2007-05-22,1011.942
2007-05-23,1011.287
2007-05-24,995.621
2007-05-25,994.13
2007-05-28,1010.04
2007-05-29,1012.292
2007-05-30,997.989
2007-05-31,1000.0
2007-06-01,999.845
2007-06-04,1006.559
2007-06-05,1013.166
2007-06-06,996.949
2007-06-07,977.665
2007-06-08,972.935
2007-06-11,967.951
2007-06-12,954.33
2007-06-13,961.171
2007-06-14,973.474
2007-06-15,983.005
2007-06-18,988.411
2007-06-19,981.902
2007-06-20,978.262
2007-06-21,971.916
2007-06-22,970.37
2007-06-25,965.465
2007-06-26,960.248
2007-06-27,960.798
2007-06-28,967.524
2007-06-29,968.93
2007-07-02,984.45
2007-07-03,998.736
2007-07-04,998.018
2007-07-05,988.022
2007-07-06,986.71
2007-07-09,997.792
2007-07-10,987.456
2007-07-11,982.224
2007-07-12,992.783
2007-07-13,991.88
2007-07-16,996.939
2007-07-17,1001.935
2007-07-18,1004.159
2007-07-19,1012.257
2007-07-20,1012.713
2007-07-23,1003.474
2007-07-24,1020.789
2007-07-25,1007.01
2007-07-26,982.368
2007-07-27,970.859
2007-07-30,952.22
2007-07-31,968.899
2007-08-01,939.763
2007-08-02,948.302
2007-08-03,943.881
2007-08-06,923.256
2007-08-07,933.05
2007-08-08,955.057
2007-08-09,938.784
2007-08-10,942.478
2007-08-13,958.535
2007-08-14,950.712
2007-08-15,940.96
2007-08-16,916.75
2007-08-17,920.484
2007-08-20,929.496
2007-08-21,920.692
2007-08-22,937.067
2007-08-23,942.784
2007-08-24,942.592
2007-08-27,958.487
2007-08-28,960.05
2007-08-29,960.287
2007-08-30,957.276
2007-08-31,960.791
2007-09-03,962.122
2007-09-04,968.212
2007-09-05,968.799
2007-09-06,964.634
2007-09-07,963.847
2007-09-10,953.159
2007-09-11,963.303
2007-09-12,963.649
2007-09-13,963.58
2007-09-14,962.884
2007-09-17,970.673
2007-09-18,979.779
2007-09-19,1007.686
2007-09-20,1008.393
2007-09-21,1009.59
2007-09-24,1023.751
2007-09-25,1029.359
2007-09-26,1030.75
2007-09-27,1030.676
2007-09-28,1032.67
2007-10-01,1049.72
2007-10-02,1054.972
2007-10-03,1054.451
2007-10-04,1054.976
2007-10-05,1058.205
2007-10-08,1063.393
2007-10-09,1065.185
2007-10-10,1053.706
2007-10-11,1062.51
2007-10-12,1062.386
2007-10-15,1056.007
2007-10-16,1056.589
2007-10-17,1065.592
2007-10-18,1062.903
2007-10-19,1061.392
2007-10-22,1045.806
2007-10-23,1058.48
2007-10-24,1045.476
2007-10-25,1059.89
2007-10-26,1070.473
2007-10-29,1082.051
2007-10-30,1075.446
2007-10-31,1084.006
2007-11-01,1069.628
2007-11-02,1071.83
2007-11-05,1070.201
2007-11-06,1084.647
2007-11-07,1071.978
2007-11-08,1056.813
2007-11-09,1052.776
2007-11-12,1032.727
2007-11-13,1048.889
2007-11-14,1051.425
2007-11-15,1040.575
2007-11-16,1043.853
2007-11-19,1037.69
2007-11-20,1050.416
2007-11-21,1030.217
2007-11-22,1033.244
2007-11-23,1031.388
2007-11-26,1030.312
2007-11-27,1021.827
2007-11-28,1036.759
2007-11-29,1049.765
2007-11-30,1050.282
2007-12-03,1051.766
2007-12-04,1047.03
2007-12-05,1056.868
2007-12-06,1059.016
2007-12-07,1058.637
2007-12-10,1067.426
2007-12-11,1049.642
2007-12-12,1060.006
2007-12-13,1050.525
2007-12-14,1035.921
2007-12-17,1004.573
2007-12-18,1016.876
2007-12-19,1019.604
2007-12-20,1018.411
2007-12-21,1028.4
2007-12-24,1058.476
2007-12-25,1069.58
2007-12-26,1068.225
2007-12-27,1066.281
2007-12-28,1072.679
2007-12-31,1073.234
2008-01-01,1083.386
2008-01-02,1083.033
2008-01-03,1082.384
2008-01-04,1080.644
2008-01-07,1067.903
2008-01-08,1084.86
2008-01-09,1085.307
2008-01-10,1047.708
2008-01-11,1050.322
2008-01-14,1074.973
2008-01-15,1050.67
2008-01-16,1044.229
2008-01-17,1046.933
2008-01-18,1041.068
2008-01-21,1022.371
2008-01-22,1030.668
2008-01-23,1007.6
2008-01-24,1001.408
2008-01-25,1001.658
2008-01-28,994.237
2008-01-29,1016.143
2008-01-30,1014.301
2008-01-31,1022.055
2008-02-01,1031.773
2008-02-04,1043.571
2008-02-05,1025.31
2008-02-06,1021.891
2008-02-07,1018.01
2008-02-08,1017.05
2008-02-11,1023.87
2008-02-12,1031.948
2008-02-13,1049.349
2008-02-14,1053.279
2008-02-15,1054.434
2008-02-18,1050.416
2008-02-19,1049.964
2008-02-20,1040.784
2008-02-21,1055.652
2008-02-22,1062.149
2008-02-25,1069.804
2008-02-26,1059.721
2008-02-27,1070.351
2008-02-28,1061.672
2008-02-29,1046.121
2008-03-03,1030.173
2008-03-04,1028.781
2008-03-05,1045.765
2008-03-06,1034.923
2008-03-07,1033.182
2008-03-10,1016.649
2008-03-11,1028.528
2008-03-12,1048.113
2008-03-13,1021.862
2008-03-14,1013.993
2008-03-17,969.274
2008-03-18,990.041
2008-03-19,1010.132
2008-03-20,1002.031
2008-03-21,1002.031
2008-03-24,1010.91
2008-03-25,1029.296
2008-03-26,1018.948
2008-03-27,1006.182
2008-03-28,999.446
2008-03-31,985.235
2008-04-01,989.979
2008-04-02,1010.024
2008-04-03,997.383
2008-04-04,987.615
2008-04-07,988.234
2008-04-08,991.41
2008-04-09,997.241
2008-04-10,999.666
2008-04-11,996.628
2008-04-14,998.89
2008-04-15,1011.002
2008-04-16,1029.728
2008-04-17,1033.982
2008-04-18,1044.604
2008-04-21,1060.185
2008-04-22,1060.356
2008-04-23,1053.709
2008-04-24,1055.104
2008-04-25,1048.969
2008-04-28,1041.977
2008-04-29,1037.831
2008-04-30,1053.822
2008-05-01,1048.642
2008-05-02,1045.681
2008-05-05,1064.381
2008-05-06,1055.076
2008-05-07,1047.27
2008-05-08,1048.182
2008-05-09,1041.841
2008-05-12,1044.72
2008-05-13,1050.183
2008-05-14,1063.22
2008-05-15,1067.015
2008-05-16,1083.839
2008-05-19,1091.101
2008-05-20,1076.224
2008-05-21,1098.016
2008-05-22,1089.718
2008-05-23,1087.508
2008-05-26,1073.628
2008-05-27,1082.774
2008-05-28,1081.983
2008-05-29,1095.167
2008-05-30,1102.497
2008-06-02,1087.227
2008-06-03,1086.568
2008-06-04,1062.843
2008-06-05,1069.75
2008-06-06,1073.633
2008-06-09,1078.362
2008-06-10,1041.513
2008-06-11,1036.844
2008-06-12,1038.508
2008-06-13,1034.089
2008-06-16,1053.292
2008-06-17,1073.217
2008-06-18,1058.55
2008-06-19,1060.502
2008-06-20,1061.373
2008-06-23,1048.935
2008-06-24,1034.959
2008-06-25,1046.215
2008-06-26,1033.193
2008-06-27,1033.476
2008-06-30,1032.788
2008-07-01,1045.497
2008-07-02,1043.063
2008-07-03,1023.35
2008-07-04,1026.318
2008-07-07,1007.752
2008-07-08,1003.527
2008-07-09,1021.991
2008-07-10,978.356
2008-07-11,973.572
2008-07-14,963.943
2008-07-15,959.806
2008-07-16,947.853
2008-07-17,968.6
2008-07-18,957.182
2008-07-21,974.192
2008-07-22,970.141
2008-07-23,981.128
2008-07-24,978.321
2008-07-25,987.181
2008-07-28,983.846
2008-07-29,983.976
2008-07-30,981.102
2008-07-31,979.374
2008-08-01,968.025
2008-08-04,953.156
2008-08-05,975.867
2008-08-06,972.355
2008-08-07,974.487
2008-08-08,970.029
2008-08-11,978.601
2008-08-12,970.068
2008-08-13,953.809
2008-08-14,966.121
2008-08-15,970.105
2008-08-18,979.335
2008-08-19,970.784
2008-08-20,974.207
2008-08-21,980.576
2008-08-22,985.187
2008-08-25,978.743
2008-08-26,970.972
2008-08-27,961.387
2008-08-28,949.955
2008-08-29,958.645
2008-09-01,929.616
2008-09-02,951.639
2008-09-03,941.914
2008-09-04,943.96
2008-09-05,937.669
2008-09-08,951.451
2008-09-09,933.086
2008-09-10,926.49
2008-09-11,906.204
2008-09-12,913.5
2008-09-15,896.485
2008-09-16,865.943
2008-09-17,832.496
2008-09-18,829.221
2008-09-19,834.576
2008-09-22,872.584
2008-09-23,862.359
2008-09-24,862.786
2008-09-25,896.53
2008-09-26,885.941
2008-09-29,872.081
2008-09-30,873.374
2008-10-01,869.254
2008-10-02,850.062
2008-10-03,846.939
2008-10-06,777.979
2008-10-07,792.08
2008-10-08,777.205
2008-10-09,777.271
2008-10-10,775.683
2008-10-13,776.842
2008-10-14,783.243
2008-10-15,746.005
2008-10-16,713.477
2008-10-17,710.856
2008-10-20,711.445
2008-10-21,703.47
2008-10-22,719.831
2008-10-23,726.001
2008-10-24,723.413
2008-10-27,681.683
2008-10-28,682.58
2008-10-29,688.492
2008-10-30,695.73
2008-10-31,704.166
2008-11-03,732.776
2008-11-04,754.15
2008-11-05,733.638
2008-11-06,705.597
2008-11-07,709.137
2008-11-10,738.517
2008-11-11,710.941
2008-11-12,688.564
2008-11-13,669.391
2008-11-14,668.45
2008-11-17,656.789
2008-11-18,661.385
2008-11-19,656.747
2008-11-20,632.175
2008-11-21,640.395
2008-11-24,637.29
2008-11-25,668.781
2008-11-26,672.814
2008-11-27,662.558
2008-11-28,662.165
2008-12-01,656.772
2008-12-02,660.206
2008-12-03,647.173
2008-12-04,663.944
2008-12-05,665.799
2008-12-08,713.62
2008-12-09,717.894
2008-12-10,715.068
2008-12-11,713.414
2008-12-12,710.653
2008-12-15,687.654
2008-12-16,704.937
2008-12-17,733.224
2008-12-18,738.138
2008-12-19,734.294
2008-12-22,688.661
2008-12-23,675.89
2008-12-24,656.686
2008-12-25,656.775
2008-12-26,660.126
2008-12-29,659.512
2008-12-30,676.008
2008-12-31,685.584
2009-01-01,699.397
2009-01-02,703.137
2009-01-05,708.261
2009-01-06,724.219
2009-01-07,715.134
2009-01-08,705.274
2009-01-09,706.119
2009-01-12,716.631
2009-01-13,709.15
2009-01-14,686.099
2009-01-15,695.836
2009-01-16,705.344
2009-01-19,704.075
2009-01-20,699.682
2009-01-21,682.805
2009-01-22,669.927
2009-01-23,664.571
2009-01-26,675.104
2009-01-27,671.39
2009-01-28,684.915
2009-01-29,673.023
2009-01-30,670.229
2009-02-02,667.303
2009-02-03,683.511
2009-02-04,701.705
2009-02-05,703.129
2009-02-06,711.536
2009-02-09,728.485
2009-02-10,730.751
2009-02-11,715.024
2009-02-12,716.536
2009-02-13,718.147
2009-02-16,713.811
2009-02-17,707.024
2009-02-18,720.251
2009-02-19,720.035
2009-02-20,717.438
2009-02-23,705.382
2009-02-24,690.181
2009-02-25,698.463
2009-02-26,702.016
2009-02-27,708.73
2009-03-02,672.438
2009-03-03,672.079
2009-03-04,681.801
2009-03-05,666.845
2009-03-06,665.927
2009-03-09,669.487
2009-03-10,673.882
2009-03-11,681.324
2009-03-12,680.414
2009-03-13,680.587
2009-03-16,705.857
2009-03-17,707.017
2009-03-18,703.328
2009-03-19,709.859
2009-03-20,710.381
2009-03-23,734.542
2009-03-24,739.003
2009-03-25,741.657
2009-03-26,759.065
2009-03-27,753.064
2009-03-30,733.016
2009-03-31,736.453
2009-04-01,742.043
2009-04-02,779.395
2009-04-03,779.711
2009-04-06,774.982
2009-04-07,775.13
2009-04-08,775.448
2009-04-09,781.845
2009-04-10,781.845
2009-04-13,801.962
2009-04-14,797.679
2009-04-15,795.475
2009-04-16,801.802
2009-04-17,803.952
2009-04-20,774.125
2009-04-21,756.713
2009-04-22,760.19
2009-04-23,765.511
2009-04-24,770.393
2009-04-27,782.78
2009-04-28,782.556
2009-04-29,790.817
2009-04-30,803.375
2009-05-01,804.495
2009-05-04,822.73
2009-05-05,827.995
2009-05-06,832.522
2009-05-07,838.139
2009-05-08,845.725
2009-05-11,839.264
2009-05-12,847.242
2009-05-13,828.141
2009-05-14,829.825
2009-05-15,828.355
2009-05-18,832.608
2009-05-19,859.144
2009-05-20,883.957
2009-05-21,878.938
2009-05-22,888.648
2009-05-25,888.307
2009-05-26,876.573
2009-05-27,888.529
2009-05-28,890.32
2009-05-29,901.868
2009-06-01,926.712
2009-06-02,922.208
2009-06-03,899.399
2009-06-04,908.698
2009-06-05,902.287
2009-06-08,906.846
2009-06-09,924.961
2009-06-10,922.311
2009-06-11,922.965
2009-06-12,921.524
2009-06-15,896.652
2009-06-16,903.74
2009-06-17,884.112
2009-06-18,881.999
2009-06-19,882.12
2009-06-22,881.254
2009-06-23,879.799
2009-06-24,900.58
2009-06-25,882.995
2009-06-26,886.478
2009-06-29,918.885
2009-06-30,915.09
2009-07-01,936.337
2009-07-02,931.896
2009-07-03,929.68
2009-07-06,905.61
2009-07-07,916.138
2009-07-08,905.331
2009-07-09,898.983
2009-07-10,895.322
2009-07-13,902.712
2009-07-14,913.186
2009-07-15,929.443
2009-07-16,940.662
2009-07-17,936.834
2009-07-20,944.955
2009-07-21,960.934
2009-07-22,958.799
2009-07-23,965.958
2009-07-24,967.08
2009-07-27,996.936
2009-07-28,1019.128
2009-07-29,1024.465
2009-07-30,1029.776
2009-07-31,1032.137
2009-08-03,1043.436
2009-08-04,1024.623
2009-08-05,1031.205
2009-08-06,1027.952
2009-08-07,1030.395
2009-08-10,1009.146
2009-08-11,1000.355
2009-08-12,1008.496
2009-08-13,1037.104
2009-08-14,1033.395
2009-08-17,992.077
2009-08-18,1002.99
2009-08-19,1001.255
2009-08-20,1015.977
2009-08-21,1019.419
2009-08-24,1042.659
2009-08-25,1061.533
2009-08-26,1050.725
2009-08-27,1028.88
2009-08-28,1029.654
2009-08-31,1018.272
2009-09-01,1026.801
2009-09-02,1013.23
2009-09-03,1027.763
2009-09-04,1038.152
2009-09-07,1029.951
2009-09-08,1031.333
2009-09-09,1037.458
2009-09-10,1031.148
2009-09-11,1036.384
2009-09-14,1011.158
2009-09-15,1026.448
2009-09-16,1037.75
2009-09-17,1041.362
2009-09-18,1044.384
2009-09-21,1037.969
2009-09-22,1055.477
2009-09-23,1047.04
2009-09-24,1043.746
2009-09-25,1039.127
2009-09-28,1041.68
2009-09-29,1052.111
2009-09-30,1031.021
2009-10-01,1042.222
2009-10-02,1039.198
2009-10-05,1047.948
2009-10-06,1064.309
2009-10-07,1064.112
2009-10-08,1070.258
2009-10-09,1069.388
2009-10-12,1079.97
2009-10-13,1071.725
2009-10-14,1082.745
2009-10-15,1084.224
2009-10-16,1082.704
2009-10-19,1077.164
2009-10-20,1085.759
2009-10-21,1091.732
2009-10-22,1087.769
2009-10-23,1088.331
2009-10-26,1091.445
2009-10-27,1082.771
2009-10-28,1057.125
2009-10-29,1056.939
2009-10-30,1055.808
2009-11-02,1045.356
2009-11-03,1022.494
2009-11-04,1042.892
2009-11-05,1054.289
2009-11-06,1059.489
2009-11-09,1085.094
2009-11-10,1088.805
2009-11-11,1101.373
2009-11-12,1087.21
2009-11-13,1089.789
2009-11-16,1101.269
2009-11-17,1104.17
2009-11-18,1100.788
2009-11-19,1095.395
2009-11-20,1092.412
2009-11-23,1112.378
2009-11-24,1117.763
2009-11-25,1125.549
2009-11-26,1100.674
2009-11-27,1101.27
2009-11-30,1110.645
2009-12-01,1122.703
2009-12-02,1126.277
2009-12-03,1138.881
2009-12-04,1133.259
2009-12-07,1135.723
2009-12-08,1125.77
2009-12-09,1118.095
2009-12-10,1132.581
2009-12-11,1129.138
2009-12-14,1132.786
2009-12-15,1136.613
2009-12-16,1136.441
2009-12-17,1119.378
2009-12-18,1115.118
2009-12-21,1134.477
2009-12-22,1151.585
2009-12-23,1166.481
2009-12-24,1179.076
2009-12-25,1179.076
2009-12-28,1175.465
2009-12-29,1168.834
2009-12-30,1166.095
2009-12-31,1175.844
2010-01-01,1175.844
2010-01-04,1209.569
2010-01-05,1227.173
2010-01-06,1219.953
2010-01-07,1215.234
2010-01-08,1217.899
2010-01-11,1242.338
2010-01-12,1214.296
2010-01-13,1222.735
2010-01-14,1220.205
2010-01-15,1220.459
2010-01-18,1228.876
2010-01-19,1225.949
2010-01-20,1207.369
2010-01-21,1218.037
2010-01-22,1218.111
2010-01-25,1189.807
2010-01-26,1186.781
2010-01-27,1180.159
2010-01-28,1187.75
2010-01-29,1190.801
2010-02-01,1178.578
2010-02-02,1186.951
2010-02-03,1199.763
2010-02-04,1191.852
2010-02-05,1189.913
2010-02-08,1176.698
2010-02-09,1181.249
2010-02-10,1183.569
2010-02-11,1187.296
2010-02-12,1183.303
2010-02-15,1216.561
2010-02-16,1218.773
2010-02-17,1210.55
2010-02-18,1205.049
2010-02-19,1194.554
2010-02-22,1215.312
2010-02-23,1221.982
2010-02-24,1226.449
2010-02-25,1209.891
2010-02-26,1216.403
2010-03-01,1233.091
2010-03-02,1238.857
2010-03-03,1249.798
2010-03-04,1257.559
2010-03-05,1258.247
2010-03-08,1266.511
2010-03-09,1252.391
2010-03-10,1271.985
2010-03-11,1270.667
2010-03-12,1273.046
2010-03-15,1264.313
2010-03-16,1257.957
2010-03-17,1269.299
2010-03-18,1276.536
2010-03-19,1274.476
2010-03-22,1283.231
2010-03-23,1297.94
2010-03-24,1297.956
2010-03-25,1297.825
2010-03-26,1296.625
2010-03-29,1307.426
2010-03-30,1310.222
2010-03-31,1306.945
2010-04-01,1305.723
2010-04-02,1305.723
2010-04-05,1306.338
2010-04-06,1314.539
2010-04-07,1304.561
2010-04-08,1287.579
2010-04-09,1291.272
2010-04-12,1297.396
2010-04-13,1287.779
2010-04-14,1294.496
2010-04-15,1278.311
2010-04-16,1274.233
2010-04-19,1257.853
2010-04-20,1260.705
2010-04-21,1266.476
2010-04-22,1258.753
2010-04-23,1264.305
2010-04-26,1252.252
2010-04-27,1241.927
2010-04-28,1228.895
2010-04-29,1206.376
2010-04-30,1208.178
2010-05-03,1216.75
2010-05-04,1202.592
2010-05-05,1172.379
2010-05-06,1189.085
2010-05-07,1185.596
2010-05-10,1207.817
2010-05-11,1186.329
2010-05-12,1199.113
2010-05-13,1186.99
2010-05-14,1182.244
2010-05-17,1165.332
2010-05-18,1160.761
2010-05-19,1152.879
2010-05-20,1117.147
2010-05-21,1123.95
2010-05-24,1118.726
2010-05-25,1113.191
2010-05-26,1110.533
2010-05-27,1104.554
2010-05-28,1108.04
2010-05-31,1073.782
2010-06-01,1074.0
2010-06-02,1079.074
2010-06-03,1095.509
2010-06-04,1092.179
2010-06-07,1064.401
2010-06-08,1051.582
2010-06-09,1057.488
2010-06-10,1062.161
2010-06-11,1061.471
2010-06-14,1090.002
2010-06-15,1091.761
2010-06-16,1089.269
2010-06-17,1093.683
2010-06-18,1095.257
2010-06-21,1111.731
2010-06-22,1091.586
2010-06-23,1081.608
2010-06-24,1063.236
2010-06-25,1061.723
2010-06-28,1058.031
2010-06-29,1041.609
2010-06-30,1049.165
2010-07-01,1040.098
2010-07-02,1039.122
2010-07-05,1061.662
2010-07-06,1076.793
2010-07-07,1066.967
2010-07-08,1080.045
2010-07-09,1080.673
2010-07-12,1098.517
2010-07-13,1101.717
2010-07-14,1095.322
2010-07-15,1101.716
2010-07-16,1105.502
2010-07-19,1081.612
2010-07-20,1079.621
2010-07-21,1096.581
2010-07-22,1104.363
2010-07-23,1106.683
2010-07-26,1082.266
2010-07-27,1094.158
2010-07-28,1082.106
2010-07-29,1074.727
2010-07-30,1075.153
2010-08-02,1104.35
2010-08-03,1105.535
2010-08-04,1109.311
2010-08-05,1102.192
2010-08-06,1104.724
2010-08-09,1121.861
2010-08-10,1109.074
2010-08-11,1101.053
2010-08-12,1091.161
2010-08-13,1089.082
2010-08-16,1100.355
2010-08-17,1115.228
2010-08-18,1118.43
2010-08-19,1112.288
2010-08-20,1106.59
2010-08-23,1108.35
2010-08-24,1088.133
2010-08-25,1074.965
2010-08-26,1090.943
2010-08-27,1086.738
2010-08-30,1091.294
2010-08-31,1090.081
2010-09-01,1111.519
2010-09-02,1114.31
2010-09-03,1116.079
2010-09-06,1138.89
2010-09-07,1132.689
2010-09-08,1136.982
2010-09-09,1137.917
2010-09-10,1138.4
2010-09-13,1159.088
2010-09-14,1157.97
2010-09-15,1153.793
2010-09-16,1141.849
2010-09-17,1142.155
2010-09-20,1178.287
2010-09-21,1203.968
2010-09-22,1209.739
2010-09-23,1207.532
2010-09-24,1216.906
2010-09-27,1200.046
2010-09-28,1198.369
2010-09-29,1209.562
2010-09-30,1211.392
2010-10-01,1211.225
2010-10-04,1207.236
2010-10-05,1225.099
2010-10-06,1214.479
2010-10-07,1206.854
2010-10-08,1204.172
2010-10-11,1220.772
2010-10-12,1210.164
2010-10-13,1238.044
2010-10-14,1247.66
2010-10-15,1250.439
2010-10-18,1252.427
2010-10-19,1236.957
2010-10-20,1237.414
2010-10-21,1245.37
2010-10-22,1239.7
2010-10-25,1245.144
2010-10-26,1219.728
2010-10-27,1213.008
2010-10-28,1221.922
2010-10-29,1224.11
2010-11-01,1230.976
2010-11-02,1225.381
2010-11-03,1229.136
2010-11-04,1244.633
2010-11-05,1241.043
2010-11-08,1230.409
2010-11-09,1240.61
2010-11-10,1230.252
2010-11-11,1208.559
2010-11-12,1202.228
2010-11-15,1227.315
2010-11-16,1222.529
2010-11-17,1220.335
2010-11-18,1239.265
2010-11-19,1243.861
2010-11-22,1245.887
2010-11-23,1220.551
2010-11-24,1230.254
2010-11-25,1228.096
2010-11-26,1219.902
2010-11-29,1224.908
2010-11-30,1215.168
2010-12-01,1217.977
2010-12-02,1222.649
2010-12-03,1231.106
2010-12-06,1231.481
2010-12-07,1238.596
2010-12-08,1231.946
2010-12-09,1267.597
2010-12-10,1270.42
2010-12-13,1290.056
2010-12-14,1292.6
2010-12-15,1280.615
2010-12-16,1276.969
2010-12-17,1278.764
2010-12-20,1270.038
2010-12-21,1266.531
2010-12-22,1269.722
2010-12-23,1264.715
2010-12-24,1266.301
2010-12-27,1280.611
2010-12-28,1280.876
2010-12-29,1294.544
2010-12-30,1304.518
2010-12-31,1305.255
2011-01-03,1318.995
2011-01-04,1323.976
2011-01-05,1313.357
2011-01-06,1301.041
2011-01-07,1297.678
2011-01-10,1303.155
2011-01-11,1325.502
2011-01-12,1320.454
2011-01-13,1329.515
2011-01-14,1329.329
2011-01-17,1321.612
2011-01-18,1328.844
2011-01-19,1326.884
2011-01-20,1303.916
2011-01-21,1302.98
2011-01-24,1291.929
2011-01-25,1296.281
2011-01-26,1311.407
2011-01-27,1313.277
2011-01-28,1293.713
2011-01-31,1250.729
2011-02-01,1253.234
2011-02-02,1270.167
2011-02-03,1255.844
2011-02-04,1246.515
2011-02-07,1273.129
2011-02-08,1261.334
2011-02-09,1247.514
2011-02-10,1231.529
2011-02-11,1230.726
2011-02-14,1244.433
2011-02-15,1249.357
2011-02-16,1274.677
2011-02-17,1266.758
2011-02-18,1268.471
2011-02-21,1273.361
2011-02-22,1251.489
2011-02-23,1236.864
2011-02-24,1209.077
2011-02-25,1211.894
2011-02-28,1223.978
2011-03-01,1204.086
2011-03-02,1201.362
2011-03-03,1214.995
2011-03-04,1215.988
2011-03-07,1222.277
2011-03-08,1210.726
2011-03-09,1210.193
2011-03-10,1215.723
2011-03-11,1215.809
2011-03-14,1207.456
2011-03-15,1197.12
2011-03-16,1196.296
2011-03-17,1213.036
2011-03-18,1219.413
2011-03-21,1230.907
2011-03-22,1233.654
2011-03-23,1227.884
2011-03-24,1237.07
2011-03-25,1239.247
2011-03-28,1261.659
2011-03-29,1263.146
2011-03-30,1272.318
2011-03-31,1281.313
2011-04-01,1280.687
2011-04-04,1295.118
2011-04-05,1276.368
2011-04-06,1288.1
2011-04-07,1282.388
2011-04-08,1288.081
2011-04-11,1294.498
2011-04-12,1270.918
2011-04-13,1282.005
2011-04-14,1280.476
2011-04-15,1280.457
2011-04-18,1273.657
2011-04-19,1284.333
2011-04-20,1281.65
2011-04-21,1281.122
2011-04-22,1281.122
2011-04-25,1277.833
2011-04-26,1245.671
2011-04-27,1238.445
2011-04-28,1234.304
2011-04-29,1244.471
2011-05-02,1243.3
2011-05-03,1227.782
2011-05-04,1230.071
2011-05-05,1213.311
2011-05-06,1206.291
2011-05-09,1208.944
2011-05-10,1210.466
2011-05-11,1213.63
2011-05-12,1220.586
2011-05-13,1220.604
2011-05-16,1228.613
2011-05-17,1216.311
2011-05-18,1230.313
2011-05-19,1233.159
2011-05-20,1235.104
2011-05-23,1213.557
2011-05-24,1205.78
2011-05-25,1191.29
2011-05-26,1193.47
2011-05-27,1197.541
2011-05-30,1225.329
2011-05-31,1248.253
2011-06-01,1231.379
2011-06-02,1222.501
2011-06-03,1230.034
2011-06-06,1225.921
2011-06-07,1231.354
2011-06-08,1229.343
2011-06-09,1206.987
2011-06-10,1199.428
2011-06-13,1196.916
2011-06-14,1209.022
2011-06-15,1177.705
2011-06-16,1177.763
2011-06-17,1190.118
2011-06-20,1169.512
2011-06-21,1189.868
2011-06-22,1196.599
2011-06-23,1162.521
2011-06-24,1167.451
2011-06-27,1167.649
2011-06-28,1180.369
2011-06-29,1191.069
2011-06-30,1193.374
2011-07-01,1196.715
2011-07-04,1225.587
2011-07-05,1217.262
2011-07-06,1203.398
2011-07-07,1226.916
2011-07-08,1222.455
2011-07-11,1196.275
2011-07-12,1193.852
2011-07-13,1201.245
2011-07-14,1204.068
2011-07-15,1195.089
2011-07-18,1177.989
2011-07-19,1188.733
2011-07-20,1199.52
2011-07-21,1204.644
2011-07-22,1206.592
2011-07-25,1201.596
2011-07-26,1197.329
2011-07-27,1187.889
2011-07-28,1158.997
2011-07-29,1163.797
2011-08-01,1116.404
2011-08-02,1104.137
2011-08-03,1086.712
2011-08-04,1061.802
2011-08-05,1051.389
2011-08-08,991.414
2011-08-09,979.323
2011-08-10,954.236
2011-08-11,954.314
2011-08-12,952.766
2011-08-15,974.542
2011-08-16,965.025
2011-08-17,984.439
2011-08-18,938.22
2011-08-19,938.785
2011-08-22,969.824
2011-08-23,962.734
2011-08-24,961.412
2011-08-25,939.977
2011-08-26,936.99
2011-08-29,975.261
2011-08-30,977.818
2011-08-31,993.24
2011-09-01,995.956
2011-09-02,988.707
2011-09-05,933.136
2011-09-06,904.542
2011-09-07,931.831
2011-09-08,918.447
2011-09-09,913.681
2011-09-12,851.134
2011-09-13,865.481
2011-09-14,885.92
2011-09-15,904.551
2011-09-16,909.56
2011-09-19,869.866
2011-09-20,895.266
2011-09-21,900.896
2011-09-22,863.925
2011-09-23,869.449
2011-09-26,874.331
2011-09-27,886.129
2011-09-28,882.795
2011-09-29,881.753
2011-09-30,875.036
2011-10-03,881.083
2011-10-04,847.653
2011-10-05,858.692
2011-10-06,881.506
2011-10-07,883.888
2011-10-10,904.46
2011-10-11,914.86
2011-10-12,923.197
2011-10-13,919.731
2011-10-14,921.115
2011-10-17,967.902
2011-10-18,966.011
2011-10-19,969.281
2011-10-20,959.824
2011-10-21,968.708
2011-10-24,973.885
2011-10-25,971.531
2011-10-26,970.573
2011-10-27,1021.239
2011-10-28,1028.97
2011-10-31,996.436
2011-11-01,950.017
2011-11-02,940.364
2011-11-03,956.35
2011-11-04,958.569
2011-11-07,960.96
2011-11-08,977.19
2011-11-09,940.764
2011-11-10,944.482
2011-11-11,947.515
2011-11-14,950.709
