Date,UNITED KINGDOM SMID VALUE SMID (Small+Mid Cap)
2015-05-27,1347.981
2015-05-28,1345.954
2015-05-29,1332.507
2015-06-01,1328.469
2015-06-02,1335.663
2015-06-03,1338.644
2015-06-04,1333.764
2015-06-05,1308.864
2015-06-08,1307.103
2015-06-09,1308.056
2015-06-10,1343.363
2015-06-11,1346.913
2015-06-12,1339.451
2015-06-15,1320.348
2015-06-16,1327.243
2015-06-17,1327.697
2015-06-18,1341.25
2015-06-19,1343.857
2015-06-22,1359.706
2015-06-23,1360.018
2015-06-24,1354.609
2015-06-25,1354.465
2015-06-26,1345.405
2015-06-29,1321.91
2015-06-30,1310.159
2015-07-01,1316.761
2015-07-02,1313.889
2015-07-03,1306.803
2015-07-06,1295.13
2015-07-07,1260.407
2015-07-08,1251.319
2015-07-09,1269.143
2015-07-10,1297.989
2015-07-13,1317.35
2015-07-14,1318.095
2015-07-15,1326.069
2015-07-16,1334.673
2015-07-17,1336.465
2015-07-20,1330.73
2015-07-21,1327.565
2015-07-22,1323.844
2015-07-23,1309.935
2015-07-24,1297.459
2015-07-27,1285.232
2015-07-28,1304.195
2015-07-29,1319.888
2015-07-30,1314.823
2015-07-31,1325.972
2015-08-03,1327.277
2015-08-04,1333.463
2015-08-05,1339.889
2015-08-06,1333.991
2015-08-07,1324.823
2015-08-10,1336.686
2015-08-11,1329.925
2015-08-12,1315.463
2015-08-13,1322.626
2015-08-14,1325.415
2015-08-17,1322.638
2015-08-18,1325.851
2015-08-19,1308.49
2015-08-20,1301.692
2015-08-21,1272.766
2015-08-24,1224.415
2015-08-25,1259.887
2015-08-26,1232.819
2015-08-27,1250.322
2015-08-28,1259.485
2015-08-31,1261.659
2015-09-01,1227.848
2015-09-02,1231.58
2015-09-03,1242.162
2015-09-04,1213.456
2015-09-07,1224.046
2015-09-08,1249.327
2015-09-09,1265.484
2015-09-10,1261.198
2015-09-11,1252.102
2015-09-14,1243.678
2015-09-15,1245.88
2015-09-16,1269.822
2015-09-17,1268.216
2015-09-18,1262.519
2015-09-21,1247.03
2015-09-22,1207.865
2015-09-23,1212.931
2015-09-24,1205.365
2015-09-25,1222.389
2015-09-28,1206.285
2015-09-29,1189.957
2015-09-30,1215.831
2015-10-01,1219.493
2015-10-02,1229.465
2015-10-05,1254.538
2015-10-06,1261.184
2015-10-07,1263.331
2015-10-08,1265.839
2015-10-09,1271.272
2015-10-12,1267.936
2015-10-13,1249.687
2015-10-14,1258.192
2015-10-15,1272.003
2015-10-16,1271.156
2015-10-19,1275.813
2015-10-20,1276.75
2015-10-21,1278.655
2015-10-22,1280.645
2015-10-23,1289.65
2015-10-26,1285.913
2015-10-27,1269.496
2015-10-28,1274.36
2015-10-29,1266.23
2015-10-30,1278.856
2015-11-02,1280.754
2015-11-03,1278.781
2015-11-04,1276.442
2015-11-05,1258.583
2015-11-06,1244.402
2015-11-09,1237.057
2015-11-10,1228.318
2015-11-11,1237.386
2015-11-12,1219.343
2015-11-13,1209.591
2015-11-16,1216.603
2015-11-17,1241.677
2015-11-18,1240.197
2015-11-19,1255.282
2015-11-20,1251.532
2015-11-23,1233.487
2015-11-24,1216.332
2015-11-25,1228.443
2015-11-26,1241.502
2015-11-27,1239.198
2015-11-30,1245.147
2015-12-01,1253.368
2015-12-02,1244.497
2015-12-03,1233.081
2015-12-04,1236.13
2015-12-07,1230.172
2015-12-08,1207.89
2015-12-09,1221.634
2015-12-10,1207.794
2015-12-11,1187.653
2015-12-14,1169.376
2015-12-15,1187.379
2015-12-16,1190.471
2015-12-17,1187.367
2015-12-18,1182.087
2015-12-21,1181.405
2015-12-22,1184.403
2015-12-23,1206.368
2015-12-24,1215.378
2015-12-25,1215.378
2015-12-28,1212.124
2015-12-29,1213.53
2015-12-30,1211.453
2015-12-31,1196.0
2016-01-01,1196.0
2016-01-04,1166.196
2016-01-05,1169.095
2016-01-06,1155.025
2016-01-07,1132.066
2016-01-08,1124.066
2016-01-11,1117.93
2016-01-12,1113.918
2016-01-13,1123.417
2016-01-14,1105.727
2016-01-15,1081.831
2016-01-18,1066.243
2016-01-19,1067.978
2016-01-20,1037.486
2016-01-21,1052.013
2016-01-22,1087.857
2016-01-25,1078.024
2016-01-26,1086.38
2016-01-27,1089.14
2016-01-28,1094.777
2016-01-29,1103.531
2016-02-01,1118.248
2016-02-02,1100.48
2016-02-03,1097.784
2016-02-04,1109.611
2016-02-05,1099.933
2016-02-08,1056.033
2016-02-09,1049.359
2016-02-10,1060.835
2016-02-11,1032.274
2016-02-12,1058.368
2016-02-15,1081.029
2016-02-16,1070.616
2016-02-17,1100.711
2016-02-18,1105.447
2016-02-19,1090.878
2016-02-22,1088.363
2016-02-23,1077.448
2016-02-24,1052.154
2016-02-25,1074.006
2016-02-26,1080.553
2016-02-29,1091.96
2016-03-01,1106.749
2016-03-02,1121.582
2016-03-03,1135.936
2016-03-04,1157.434
2016-03-07,1156.58
2016-03-08,1137.946
2016-03-09,1137.124
2016-03-10,1124.551
2016-03-11,1150.672
2016-03-14,1158.856
2016-03-15,1136.491
2016-03-16,1139.316
2016-03-17,1185.791
2016-03-18,1193.272
2016-03-21,1179.399
2016-03-22,1165.965
2016-03-23,1151.905
2016-03-24,1136.736
2016-03-25,1136.736
2016-03-28,1145.776
2016-03-29,1150.499
2016-03-30,1185.492
2016-03-31,1177.838
2016-04-01,1154.569
2016-04-04,1162.841
2016-04-05,1136.545
2016-04-06,1143.207
2016-04-07,1135.71
2016-04-08,1150.333
2016-04-11,1165.042
2016-04-12,1167.648
2016-04-13,1192.36
2016-04-14,1181.899
2016-04-15,1174.525
2016-04-18,1182.843
2016-04-19,1206.546
2016-04-20,1209.856
2016-04-21,1198.551
2016-04-22,1194.263
2016-04-25,1200.575
2016-04-26,1205.455
2016-04-27,1211.544
2016-04-28,1222.122
2016-04-29,1213.331
2016-05-02,1215.319
2016-05-03,1188.076
2016-05-04,1172.485
2016-05-05,1178.375
2016-05-06,1174.12
2016-05-09,1166.15
2016-05-10,1177.495
2016-05-11,1176.837
2016-05-12,1171.55
2016-05-13,1159.891
2016-05-16,1169.556
2016-05-17,1184.152
2016-05-18,1198.117
2016-05-19,1182.311
2016-05-20,1194.872
2016-05-23,1196.028
2016-05-24,1222.127
2016-05-25,1233.258
2016-05-26,1229.86
2016-05-27,1226.899
2016-05-30,1227.444
2016-05-31,1216.609
2016-06-01,1191.031
2016-06-02,1194.22
2016-06-03,1203.52
2016-06-06,1211.676
2016-06-07,1218.453
2016-06-08,1221.23
2016-06-09,1207.462
2016-06-10,1170.839
2016-06-13,1148.318
2016-06-14,1111.374
2016-06-15,1124.985
2016-06-16,1099.422
2016-06-17,1141.725
2016-06-20,1221.031
2016-06-21,1222.337
2016-06-22,1232.502
2016-06-23,1261.827
2016-06-24,1065.093
2016-06-27,957.796
2016-06-28,1004.319
2016-06-29,1054.956
2016-06-30,1065.977
2016-07-01,1072.318
2016-07-04,1050.232
2016-07-05,1002.797
2016-07-06,979.164
2016-07-07,999.351
2016-07-08,1023.239
2016-07-11,1059.029
2016-07-12,1084.83
2016-07-13,1084.128
2016-07-14,1096.995
2016-07-15,1085.762
2016-07-18,1096.888
2016-07-19,1086.041
2016-07-20,1095.911
2016-07-21,1100.824
2016-07-22,1084.58
2016-07-25,1095.336
2016-07-26,1091.613
2016-07-27,1106.195
2016-07-28,1103.448
2016-07-29,1122.81
2016-08-01,1110.203
2016-08-02,1116.201
2016-08-03,1111.823
2016-08-04,1111.956
2016-08-05,1118.54
2016-08-08,1123.611
2016-08-09,1129.534
2016-08-10,1133.059
2016-08-11,1134.194
2016-08-12,1138.449
2016-08-15,1133.621
2016-08-16,1133.866
2016-08-17,1131.216
2016-08-18,1154.529
2016-08-19,1143.265
2016-08-22,1150.346
2016-08-23,1165.6
2016-08-24,1170.476
2016-08-25,1158.063
2016-08-26,1161.874
2016-08-29,1150.523
2016-08-30,1144.919
2016-08-31,1139.897
2016-09-01,1164.785
2016-09-02,1180.559
2016-09-05,1177.119
2016-09-06,1187.517
2016-09-07,1182.608
2016-09-08,1191.384
2016-09-09,1166.36
2016-09-12,1154.004
2016-09-13,1135.074
2016-09-14,1135.173
2016-09-15,1146.328
2016-09-16,1137.823
2016-09-19,1146.829
2016-09-20,1139.645
2016-09-21,1146.501
2016-09-22,1170.014
2016-09-23,1155.359
2016-09-26,1140.699
2016-09-27,1136.239
2016-09-28,1145.39
2016-09-29,1151.915
2016-09-30,1154.789
2016-10-03,1157.523
2016-10-04,1160.325
2016-10-05,1151.225
2016-10-06,1134.897
2016-10-07,1109.953
2016-10-10,1102.23
2016-10-11,1088.648
2016-10-12,1079.171
2016-10-13,1073.191
2016-10-14,1081.152
2016-10-17,1065.141
2016-10-18,1092.13
2016-10-19,1095.462
2016-10-20,1090.561
2016-10-21,1085.928
2016-10-24,1081.51
2016-10-25,1075.511
2016-10-26,1076.893
2016-10-27,1066.31
2016-10-28,1068.402
2016-10-31,1072.033
2016-11-01,1071.03
2016-11-02,1075.422
2016-11-03,1094.465
2016-11-04,1079.475
2016-11-07,1079.788
2016-11-08,1083.391
2016-11-09,1098.083
2016-11-10,1096.841
2016-11-11,1095.733
2016-11-14,1088.287
2016-11-15,1086.115
2016-11-16,1081.618
2016-11-17,1091.804
2016-11-18,1079.283
2016-11-21,1087.75
2016-11-22,1098.468
2016-11-23,1094.164
2016-11-24,1100.96
2016-11-25,1097.872
2016-11-28,1089.462
2016-11-29,1097.544
2016-11-30,1092.62
2016-12-01,1098.18
2016-12-02,1101.458
2016-12-05,1107.474
2016-12-06,1112.054
2016-12-07,1119.427
2016-12-08,1117.302
2016-12-09,1121.343
2016-12-12,1116.346
2016-12-13,1128.782
2016-12-14,1127.546
2016-12-15,1108.129
2016-12-16,1113.153
2016-12-19,1110.534
2016-12-20,1108.658
2016-12-21,1109.921
2016-12-22,1110.713
2016-12-23,1109.292
2016-12-26,1109.292
2016-12-27,1109.383
2016-12-28,1106.977
2016-12-29,1110.222
2016-12-30,1127.674
2017-01-02,1127.674
2017-01-03,1118.368
2017-01-04,1123.998
2017-01-05,1145.397
2017-01-06,1137.18
2017-01-09,1120.803
2017-01-10,1128.267
2017-01-11,1113.056
2017-01-12,1123.79
2017-01-13,1127.488
2017-01-16,1109.929
2017-01-17,1139.046
2017-01-18,1130.317
2017-01-19,1120.4
2017-01-20,1116.146
2017-01-23,1130.973
2017-01-24,1130.434
2017-01-25,1141.089
2017-01-26,1138.638
2017-01-27,1136.143
2017-01-30,1126.191
2017-01-31,1134.434
2017-02-01,1145.888
2017-02-02,1134.939
2017-02-03,1141.982
2017-02-06,1132.195
2017-02-07,1144.402
2017-02-08,1159.673
2017-02-09,1161.756
2017-02-10,1161.797
2017-02-13,1164.987
2017-02-14,1165.482
2017-02-15,1165.75
2017-02-16,1165.197
2017-02-17,1157.79
2017-02-20,1162.164
2017-02-21,1161.98
2017-02-22,1158.629
2017-02-23,1168.349
2017-02-24,1160.68
2017-02-27,1158.563
2017-02-28,1166.685
2017-03-01,1167.579
2017-03-02,1162.081
2017-03-03,1156.429
2017-03-06,1159.278
2017-03-07,1149.905
2017-03-08,1150.695
2017-03-09,1149.937
2017-03-10,1151.814
2017-03-13,1162.653
2017-03-14,1150.734
2017-03-15,1155.199
2017-03-16,1175.804
2017-03-17,1177.942
2017-03-20,1182.739
2017-03-21,1187.801
2017-03-22,1174.884
2017-03-23,1189.294
2017-03-24,1183.942
2017-03-27,1186.779
2017-03-28,1187.227
2017-03-29,1177.948
2017-03-30,1188.433
2017-03-31,1189.03
2017-04-03,1181.054
2017-04-04,1181.039
2017-04-05,1184.694
2017-04-06,1191.031
2017-04-07,1188.624
2017-04-10,1194.326
2017-04-11,1204.129
2017-04-12,1209.331
2017-04-13,1216.904
2017-04-14,1216.904
2017-04-17,1224.292
2017-04-18,1228.038
2017-04-19,1241.625
2017-04-20,1243.754
2017-04-21,1235.604
2017-04-24,1255.376
2017-04-25,1259.058
2017-04-26,1266.274
2017-04-27,1270.61
2017-04-28,1272.144
2017-05-01,1271.259
2017-05-02,1284.686
2017-05-03,1274.71
2017-05-04,1276.403
2017-05-05,1286.994
2017-05-08,1289.048
2017-05-09,1294.501
2017-05-10,1297.98
2017-05-11,1283.941
2017-05-12,1283.273
2017-05-15,1284.79
2017-05-16,1287.633
2017-05-17,1288.848
2017-05-18,1287.203
2017-05-19,1294.273
2017-05-22,1300.316
2017-05-23,1294.702
2017-05-24,1294.545
2017-05-25,1294.67
2017-05-26,1281.231
2017-05-29,1286.39
2017-05-30,1288.244
2017-05-31,1290.812
2017-06-01,1294.127
2017-06-02,1290.191
2017-06-05,1286.38
2017-06-06,1268.748
2017-06-07,1277.39
2017-06-08,1279.976
2017-06-09,1260.386
2017-06-12,1253.41
2017-06-13,1268.296
2017-06-14,1280.46
2017-06-15,1248.643
2017-06-16,1266.443
2017-06-19,1265.332
2017-06-20,1242.028
2017-06-21,1243.233
2017-06-22,1238.494
2017-06-23,1252.287
2017-06-26,1252.039
2017-06-27,1247.083
2017-06-28,1263.86
2017-06-29,1264.727
2017-06-30,1263.086
2017-07-03,1260.329
2017-07-04,1259.486
2017-07-05,1265.936
2017-07-06,1267.126
2017-07-07,1259.319
2017-07-10,1257.466
2017-07-11,1244.988
2017-07-12,1252.218
2017-07-13,1267.478
2017-07-14,1280.797
2017-07-17,1286.889
2017-07-18,1289.276
2017-07-19,1298.029
2017-07-20,1297.599
2017-07-21,1293.114
2017-07-24,1288.751
2017-07-25,1295.441
2017-07-26,1305.705
2017-07-27,1319.536
2017-07-28,1312.609
2017-07-31,1324.013
2017-08-01,1335.217
2017-08-02,1336.679
2017-08-03,1337.073
2017-08-04,1328.579
2017-08-07,1329.507
2017-08-08,1323.403
2017-08-09,1321.589
2017-08-10,1311.22
2017-08-11,1296.047
2017-08-14,1307.072
2017-08-15,1294.965
2017-08-16,1308.112
2017-08-17,1303.399
2017-08-18,1290.462
2017-08-21,1298.033
2017-08-22,1299.043
2017-08-23,1293.918
2017-08-24,1293.462
2017-08-25,1299.065
2017-08-28,1304.159
2017-08-29,1296.705
2017-08-30,1299.301
2017-08-31,1309.235
2017-09-01,1317.359
2017-09-04,1309.692
2017-09-05,1316.013
2017-09-06,1316.87
2017-09-07,1327.529
2017-09-08,1324.684
2017-09-11,1331.077
2017-09-12,1337.625
2017-09-13,1325.707
2017-09-14,1327.434
2017-09-15,1341.859
2017-09-18,1342.023
2017-09-19,1345.789
2017-09-20,1353.831
2017-09-21,1344.827
2017-09-22,1351.261
2017-09-25,1347.569
2017-09-26,1336.398
2017-09-27,1338.879
2017-09-28,1349.483
2017-09-29,1361.775
2017-10-02,1354.775
2017-10-03,1356.903
2017-10-04,1359.922
2017-10-05,1352.14
2017-10-06,1348.271
2017-10-09,1349.648
2017-10-10,1363.411
2017-10-11,1358.321
2017-10-12,1362.055
2017-10-13,1378.797
2017-10-16,1374.341
2017-10-17,1356.815
2017-10-18,1365.923
2017-10-19,1362.567
2017-10-20,1361.533
2017-10-23,1358.684
2017-10-24,1351.313
2017-10-25,1358.79
2017-10-26,1358.467
2017-10-27,1347.732
2017-10-30,1360.089
2017-10-31,1371.894
2017-11-01,1372.601
2017-11-02,1359.413
2017-11-03,1358.616
2017-11-06,1363.517
2017-11-07,1354.279
2017-11-08,1353.222
2017-11-09,1340.488
2017-11-10,1347.433
2017-11-13,1322.128
2017-11-14,1323.886
2017-11-15,1317.133
2017-11-16,1331.223
2017-11-17,1329.847
2017-11-20,1337.83
2017-11-21,1337.049
2017-11-22,1346.838
2017-11-23,1349.547
2017-11-24,1350.377
2017-11-27,1342.152
2017-11-28,1340.993
2017-11-29,1363.774
2017-11-30,1372.801
2017-12-01,1359.017
2017-12-04,1363.828
2017-12-05,1360.313
2017-12-06,1349.724
2017-12-07,1351.664
2017-12-08,1362.24
2017-12-11,1362.556
2017-12-12,1359.168
2017-12-13,1364.455
2017-12-14,1369.306
2017-12-15,1362.67
2017-12-18,1385.865
2017-12-19,1385.119
2017-12-20,1391.616
2017-12-21,1393.6
2017-12-22,1397.936
2017-12-25,1397.936
2017-12-26,1397.884
2017-12-27,1411.997
2017-12-28,1417.751
2017-12-29,1434.083
2018-01-01,1434.083
2018-01-02,1435.05
2018-01-03,1431.443
2018-01-04,1437.06
2018-01-05,1447.134
2018-01-08,1438.061
2018-01-09,1437.725
2018-01-10,1433.128
2018-01-11,1430.251
2018-01-12,1458.179
2018-01-15,1470.175
2018-01-16,1471.027
2018-01-17,1469.378
2018-01-18,1473.038
2018-01-19,1468.194
2018-01-22,1475.462
2018-01-23,1483.759
2018-01-24,1499.426
2018-01-25,1509.891
2018-01-26,1506.035
2018-01-29,1488.277
2018-01-30,1478.274
2018-01-31,1477.154
2018-02-01,1478.424
2018-02-02,1454.13
2018-02-05,1422.674
2018-02-06,1379.225
2018-02-07,1408.601
2018-02-08,1395.846
2018-02-09,1366.748
2018-02-12,1377.32
2018-02-13,1381.053
2018-02-14,1396.983
2018-02-15,1411.545
2018-02-16,1424.956
2018-02-19,1415.641
2018-02-20,1428.809
2018-02-21,1426.181
2018-02-22,1419.831
2018-02-23,1425.228
2018-02-26,1423.112
2018-02-27,1421.416
2018-02-28,1395.944
2018-03-01,1380.485
2018-03-02,1373.926
2018-03-05,1395.415
2018-03-06,1406.92
2018-03-07,1413.186
2018-03-08,1416.62
2018-03-09,1427.052
2018-03-12,1432.554
2018-03-13,1425.942
2018-03-14,1418.685
2018-03-15,1419.877
2018-03-16,1411.388
2018-03-19,1404.018
2018-03-20,1406.417
2018-03-21,1402.7
2018-03-22,1389.45
2018-03-23,1390.866
2018-03-26,1387.52
2018-03-27,1392.126
2018-03-28,1389.986
2018-03-29,1388.322
2018-03-30,1388.322
2018-04-02,1390.796
2018-04-03,1384.466
2018-04-04,1383.159
2018-04-05,1398.652
2018-04-06,1410.301
2018-04-09,1413.089
2018-04-10,1430.731
2018-04-11,1432.02
2018-04-12,1448.852
2018-04-13,1455.052
2018-04-16,1458.042
2018-04-17,1467.506
2018-04-18,1470.647
2018-04-19,1478.676
2018-04-20,1464.09
2018-04-23,1463.937
2018-04-24,1457.785
2018-04-25,1447.494
2018-04-26,1457.66
2018-04-27,1453.974
2018-04-30,1453.723
2018-05-01,1439.832
2018-05-02,1443.219
2018-05-03,1431.304
2018-05-04,1434.209
2018-05-07,1439.674
2018-05-08,1445.892
2018-05-09,1459.313
2018-05-10,1456.234
2018-05-11,1474.844
2018-05-14,1475.11
2018-05-15,1465.31
2018-05-16,1464.046
2018-05-17,1476.601
2018-05-18,1471.218
2018-05-21,1476.762
2018-05-22,1480.607
2018-05-23,1459.1
2018-05-24,1454.564
2018-05-25,1458.13
2018-05-28,1456.597
2018-05-29,1424.966
2018-05-30,1429.901
2018-05-31,1432.237
2018-06-01,1443.131
2018-06-04,1453.108
2018-06-05,1445.92
2018-06-06,1462.506
2018-06-07,1459.507
2018-06-08,1452.024
2018-06-11,1458.671
2018-06-12,1452.338
2018-06-13,1453.458
2018-06-14,1462.68
2018-06-15,1436.172
2018-06-18,1428.708
2018-06-19,1408.445
2018-06-20,1413.827
2018-06-21,1405.693
2018-06-22,1427.039
2018-06-25,1408.138
2018-06-26,1402.595
2018-06-27,1398.213
2018-06-28,1383.284
2018-06-29,1401.992
2018-07-02,1381.871
2018-07-03,1389.113
2018-07-04,1392.198
2018-07-05,1395.904
2018-07-06,1402.323
2018-07-09,1410.657
2018-07-10,1412.886
2018-07-11,1395.021
2018-07-12,1400.546
2018-07-13,1400.865
2018-07-16,1397.264
2018-07-17,1395.097
2018-07-18,1387.776
2018-07-19,1376.957
2018-07-20,1388.062
2018-07-23,1377.161
2018-07-24,1387.655
2018-07-25,1384.326
2018-07-26,1384.641
2018-07-27,1388.703
2018-07-30,1389.962
2018-07-31,1387.362
2018-08-01,1375.927
2018-08-02,1349.386
2018-08-03,1358.255
2018-08-06,1350.631
2018-08-07,1359.846
2018-08-08,1363.063
2018-08-09,1363.437
2018-08-10,1342.836
2018-08-13,1334.24
2018-08-14,1327.056
2018-08-15,1306.578
2018-08-16,1322.713
2018-08-17,1323.442
2018-08-20,1328.87
2018-08-21,1347.268
2018-08-22,1352.015
2018-08-23,1347.82
2018-08-24,1348.012
2018-08-27,1351.314
2018-08-28,1361.189
2018-08-29,1365.558
2018-08-30,1360.937
2018-08-31,1355.05
2018-09-03,1347.485
2018-09-04,1331.45
2018-09-05,1340.08
2018-09-06,1338.827
2018-09-07,1330.277
2018-09-10,1342.322
2018-09-11,1337.752
2018-09-12,1345.282
2018-09-13,1346.428
2018-09-14,1349.728
2018-09-17,1359.953
2018-09-18,1361.422
2018-09-19,1361.213
2018-09-20,1375.303
2018-09-21,1363.054
2018-09-24,1361.005
2018-09-25,1361.322
2018-09-26,1365.059
2018-09-27,1359.636
2018-09-28,1344.711
2018-10-01,1341.325
2018-10-02,1325.488
2018-10-03,1334.454
2018-10-04,1321.417
2018-10-05,1317.815
2018-10-08,1303.65
2018-10-09,1305.283
2018-10-10,1300.479
2018-10-11,1274.293
2018-10-12,1273.202
2018-10-15,1264.563
2018-10-16,1290.741
2018-10-17,1277.154
2018-10-18,1271.274
2018-10-19,1256.749
2018-10-22,1247.948
2018-10-23,1229.03
2018-10-24,1227.529
2018-10-25,1225.193
2018-10-26,1211.904
2018-10-29,1228.404
2018-10-30,1227.798
2018-10-31,1240.864
2018-11-01,1274.842
2018-11-02,1282.37
2018-11-05,1275.556
2018-11-06,1277.11
2018-11-07,1291.294
2018-11-08,1300.26
2018-11-09,1283.39
2018-11-12,1248.726
2018-11-13,1271.526
2018-11-14,1273.436
2018-11-15,1221.913
2018-11-16,1222.551
2018-11-19,1222.997
2018-11-20,1210.321
2018-11-21,1223.074
2018-11-22,1226.528
2018-11-23,1224.07
2018-11-26,1238.956
2018-11-27,1226.189
2018-11-28,1221.771
2018-11-29,1215.057
2018-11-30,1194.777
2018-12-03,1195.43
2018-12-04,1177.641
2018-12-05,1178.812
2018-12-06,1149.214
2018-12-07,1153.251
2018-12-10,1107.229
2018-12-11,1117.235
2018-12-12,1147.426
2018-12-13,1136.389
2018-12-14,1121.098
2018-12-17,1106.963
2018-12-18,1111.753
2018-12-19,1119.521
2018-12-20,1111.563
2018-12-21,1114.852
2018-12-24,1109.688
2018-12-25,1109.688
2018-12-26,1105.762
2018-12-27,1087.195
2018-12-28,1117.29
2018-12-31,1123.021
2019-01-01,1123.021
2019-01-02,1115.761
2019-01-03,1111.443
2019-01-04,1144.628
2019-01-07,1156.614
2019-01-08,1171.355
2019-01-09,1187.99
2019-01-10,1193.359
2019-01-11,1205.209
2019-01-14,1206.208
2019-01-15,1195.392
2019-01-16,1210.53
2019-01-17,1211.864
2019-01-18,1232.307
2019-01-21,1227.556
2019-01-22,1230.742
2019-01-23,1237.504
2019-01-24,1238.391
2019-01-25,1251.029
2019-01-28,1242.021
2019-01-29,1255.364
2019-01-30,1260.601
2019-01-31,1256.821
2019-02-01,1259.899
2019-02-04,1262.47
2019-02-05,1259.292
2019-02-06,1264.521
2019-02-07,1245.852
2019-02-08,1235.268
2019-02-11,1241.104
2019-02-12,1237.331
2019-02-13,1245.989
2019-02-14,1236.028
2019-02-15,1241.281
2019-02-18,1255.941
2019-02-19,1266.243
2019-02-20,1275.338
2019-02-21,1274.468
2019-02-22,1276.516
2019-02-25,1275.675
2019-02-26,1301.505
2019-02-27,1304.095
2019-02-28,1303.767
2019-03-01,1309.61
2019-03-04,1305.197
2019-03-05,1300.958
2019-03-06,1302.667
2019-03-07,1283.805
2019-03-08,1262.963
2019-03-11,1270.976
2019-03-12,1276.968
2019-03-13,1294.95
2019-03-14,1309.585
2019-03-15,1319.535
2019-03-18,1318.24
2019-03-19,1328.742
2019-03-20,1302.867
2019-03-21,1289.698
2019-03-22,1286.822
2019-03-25,1272.089
2019-03-26,1277.997
2019-03-27,1281.223
2019-03-28,1267.894
2019-03-29,1273.094
2019-04-01,1292.488
2019-04-02,1289.951
2019-04-03,1319.595
2019-04-04,1308.833
2019-04-05,1299.869
2019-04-08,1300.461
2019-04-09,1290.913
2019-04-10,1297.327
2019-04-11,1309.895
2019-04-12,1316.455
2019-04-15,1323.313
2019-04-16,1323.828
2019-04-17,1319.744
2019-04-18,1315.855
2019-04-19,1315.855
2019-04-22,1312.618
2019-04-23,1311.996
2019-04-24,1319.964
2019-04-25,1305.408
2019-04-26,1309.068
2019-04-29,1309.897
2019-04-30,1312.774
2019-05-01,1315.887
2019-05-02,1302.466
2019-05-03,1310.473
2019-05-06,1307.775
2019-05-07,1288.086
2019-05-08,1280.581
2019-05-09,1268.762
2019-05-10,1271.959
2019-05-13,1252.978
2019-05-14,1260.364
2019-05-15,1256.083
2019-05-16,1255.834
2019-05-17,1245.542
2019-05-20,1232.219
2019-05-21,1245.91
2019-05-22,1220.185
2019-05-23,1200.027
2019-05-24,1209.405
2019-05-27,1208.213
2019-05-28,1212.972
2019-05-29,1193.208
2019-05-30,1198.167
2019-05-31,1192.708
2019-06-03,1187.032
2019-06-04,1200.477
2019-06-05,1214.807
2019-06-06,1211.832
2019-06-07,1225.571
2019-06-10,1224.806
2019-06-11,1230.785
2019-06-12,1227.003
2019-06-13,1222.735
2019-06-14,1208.087
2019-06-17,1204.65
2019-06-18,1214.302
2019-06-19,1218.591
2019-06-20,1228.536
2019-06-21,1228.446
2019-06-24,1228.203
2019-06-25,1230.417
2019-06-26,1224.186
2019-06-27,1228.114
2019-06-28,1243.004
2019-07-01,1246.977
2019-07-02,1243.918
2019-07-03,1252.668
2019-07-04,1254.659
2019-07-05,1238.947
2019-07-08,1232.881
2019-07-09,1220.5
2019-07-10,1218.936
2019-07-11,1223.816
2019-07-12,1233.918
2019-07-15,1229.699
2019-07-16,1225.323
2019-07-17,1223.125
2019-07-18,1225.796
2019-07-19,1232.815
2019-07-22,1236.269
2019-07-23,1235.229
2019-07-24,1249.932
2019-07-25,1246.518
2019-07-26,1239.86
2019-07-29,1229.312
2019-07-30,1205.964
2019-07-31,1203.454
2019-08-01,1191.358
2019-08-02,1165.504
2019-08-05,1139.511
2019-08-06,1139.078
2019-08-07,1141.788
2019-08-08,1152.523
2019-08-09,1140.094
2019-08-12,1128.745
2019-08-13,1130.328
2019-08-14,1114.97
2019-08-15,1108.97
2019-08-16,1123.308
2019-08-19,1141.608
2019-08-20,1133.22
2019-08-21,1145.643
2019-08-22,1159.738
2019-08-23,1161.177
2019-08-26,1156.258
2019-08-27,1170.6
2019-08-28,1156.712
2019-08-29,1157.716
2019-08-30,1162.734
2019-09-02,1157.191
2019-09-03,1155.762
2019-09-04,1172.895
2019-09-05,1193.925
2019-09-06,1194.582
2019-09-09,1195.206
2019-09-10,1209.412
2019-09-11,1225.814
2019-09-12,1221.979
2019-09-13,1256.657
2019-09-16,1246.776
2019-09-17,1249.624
2019-09-18,1246.542
2019-09-19,1248.424
2019-09-20,1254.47
2019-09-23,1238.633
2019-09-24,1237.241
2019-09-25,1221.687
2019-09-26,1222.076
2019-09-27,1233.353
2019-09-30,1234.301
2019-10-01,1220.645
2019-10-02,1195.367
2019-10-03,1195.541
2019-10-04,1192.853
2019-10-07,1193.553
2019-10-08,1167.867
2019-10-09,1163.157
2019-10-10,1181.254
2019-10-11,1279.715
2019-10-14,1260.207
2019-10-15,1304.588
2019-10-16,1303.095
2019-10-17,1310.026
2019-10-18,1317.319
2019-10-21,1333.577
2019-10-22,1318.833
2019-10-23,1317.303
2019-10-24,1314.768
2019-10-25,1308.177
2019-10-28,1317.618
2019-10-29,1318.98
2019-10-30,1307.92
2019-10-31,1309.8
2019-11-01,1316.41
2019-11-04,1317.967
2019-11-05,1317.171
2019-11-06,1313.299
2019-11-07,1319.617
2019-11-08,1307.301
2019-11-11,1321.653
