Date,CANADA SMID GROWTH SMID (Small+Mid Cap)
2021-04-21,1602.883
2021-04-22,1590.317
2021-04-23,1594.219
2021-04-26,1616.552
2021-04-27,1610.371
2021-04-28,1619.719
2021-04-29,1615.107
2021-04-30,1597.949
2021-05-03,1618.564
2021-05-04,1595.399
2021-05-05,1611.603
2021-05-06,1618.226
2021-05-07,1644.719
2021-05-10,1631.486
2021-05-11,1622.785
2021-05-12,1590.007
2021-05-13,1584.823
2021-05-14,1608.703
2021-05-17,1624.168
2021-05-18,1630.953
2021-05-19,1608.441
2021-05-20,1627.794
2021-05-21,1623.495
2021-05-24,1620.603
2021-05-25,1623.445
2021-05-26,1631.875
2021-05-27,1641.824
2021-05-28,1645.797
2021-05-31,1638.721
2021-06-01,1659.132
2021-06-02,1652.891
2021-06-03,1637.005
2021-06-04,1646.219
2021-06-07,1647.682
2021-06-08,1653.505
2021-06-09,1649.694
2021-06-10,1657.884
2021-06-11,1660.154
2021-06-14,1656.752
2021-06-15,1641.609
2021-06-16,1633.324
2021-06-17,1600.911
2021-06-18,1572.805
2021-06-21,1592.743
2021-06-22,1604.425
2021-06-23,1620.771
2021-06-24,1622.814
2021-06-25,1625.964
2021-06-28,1614.98
2021-06-29,1611.223
2021-06-30,1615.912
2021-07-01,1614.869
2021-07-02,1626.316
2021-07-05,1629.333
2021-07-06,1605.061
2021-07-07,1602.607
2021-07-08,1586.484
2021-07-09,1613.891
2021-07-12,1610.658
2021-07-13,1596.162
2021-07-14,1591.854
2021-07-15,1582.108
2021-07-16,1549.328
2021-07-19,1507.276
2021-07-20,1534.335
2021-07-21,1572.658
2021-07-22,1573.296
2021-07-23,1578.705
2021-07-26,1590.369
2021-07-27,1585.152
2021-07-28,1597.728
2021-07-29,1626.748
2021-07-30,1622.239
2021-08-02,1621.459
2021-08-03,1607.459
2021-08-04,1606.397
2021-08-05,1622.691
2021-08-06,1615.324
2021-08-09,1606.315
2021-08-10,1622.776
2021-08-11,1630.496
2021-08-12,1620.56
2021-08-13,1627.214
2021-08-16,1610.871
2021-08-17,1587.372
2021-08-18,1584.779
2021-08-19,1550.177
2021-08-20,1558.465
2021-08-23,1602.573
2021-08-24,1626.981
2021-08-25,1622.88
2021-08-26,1617.048
2021-08-27,1639.909
2021-08-30,1649.937
2021-08-31,1650.925
2021-09-01,1660.497
2021-09-02,1674.841
2021-09-03,1690.59
2021-09-06,1686.815
2021-09-07,1671.658
2021-09-08,1644.767
2021-09-09,1655.104
2021-09-10,1659.879
2021-09-13,1649.415
2021-09-14,1646.645
2021-09-15,1659.874
2021-09-16,1640.224
2021-09-17,1621.419
2021-09-20,1584.826
2021-09-21,1587.099
2021-09-22,1616.033
2021-09-23,1629.216
2021-09-24,1612.126
2021-09-27,1617.56
2021-09-28,1581.085
2021-09-29,1566.367
2021-09-30,1570.949
2021-10-01,1573.742
2021-10-04,1568.885
2021-10-05,1581.835
2021-10-06,1567.705
2021-10-07,1605.687
2021-10-08,1607.953
2021-10-11,1607.179
2021-10-12,1622.394
2021-10-13,1650.604
2021-10-14,1678.682
2021-10-15,1688.244
2021-10-18,1689.266
2021-10-19,1700.005
2021-10-20,1707.302
2021-10-21,1709.557
2021-10-22,1704.062
2021-10-25,1717.371
2021-10-26,1698.901
2021-10-27,1677.728
2021-10-28,1694.045
2021-10-29,1673.633
2021-11-01,1695.292
2021-11-02,1678.901
2021-11-03,1689.12
2021-11-04,1679.885
2021-11-05,1697.281
2021-11-08,1718.467
2021-11-09,1712.78
2021-11-10,1700.659
2021-11-11,1699.678
2021-11-12,1706.391
2021-11-15,1700.666
2021-11-16,1700.171
2021-11-17,1685.154
2021-11-18,1664.35
2021-11-19,1659.358
2021-11-22,1639.971
2021-11-23,1624.242
2021-11-24,1635.192
2021-11-25,1640.428
2021-11-26,1587.567
2021-11-29,1597.866
2021-11-30,1560.055
2021-12-01,1536.52
2021-12-02,1550.027
2021-12-03,1529.773
2021-12-06,1552.302
2021-12-07,1604.094
2021-12-08,1587.747
2021-12-09,1563.294
2021-12-10,1552.383
2021-12-13,1533.538
2021-12-14,1513.79
2021-12-15,1513.831
2021-12-16,1526.725
2021-12-17,1531.699
2021-12-20,1499.556
2021-12-21,1542.12
2021-12-22,1562.734
2021-12-23,1576.358
2021-12-24,1582.912
2021-12-27,1583.964
2021-12-28,1580.688
2021-12-29,1580.841
2021-12-30,1585.194
2021-12-31,1603.064
2022-01-03,1585.43
2022-01-04,1598.251
2022-01-05,1564.676
2022-01-06,1545.152
2022-01-07,1551.831
2022-01-10,1544.024
2022-01-11,1578.569
2022-01-12,1605.429
2022-01-13,1599.779
2022-01-14,1578.924
2022-01-17,1591.308
2022-01-18,1566.934
2022-01-19,1576.376
2022-01-20,1570.284
2022-01-21,1525.817
2022-01-24,1506.295
2022-01-25,1503.706
2022-01-26,1499.284
2022-01-27,1472.078
2022-01-28,1485.013
2022-01-31,1528.251
2022-02-01,1552.971
2022-02-02,1547.15
2022-02-03,1521.155
2022-02-04,1520.325
2022-02-07,1529.539
2022-02-08,1546.964
2022-02-09,1587.068
2022-02-10,1579.566
2022-02-11,1564.166
2022-02-14,1548.18
2022-02-15,1561.537
2022-02-16,1562.788
2022-02-17,1541.437
2022-02-18,1510.755
2022-02-21,1510.458
2022-02-22,1501.991
2022-02-23,1490.964
2022-02-24,1487.606
2022-02-25,1521.278
2022-02-28,1539.477
2022-03-01,1539.185
2022-03-02,1549.004
2022-03-03,1547.119
2022-03-04,1531.037
2022-03-07,1509.569
2022-03-08,1514.727
2022-03-09,1555.159
2022-03-10,1567.013
2022-03-11,1552.961
2022-03-14,1507.662
2022-03-15,1508.113
2022-03-16,1548.536
2022-03-17,1593.317
2022-03-18,1607.521
2022-03-21,1624.398
2022-03-22,1624.273
2022-03-23,1625.858
2022-03-24,1625.306
2022-03-25,1617.866
2022-03-28,1604.054
2022-03-29,1633.601
2022-03-30,1651.523
2022-03-31,1636.993
2022-04-01,1639.341
2022-04-04,1651.046
2022-04-05,1626.415
2022-04-06,1600.808
2022-04-07,1607.165
2022-04-08,1600.464
2022-04-11,1585.847
2022-04-12,1582.93
2022-04-13,1604.379
2022-04-14,1600.718
2022-04-15,1600.718
2022-04-18,1595.964
2022-04-19,1610.375
2022-04-20,1626.569
2022-04-21,1582.122
2022-04-22,1512.983
2022-04-25,1503.084
2022-04-26,1457.582
2022-04-27,1461.484
2022-04-28,1490.3
2022-04-29,1470.968
2022-05-02,1449.562
2022-05-03,1461.188
2022-05-04,1488.883
2022-05-05,1437.619
2022-05-06,1418.604
2022-05-09,1347.423
2022-05-10,1334.552
2022-05-11,1327.903
2022-05-12,1314.433
2022-05-13,1367.158
2022-05-16,1378.168
2022-05-17,1417.288
2022-05-18,1377.657
2022-05-19,1399.123
2022-05-20,1397.495
2022-05-23,1402.524
2022-05-24,1382.093
2022-05-25,1390.164
2022-05-26,1415.336
2022-05-27,1438.945
2022-05-30,1464.085
2022-05-31,1446.133
2022-06-01,1448.027
2022-06-02,1491.992
2022-06-03,1471.613
2022-06-06,1480.616
2022-06-07,1489.05
2022-06-08,1483.388
2022-06-09,1447.778
2022-06-10,1412.695
2022-06-13,1355.935
2022-06-14,1331.42
2022-06-15,1341.173
2022-06-16,1293.184
2022-06-17,1280.29
2022-06-20,1300.552
2022-06-21,1314.043
2022-06-22,1282.431
2022-06-23,1265.31
2022-06-24,1309.679
2022-06-27,1327.046
2022-06-28,1322.038
2022-06-29,1303.77
2022-06-30,1286.211
2022-07-01,1283.921
2022-07-04,1302.499
2022-07-05,1269.41
2022-07-06,1257.211
2022-07-07,1310.591
2022-07-08,1309.773
2022-07-11,1280.629
2022-07-12,1267.967
2022-07-13,1268.13
2022-07-14,1239.381
2022-07-15,1256.729
2022-07-18,1293.393
2022-07-19,1319.672
2022-07-20,1331.483
2022-07-21,1333.209
2022-07-22,1327.8
2022-07-25,1330.201
2022-07-26,1315.69
2022-07-27,1341.668
2022-07-28,1367.176
2022-07-29,1397.14
2022-08-01,1396.921
2022-08-02,1374.783
2022-08-03,1372.331
2022-08-04,1385.227
2022-08-05,1382.081
2022-08-08,1406.24
2022-08-09,1383.424
2022-08-10,1420.802
2022-08-11,1425.063
2022-08-12,1435.394
2022-08-15,1420.691
2022-08-16,1431.357
2022-08-17,1408.842
2022-08-18,1415.328
2022-08-19,1385.067
2022-08-22,1370.633
2022-08-23,1394.752
2022-08-24,1408.739
2022-08-25,1423.794
2022-08-26,1380.592
2022-08-29,1373.534
2022-08-30,1350.091
2022-08-31,1344.534
2022-09-01,1312.962
2022-09-02,1331.101
2022-09-05,1325.477
2022-09-06,1314.003
2022-09-07,1321.183
2022-09-08,1341.572
2022-09-09,1377.708
2022-09-12,1400.756
2022-09-13,1360.706
2022-09-14,1366.663
2022-09-15,1341.381
2022-09-16,1314.567
2022-09-19,1327.775
2022-09-20,1306.264
2022-09-21,1289.604
2022-09-22,1254.875
2022-09-23,1207.621
2022-09-26,1187.807
2022-09-27,1195.65
2022-09-28,1234.007
2022-09-29,1221.306
2022-09-30,1222.68
2022-10-03,1263.215
2022-10-04,1304.445
2022-10-05,1289.984
2022-10-06,1278.659
2022-10-07,1248.446
2022-10-10,1242.591
2022-10-11,1217.161
2022-10-12,1223.808
2022-10-13,1230.807
2022-10-14,1208.929
2022-10-17,1239.726
2022-10-18,1244.392
2022-10-19,1227.0
2022-10-20,1232.465
2022-10-21,1249.948
2022-10-24,1255.941
2022-10-25,1281.031
2022-10-26,1302.041
2022-10-27,1297.846
2022-10-28,1295.644
2022-10-31,1286.336
2022-11-01,1298.85
2022-11-02,1269.442
2022-11-03,1261.158
2022-11-04,1297.906
2022-11-07,1308.173
2022-11-08,1325.182
2022-11-09,1285.592
2022-11-10,1350.915
2022-11-11,1373.454
2022-11-14,1358.186
2022-11-15,1358.977
2022-11-16,1343.897
2022-11-17,1326.116
2022-11-18,1329.598
2022-11-21,1319.68
2022-11-22,1349.316
2022-11-23,1359.818
2022-11-24,1370.679
2022-11-25,1363.123
2022-11-28,1339.894
2022-11-29,1334.758
2022-11-30,1361.281
2022-12-01,1384.108
2022-12-02,1380.485
2022-12-05,1349.289
2022-12-06,1310.699
2022-12-07,1321.985
2022-12-08,1329.353
2022-12-09,1322.106
2022-12-12,1322.438
2022-12-13,1340.033
2022-12-14,1338.621
2022-12-15,1305.68
2022-12-16,1294.087
2022-12-19,1268.151
2022-12-20,1272.675
2022-12-21,1297.606
2022-12-22,1276.021
2022-12-23,1292.603
2022-12-26,1292.603
2022-12-27,1300.982
2022-12-28,1279.357
2022-12-29,1297.179
2022-12-30,1295.113
2023-01-02,1295.113
2023-01-03,1282.615
2023-01-04,1301.868
2023-01-05,1293.241
2023-01-06,1329.039
2023-01-09,1347.717
2023-01-10,1350.488
2023-01-11,1359.901
2023-01-12,1373.923
2023-01-13,1376.841
2023-01-16,1378.733
2023-01-17,1383.546
2023-01-18,1375.427
2023-01-19,1362.975
2023-01-20,1383.107
2023-01-23,1394.097
2023-01-24,1397.93
2023-01-25,1388.342
2023-01-26,1390.78
2023-01-27,1395.927
2023-01-30,1380.366
2023-01-31,1395.489
2023-02-01,1403.531
2023-02-02,1399.321
2023-02-03,1386.137
2023-02-06,1362.729
2023-02-07,1377.89
2023-02-08,1379.72
2023-02-09,1372.307
2023-02-10,1371.642
2023-02-13,1379.316
2023-02-14,1387.769
2023-02-15,1386.935
2023-02-16,1377.947
2023-02-17,1365.158
2023-02-20,1368.861
2023-02-21,1337.002
2023-02-22,1334.442
2023-02-23,1344.454
2023-02-24,1334.63
2023-02-27,1349.076
2023-02-28,1351.148
2023-03-01,1362.085
2023-03-02,1359.158
2023-03-03,1375.654
2023-03-06,1367.362
2023-03-07,1344.288
2023-03-08,1340.574
2023-03-09,1325.944
2023-03-10,1303.796
2023-03-13,1300.196
2023-03-14,1316.104
2023-03-15,1276.32
2023-03-16,1295.671
2023-03-17,1292.542
2023-03-20,1306.799
2023-03-21,1311.355
2023-03-22,1307.998
2023-03-23,1313.558
2023-03-24,1300.413
2023-03-27,1314.5
2023-03-28,1327.101
2023-03-29,1341.975
2023-03-30,1362.282
2023-03-31,1376.445
2023-04-03,1387.185
2023-04-04,1385.807
2023-04-05,1367.057
2023-04-06,1372.23
2023-04-07,1372.23
2023-04-10,1373.567
2023-04-11,1391.859
2023-04-12,1392.278
2023-04-13,1413.274
2023-04-14,1410.483
2023-04-17,1404.6
2023-04-18,1409.944
2023-04-19,1401.224
2023-04-20,1392.669
2023-04-21,1383.125
2023-04-24,1385.742
2023-04-25,1366.259
2023-04-26,1356.58
2023-04-27,1367.402
2023-04-28,1382.828
2023-05-01,1390.226
2023-05-02,1370.344
2023-05-03,1364.068
2023-05-04,1348.71
2023-05-05,1383.463
2023-05-08,1395.621
2023-05-09,1399.681
2023-05-10,1392.609
2023-05-11,1364.723
2023-05-12,1363.104
2023-05-15,1373.795
2023-05-16,1362.932
2023-05-17,1370.526
2023-05-18,1374.978
2023-05-19,1378.311
2023-05-22,1377.75
2023-05-23,1367.418
2023-05-24,1341.475
2023-05-25,1329.83
2023-05-26,1336.232
2023-05-29,1344.673
2023-05-30,1328.723
2023-05-31,1317.819
2023-06-01,1338.664
2023-06-02,1368.639
2023-06-05,1366.595
2023-06-06,1377.46
2023-06-07,1374.034
2023-06-08,1371.363
2023-06-09,1366.768
2023-06-12,1369.193
2023-06-13,1381.724
2023-06-14,1387.199
2023-06-15,1395.819
2023-06-16,1398.557
2023-06-19,1394.867
2023-06-20,1380.488
2023-06-21,1382.909
2023-06-22,1372.511
2023-06-23,1359.401
2023-06-26,1370.075
2023-06-27,1381.19
2023-06-28,1376.846
2023-06-29,1389.517
2023-06-30,1411.931
2023-07-03,1411.771
2023-07-04,1419.056
2023-07-05,1403.026
2023-07-06,1375.954
2023-07-07,1387.071
2023-07-10,1397.773
2023-07-11,1402.977
2023-07-12,1428.207
2023-07-13,1443.705
2023-07-14,1437.803
2023-07-17,1437.224
2023-07-18,1454.156
2023-07-19,1458.622
2023-07-20,1449.336
2023-07-21,1449.107
2023-07-24,1450.769
2023-07-25,1457.71
2023-07-26,1456.315
2023-07-27,1438.932
2023-07-28,1449.786
2023-07-31,1468.671
2023-08-01,1448.2
2023-08-02,1414.902
2023-08-03,1414.993
2023-08-04,1414.615
2023-08-07,1412.923
2023-08-08,1401.291
2023-08-09,1406.714
2023-08-10,1410.764
2023-08-11,1419.789
2023-08-14,1411.225
2023-08-15,1381.843
2023-08-16,1379.703
2023-08-17,1374.049
2023-08-18,1373.818
2023-08-21,1376.969
2023-08-22,1376.473
2023-08-23,1389.319
2023-08-24,1375.607
2023-08-25,1375.981
2023-08-28,1392.773
2023-08-29,1411.555
2023-08-30,1420.197
2023-08-31,1420.97
2023-09-01,1430.329
2023-09-04,1428.383
2023-09-05,1416.389
2023-09-06,1401.505
2023-09-07,1394.135
2023-09-08,1393.72
2023-09-11,1407.549
2023-09-12,1409.483
2023-09-13,1414.276
2023-09-14,1436.85
2023-09-15,1436.579
2023-09-18,1439.67
2023-09-19,1420.373
2023-09-20,1420.641
2023-09-21,1384.054
2023-09-22,1391.241
2023-09-25,1392.437
2023-09-26,1372.152
2023-09-27,1361.808
2023-09-28,1378.762
2023-09-29,1376.853
2023-10-02,1335.556
2023-10-03,1322.383
2023-10-04,1316.339
2023-10-05,1328.469
2023-10-06,1344.352
2023-10-09,1352.736
2023-10-10,1370.774
2023-10-11,1377.745
2023-10-12,1351.53
2023-10-13,1348.04
2023-10-16,1358.299
2023-10-17,1366.019
2023-10-18,1340.041
2023-10-19,1330.233
2023-10-20,1322.784
2023-10-23,1317.084
2023-10-24,1312.391
2023-10-25,1302.085
2023-10-26,1291.14
2023-10-27,1284.251
2023-10-30,1284.188
2023-10-31,1279.909
2023-11-01,1287.427
2023-11-02,1318.892
2023-11-03,1351.748
2023-11-06,1341.956
2023-11-07,1326.479
2023-11-08,1317.412
2023-11-09,1326.87
2023-11-10,1321.977
2023-11-13,1327.045
2023-11-14,1357.729
2023-11-15,1360.765
2023-11-16,1351.345
2023-11-17,1356.332
2023-11-20,1364.707
2023-11-21,1358.758
2023-11-22,1355.173
2023-11-23,1360.683
2023-11-24,1370.407
2023-11-27,1363.656
2023-11-28,1368.429
2023-11-29,1366.951
2023-11-30,1377.121
2023-12-01,1398.523
2023-12-04,1387.465
2023-12-05,1374.42
2023-12-06,1372.737
2023-12-07,1371.905
2023-12-08,1374.802
2023-12-11,1361.622
2023-12-12,1350.691
2023-12-13,1380.33
2023-12-14,1399.414
2023-12-15,1386.493
2023-12-18,1393.224
2023-12-19,1412.804
2023-12-20,1394.346
2023-12-21,1410.406
2023-12-22,1424.924
2023-12-25,1424.924
2023-12-26,1431.723
2023-12-27,1439.237
2023-12-28,1434.071
2023-12-29,1436.254
2024-01-01,1436.254
2024-01-02,1407.248
2024-01-03,1394.515
2024-01-04,1399.484
2024-01-05,1401.43
2024-01-08,1404.13
2024-01-09,1404.063
2024-01-10,1410.955
2024-01-11,1411.23
2024-01-12,1432.077
2024-01-15,1433.095
2024-01-16,1416.183
2024-01-17,1395.0
2024-01-18,1402.568
2024-01-19,1407.63
2024-01-22,1409.506
2024-01-23,1420.214
2024-01-24,1420.111
2024-01-25,1423.763
2024-01-26,1430.652
2024-01-29,1431.583
2024-01-30,1436.469
2024-01-31,1430.529
2024-02-01,1444.86
2024-02-02,1432.541
2024-02-05,1409.082
2024-02-06,1417.391
2024-02-07,1426.75
2024-02-08,1420.616
2024-02-09,1424.262
2024-02-12,1429.707
2024-02-13,1392.393
2024-02-14,1412.034
2024-02-15,1437.082
2024-02-16,1441.952
2024-02-19,1440.777
2024-02-20,1429.169
2024-02-21,1431.998
2024-02-22,1446.803
2024-02-23,1454.981
2024-02-26,1452.142
2024-02-27,1460.604
2024-02-28,1452.753
2024-02-29,1456.832
2024-03-01,1476.525
2024-03-04,1479.157
2024-03-05,1470.518
2024-03-06,1487.794
2024-03-07,1503.332
2024-03-08,1495.867
2024-03-11,1490.112
2024-03-12,1496.35
2024-03-13,1505.134
2024-03-14,1496.69
2024-03-15,1501.457
2024-03-18,1500.259
2024-03-19,1499.769
2024-03-20,1514.995
2024-03-21,1520.667
2024-03-22,1510.443
2024-03-25,1507.258
2024-03-26,1508.49
2024-03-27,1525.355
2024-03-28,1533.408
2024-03-29,1533.408
2024-04-01,1541.954
2024-04-02,1535.439
2024-04-03,1551.218
2024-04-04,1554.571
2024-04-05,1560.601
2024-04-08,1560.541
2024-04-09,1566.464
2024-04-10,1556.729
2024-04-11,1551.695
2024-04-12,1532.319
2024-04-15,1520.749
2024-04-16,1517.394
2024-04-17,1515.724
2024-04-18,1517.631
2024-04-19,1518.781
2024-04-22,1515.888
2024-04-23,1535.603
2024-04-24,1530.647
2024-04-25,1536.645
2024-04-26,1548.528
2024-04-29,1557.838
2024-04-30,1509.306
2024-05-01,1508.634
2024-05-02,1522.024
2024-05-03,1531.936
2024-05-06,1560.314
2024-05-07,1560.864
2024-05-08,1557.782
2024-05-09,1565.01
2024-05-10,1562.112
2024-05-13,1559.175
2024-05-14,1566.159
2024-05-15,1572.675
2024-05-16,1572.223
2024-05-17,1594.865
2024-05-20,1594.865
2024-05-21,1595.212
2024-05-22,1574.231
2024-05-23,1557.886
2024-05-24,1576.71
2024-05-27,1589.924
2024-05-28,1587.624
2024-05-29,1559.976
2024-05-30,1566.764
2024-05-31,1580.184
2024-06-03,1566.218
2024-06-04,1550.386
2024-06-05,1568.977
2024-06-06,1581.132
2024-06-07,1553.785
2024-06-10,1565.987
2024-06-11,1550.481
2024-06-12,1564.292
2024-06-13,1547.877
2024-06-14,1543.494
2024-06-17,1541.03
2024-06-18,1552.766
2024-06-19,1549.591
2024-06-20,1551.179
2024-06-21,1543.884
2024-06-24,1563.341
2024-06-25,1554.175
2024-06-26,1556.574
2024-06-27,1572.43
2024-06-28,1568.062
2024-07-01,1562.583
2024-07-02,1572.981
2024-07-03,1597.808
2024-07-04,1603.779
2024-07-05,1590.745
2024-07-08,1596.574
2024-07-09,1587.104
2024-07-10,1619.071
2024-07-11,1633.364
2024-07-12,1641.895
2024-07-15,1641.875
2024-07-16,1651.564
2024-07-17,1626.409
2024-07-18,1611.732
2024-07-19,1607.725
2024-07-22,1618.609
2024-07-23,1620.784
2024-07-24,1600.08
2024-07-25,1587.92
2024-07-26,1602.119
2024-07-29,1595.305
2024-07-30,1596.125
2024-07-31,1621.523
2024-08-01,1581.818
2024-08-02,1536.259
2024-08-05,1538.145
2024-08-06,1521.397
2024-08-07,1504.321
2024-08-08,1525.071
2024-08-09,1532.186
2024-08-12,1545.803
2024-08-13,1561.694
2024-08-14,1579.047
2024-08-15,1606.992
2024-08-16,1604.105
2024-08-19,1616.087
2024-08-20,1613.861
2024-08-21,1625.153
2024-08-22,1615.635
2024-08-23,1647.08
2024-08-26,1658.509
2024-08-27,1651.282
2024-08-28,1630.094
2024-08-29,1629.934
2024-08-30,1637.917
2024-09-02,1635.855
2024-09-03,1583.44
2024-09-04,1585.636
2024-09-05,1577.935
2024-09-06,1549.606
2024-09-09,1558.832
2024-09-10,1563.256
2024-09-11,1582.834
2024-09-12,1610.945
2024-09-13,1623.782
2024-09-16,1628.803
2024-09-17,1631.423
2024-09-18,1624.539
2024-09-19,1654.858
2024-09-20,1657.293
2024-09-23,1670.417
2024-09-24,1690.046
2024-09-25,1687.967
2024-09-26,1696.823
2024-09-27,1688.824
2024-09-30,1691.3
2024-10-01,1697.433
2024-10-02,1701.712
2024-10-03,1700.032
2024-10-04,1714.752
2024-10-07,1706.015
2024-10-08,1698.564
2024-10-09,1706.243
2024-10-10,1709.684
2024-10-11,1724.104
2024-10-14,1722.104
2024-10-15,1715.68
2024-10-16,1725.518
2024-10-17,1734.497
2024-10-18,1749.138
2024-10-21,1746.758
2024-10-22,1746.63
2024-10-23,1724.74
2024-10-24,1735.845
2024-10-25,1732.08
2024-10-28,1731.139
2024-10-29,1737.839
2024-10-30,1733.834
2024-10-31,1701.81
2024-11-01,1712.002
2024-11-04,1714.9
2024-11-05,1729.724
2024-11-06,1738.351
2024-11-07,1764.055
2024-11-08,1744.879
2024-11-11,1736.192
2024-11-12,1731.124
2024-11-13,1719.342
2024-11-14,1718.689
2024-11-15,1705.589
2024-11-18,1729.886
2024-11-19,1748.877
2024-11-20,1754.985
2024-11-21,1796.83
2024-11-22,1795.024
2024-11-25,1790.237
2024-11-26,1773.688
2024-11-27,1773.994
2024-11-28,1784.666
2024-11-29,1799.138
2024-12-02,1776.845
2024-12-03,1792.975
2024-12-04,1800.572
2024-12-05,1811.801
2024-12-06,1798.196
2024-12-09,1794.591
2024-12-10,1773.839
2024-12-11,1790.906
2024-12-12,1769.042
2024-12-13,1749.15
2024-12-16,1744.385
2024-12-17,1724.775
2024-12-18,1682.372
2024-12-19,1674.576
2024-12-20,1686.296
2024-12-23,1695.602
2024-12-24,1705.315
2024-12-25,1705.315
2024-12-26,1701.647
2024-12-27,1698.28
2024-12-30,1686.068
2024-12-31,1694.978
2025-01-01,1694.978
2025-01-02,1706.903
2025-01-03,1717.845
2025-01-06,1720.003
2025-01-07,1710.091
2025-01-08,1707.538
2025-01-09,1711.045
2025-01-10,1692.716
2025-01-13,1669.685
2025-01-14,1689.411
2025-01-15,1702.351
2025-01-16,1695.533
2025-01-17,1711.98
2025-01-20,1734.342
2025-01-21,1735.926
2025-01-22,1754.582
2025-01-23,1761.95
2025-01-24,1767.725
2025-01-27,1698.144
2025-01-28,1698.68
2025-01-29,1705.714
2025-01-30,1735.227
2025-01-31,1702.197
2025-02-03,1674.157
2025-02-04,1723.144
2025-02-05,1749.291
2025-02-06,1730.422
2025-02-07,1736.542
2025-02-10,1755.29
2025-02-11,1734.771
2025-02-12,1737.512
2025-02-13,1756.564
2025-02-14,1747.284
2025-02-17,1744.821
2025-02-18,1755.844
2025-02-19,1757.155
2025-02-20,1750.417
2025-02-21,1707.801
2025-02-24,1705.433
2025-02-25,1694.69
2025-02-26,1704.563
2025-02-27,1671.485
2025-02-28,1685.091
2025-03-03,1647.298
2025-03-04,1615.025
2025-03-05,1657.917
2025-03-06,1643.399
2025-03-07,1643.623
2025-03-10,1598.722
2025-03-11,1603.48
2025-03-12,1628.84
2025-03-13,1617.901
2025-03-14,1643.165
2025-03-17,1673.901
2025-03-18,1670.302
2025-03-19,1696.346
2025-03-20,1696.403
2025-03-21,1684.668
2025-03-24,1713.913
2025-03-25,1709.589
2025-03-26,1695.105
2025-03-27,1686.465
2025-03-28,1657.946
2025-03-31,1650.668
2025-04-01,1667.914
2025-04-02,1688.334
2025-04-03,1639.403
2025-04-04,1527.057
2025-04-07,1508.454
2025-04-08,1483.781
2025-04-09,1595.983
2025-04-10,1570.739
2025-04-11,1627.912
2025-04-14,1655.244
2025-04-15,1664.135
2025-04-16,1672.168
2025-04-17,1672.893
2025-04-18,1672.893
2025-04-21,1660.617
2025-04-22,1669.83
2025-04-23,1694.527
2025-04-24,1717.795
2025-04-25,1709.282
2025-04-28,1715.163
2025-04-29,1711.99
2025-04-30,1718.12
2025-05-01,1708.907
2025-05-02,1738.788
2025-05-05,1730.396
2025-05-06,1754.922
2025-05-07,1771.562
2025-05-08,1773.863
2025-05-09,1785.699
2025-05-12,1781.544
2025-05-13,1793.777
2025-05-14,1795.008
2025-05-15,1804.139
2025-05-16,1814.522
2025-05-19,1821.165
2025-05-20,1836.536
2025-05-21,1840.046
2025-05-22,1834.967
2025-05-23,1868.162
2025-05-26,1892.766
2025-05-27,1892.219
2025-05-28,1885.23
2025-05-29,1874.68
2025-05-30,1876.299
2025-06-02,1906.217
2025-06-03,1915.812
2025-06-04,1920.494
2025-06-05,1930.867
2025-06-06,1926.554
2025-06-09,1944.254
2025-06-10,1935.89
2025-06-11,1950.408
2025-06-12,1968.11
2025-06-13,1964.076
2025-06-16,1981.287
2025-06-17,1978.342
2025-06-18,1968.028
2025-06-19,1958.935
2025-06-20,1956.832
2025-06-23,1967.513
2025-06-24,1978.707
2025-06-25,1970.41
2025-06-26,2005.014
2025-06-27,1989.852
2025-06-30,2015.804
2025-07-01,2014.254
2025-07-02,2016.278
2025-07-03,2038.377
2025-07-04,2035.43
2025-07-07,2038.98
2025-07-08,2013.459
2025-07-09,2018.714
2025-07-10,2025.297
2025-07-11,2030.13
2025-07-14,2046.09
2025-07-15,2034.522
2025-07-16,2031.307
2025-07-17,2041.36
2025-07-18,2048.175
2025-07-21,2053.817
2025-07-22,2064.047
2025-07-23,2078.802
2025-07-24,2076.143
2025-07-25,2073.713
2025-07-28,2060.871
2025-07-29,2073.167
2025-07-30,2053.252
2025-07-31,2039.6
2025-08-01,2028.401
2025-08-04,2030.903
2025-08-05,2080.854
2025-08-06,2090.973
2025-08-07,2092.999
2025-08-08,2104.189
2025-08-11,2100.647
2025-08-12,2125.871
2025-08-13,2117.266
2025-08-14,2102.249
2025-08-15,2103.142
2025-08-18,2108.203
2025-08-19,2077.818
2025-08-20,2070.51
2025-08-21,2088.093
2025-08-22,2126.529
2025-08-25,2119.004
2025-08-26,2134.301
2025-08-27,2129.707
2025-08-28,2149.503
2025-08-29,2159.579
2025-09-01,2156.518
2025-09-02,2156.543
2025-09-03,2176.204
2025-09-04,2175.2
2025-09-05,2200.401
2025-09-08,2203.81
2025-09-09,2204.279
2025-09-10,2223.784
2025-09-11,2243.074
2025-09-12,2230.126
2025-09-15,2266.067
2025-09-16,2250.862
2025-09-17,2244.708
2025-09-18,2243.915
2025-09-19,2286.222
2025-09-22,2309.874
2025-09-23,2295.811
2025-09-24,2265.725
2025-09-25,2274.647
2025-09-26,2280.471
2025-09-29,2300.645
2025-09-30,2305.635
2025-10-01,2318.515
2025-10-02,2313.137
2025-10-03,2321.391
2025-10-06,2334.386
