Date,SINGAPORE SMALL CAP Small Cap
2010-09-23,530.182
2010-09-24,531.384
2010-09-27,534.76
2010-09-28,528.785
2010-09-29,532.832
2010-09-30,534.257
2010-10-01,539.311
2010-10-04,541.444
2010-10-05,542.803
2010-10-06,545.206
2010-10-07,543.528
2010-10-08,543.146
2010-10-11,546.138
2010-10-12,541.875
2010-10-13,552.012
2010-10-14,553.729
2010-10-15,554.325
2010-10-18,549.279
2010-10-19,544.222
2010-10-20,546.612
2010-10-21,549.578
2010-10-22,547.213
2010-10-25,553.244
2010-10-26,550.007
2010-10-27,544.937
2010-10-28,550.658
2010-10-29,554.697
2010-11-01,558.996
2010-11-02,561.883
2010-11-03,563.894
2010-11-04,568.894
2010-11-05,567.253
2010-11-08,574.722
2010-11-09,578.828
2010-11-10,574.705
2010-11-11,573.353
2010-11-12,562.632
2010-11-15,554.591
2010-11-16,555.973
2010-11-17,556.347
2010-11-18,553.864
2010-11-19,553.386
2010-11-22,554.479
2010-11-23,540.765
2010-11-24,544.672
2010-11-25,549.121
2010-11-26,542.618
2010-11-29,540.739
2010-11-30,541.844
2010-12-01,549.021
2010-12-02,553.913
2010-12-03,552.541
2010-12-06,552.793
2010-12-07,554.936
2010-12-08,549.991
2010-12-09,553.238
2010-12-10,552.31
2010-12-13,555.969
2010-12-14,560.398
2010-12-15,558.921
2010-12-16,549.461
2010-12-17,552.444
2010-12-20,548.18
2010-12-21,552.47
2010-12-22,555.583
2010-12-23,557.539
2010-12-24,560.409
2010-12-27,560.107
2010-12-28,565.162
2010-12-29,569.735
2010-12-30,573.269
2010-12-31,575.932
2011-01-03,581.504
2011-01-04,582.059
2011-01-05,580.835
2011-01-06,585.193
2011-01-07,582.414
2011-01-10,578.573
2011-01-11,582.224
2011-01-12,590.794
2011-01-13,591.453
2011-01-14,586.614
2011-01-17,585.158
2011-01-18,587.974
2011-01-19,591.794
2011-01-20,580.217
2011-01-21,583.552
2011-01-24,581.11
2011-01-25,579.487
2011-01-26,584.157
2011-01-27,580.922
2011-01-28,575.801
2011-01-31,570.133
2011-02-01,579.335
2011-02-02,584.879
2011-02-03,583.288
2011-02-04,583.6
2011-02-07,582.572
2011-02-08,583.743
2011-02-09,577.425
2011-02-10,569.002
2011-02-11,563.851
2011-02-14,564.732
2011-02-15,559.335
2011-02-16,561.316
2011-02-17,561.629
2011-02-18,562.378
2011-02-21,556.334
2011-02-22,541.698
2011-02-23,542.295
2011-02-24,535.836
2011-02-25,542.683
2011-02-28,542.011
2011-03-01,551.598
2011-03-02,546.686
2011-03-03,551.491
2011-03-04,556.251
2011-03-07,556.071
2011-03-08,558.133
2011-03-09,559.454
2011-03-10,553.407
2011-03-11,548.083
2011-03-14,544.753
2011-03-15,523.445
2011-03-16,530.242
2011-03-17,523.482
2011-03-18,528.267
2011-03-21,539.049
2011-03-22,543.759
2011-03-23,545.278
2011-03-24,552.965
2011-03-25,555.118
2011-03-28,553.905
2011-03-29,553.987
2011-03-30,558.496
2011-03-31,558.443
2011-04-01,563.822
2011-04-04,567.844
2011-04-05,566.7
2011-04-06,570.169
2011-04-07,570.84
2011-04-08,575.181
2011-04-11,572.285
2011-04-12,567.033
2011-04-13,570.788
2011-04-14,574.455
2011-04-15,574.415
2011-04-18,568.495
2011-04-19,568.877
2011-04-20,576.088
2011-04-21,580.801
2011-04-22,580.801
2011-04-25,579.209
2011-04-26,579.908
2011-04-27,579.998
2011-04-28,582.918
2011-04-29,586.614
2011-05-02,586.664
2011-05-03,580.713
2011-05-04,574.613
2011-05-05,570.708
2011-05-06,573.523
2011-05-09,577.351
2011-05-10,580.374
2011-05-11,580.402
2011-05-12,571.702
2011-05-13,573.366
2011-05-16,567.096
2011-05-17,566.366
2011-05-18,573.021
2011-05-19,572.162
2011-05-20,572.664
2011-05-23,561.611
2011-05-24,569.681
2011-05-25,569.096
2011-05-26,570.368
2011-05-27,574.936
2011-05-30,576.097
2011-05-31,576.842
2011-06-01,577.858
2011-06-02,574.001
2011-06-03,576.774
2011-06-06,573.655
2011-06-07,576.47
2011-06-08,573.376
2011-06-09,572.65
2011-06-10,567.219
2011-06-13,561.232
2011-06-14,564.697
2011-06-15,560.717
2011-06-16,553.285
2011-06-17,551.229
2011-06-20,552.257
2011-06-21,559.952
2011-06-22,556.988
2011-06-23,553.46
2011-06-24,559.005
2011-06-27,555.913
2011-06-28,560.136
2011-06-29,564.722
2011-06-30,570.113
2011-07-01,572.231
2011-07-04,575.282
2011-07-05,573.441
2011-07-06,574.574
2011-07-07,576.258
2011-07-08,580.266
2011-07-11,576.215
2011-07-12,569.918
2011-07-13,575.589
2011-07-14,574.667
2011-07-15,569.542
2011-07-18,564.466
2011-07-19,568.247
2011-07-20,573.096
2011-07-21,575.052
2011-07-22,581.517
2011-07-25,579.956
2011-07-26,584.151
2011-07-27,583.831
2011-07-28,586.747
2011-07-29,583.633
2011-08-01,585.638
2011-08-02,578.91
2011-08-03,572.46
2011-08-04,563.754
2011-08-05,544.519
2011-08-08,524.824
2011-08-09,525.562
2011-08-10,514.223
2011-08-11,506.04
2011-08-12,510.73
2011-08-15,520.927
2011-08-16,519.302
2011-08-17,523.53
2011-08-18,514.909
2011-08-19,502.334
2011-08-22,497.01
2011-08-23,504.479
2011-08-24,499.841
2011-08-25,502.99
2011-08-26,502.171
2011-08-29,511.936
2011-08-30,511.23
2011-08-31,529.25
2011-09-01,526.09
2011-09-02,525.088
2011-09-05,514.607
2011-09-06,513.337
2011-09-07,518.94
2011-09-08,516.989
2011-09-09,508.879
2011-09-12,494.871
2011-09-13,493.487
2011-09-14,491.585
2011-09-15,494.528
2011-09-16,499.955
2011-09-19,483.776
2011-09-20,486.879
2011-09-21,480.091
2011-09-22,460.642
2011-09-23,456.055
2011-09-26,439.617
2011-09-27,457.196
2011-09-28,448.808
2011-09-29,444.205
2011-09-30,438.802
2011-10-03,424.412
2011-10-04,412.33
2011-10-05,417.749
2011-10-06,424.515
2011-10-07,431.532
2011-10-10,439.455
2011-10-11,444.028
2011-10-12,455.116
2011-10-13,457.836
2011-10-14,468.622
2011-10-17,472.846
2011-10-18,461.548
2011-10-19,467.083
2011-10-20,460.865
2011-10-21,464.022
2011-10-24,469.808
2011-10-25,471.6
2011-10-26,467.419
2011-10-27,491.043
2011-10-28,500.993
2011-10-31,487.977
2011-11-01,469.267
2011-11-02,476.847
2011-11-03,471.674
2011-11-04,477.254
2011-11-07,475.525
2011-11-08,477.164
2011-11-09,471.393
2011-11-10,459.025
2011-11-11,463.818
2011-11-14,464.241
2011-11-15,460.915
2011-11-16,461.659
2011-11-17,459.287
2011-11-18,453.878
2011-11-21,444.931
2011-11-22,447.227
2011-11-23,441.315
2011-11-24,439.268
2011-11-25,433.823
2011-11-28,440.91
2011-11-29,442.091
2011-11-30,444.829
2011-12-01,446.783
2011-12-02,448.857
2011-12-05,453.103
2011-12-06,449.39
2011-12-07,453.412
2011-12-08,444.031
2011-12-09,437.883
2011-12-12,433.651
2011-12-13,433.669
2011-12-14,429.676
2011-12-15,428.578
2011-12-16,429.346
2011-12-19,423.394
2011-12-20,425.88
2011-12-21,430.878
2011-12-22,430.436
2011-12-23,432.681
2011-12-26,432.681
2011-12-27,432.24
2011-12-28,431.881
2011-12-29,430.151
2011-12-30,433.329
2012-01-02,433.329
2012-01-03,445.959
2012-01-04,443.66
2012-01-05,443.396
2012-01-06,445.071
2012-01-09,444.513
2012-01-10,450.745
2012-01-11,452.329
2012-01-12,451.952
2012-01-13,455.849
2012-01-16,454.203
2012-01-17,461.892
2012-01-18,461.656
2012-01-19,466.084
2012-01-20,471.042
2012-01-23,473.727
2012-01-24,472.371
2012-01-25,478.608
2012-01-26,484.736
2012-01-27,487.768
2012-01-30,483.471
2012-01-31,488.543
2012-02-01,489.212
2012-02-02,497.639
2012-02-03,502.716
2012-02-06,503.863
2012-02-07,507.234
2012-02-08,512.896
2012-02-09,513.125
2012-02-10,505.486
2012-02-13,509.451
2012-02-14,505.871
2012-02-15,515.698
2012-02-16,507.564
2012-02-17,513.756
2012-02-20,520.399
2012-02-21,519.509
2012-02-22,517.935
2012-02-23,514.757
2012-02-24,518.293
2012-02-27,514.461
2012-02-28,516.676
2012-02-29,520.987
2012-03-01,515.856
2012-03-02,518.427
2012-03-05,512.577
2012-03-06,503.081
2012-03-07,504.635
2012-03-08,513.558
2012-03-09,513.726
2012-03-12,508.822
2012-03-13,517.185
2012-03-14,515.549
2012-03-15,515.846
2012-03-16,523.097
2012-03-19,520.144
2012-03-20,517.74
2012-03-21,516.918
2012-03-22,513.826
2012-03-23,516.023
2012-03-26,517.102
2012-03-27,521.838
2012-03-28,520.322
2012-03-29,517.37
2012-03-30,520.402
2012-04-02,525.199
2012-04-03,527.042
2012-04-04,522.644
2012-04-05,522.061
2012-04-06,522.061
2012-04-09,515.837
2012-04-10,517.305
2012-04-11,517.906
2012-04-12,519.995
2012-04-13,525.136
2012-04-16,523.305
2012-04-17,521.124
2012-04-18,523.932
2012-04-19,522.455
2012-04-20,524.366
2012-04-23,519.758
2012-04-24,523.254
2012-04-25,523.441
2012-04-26,525.295
2012-04-27,524.458
2012-04-30,524.946
2012-05-01,525.604
2012-05-02,529.358
2012-05-03,527.337
2012-05-04,524.847
2012-05-07,514.918
2012-05-08,517.607
2012-05-09,513.786
2012-05-10,514.274
2012-05-11,510.4
2012-05-14,502.705
2012-05-15,504.049
2012-05-16,492.735
2012-05-17,492.206
2012-05-18,482.243
2012-05-21,486.576
2012-05-22,492.869
2012-05-23,483.679
2012-05-24,484.481
2012-05-25,483.053
2012-05-28,484.196
2012-05-29,488.622
2012-05-30,480.678
2012-05-31,482.523
2012-06-01,477.268
2012-06-04,469.838
2012-06-05,470.086
2012-06-06,481.554
2012-06-07,481.81
2012-06-08,475.029
2012-06-11,481.689
2012-06-12,481.636
2012-06-13,486.351
2012-06-14,483.774
2012-06-15,490.722
2012-06-18,493.391
2012-06-19,497.851
2012-06-20,499.458
2012-06-21,496.19
2012-06-22,495.296
2012-06-25,492.465
2012-06-26,497.037
2012-06-27,502.253
2012-06-28,499.215
2012-06-29,510.039
2012-07-02,515.867
2012-07-03,522.418
2012-07-04,520.438
2012-07-05,523.475
2012-07-06,523.311
2012-07-09,518.518
2012-07-10,524.328
2012-07-11,527.65
2012-07-12,521.839
2012-07-13,528.077
2012-07-16,529.285
2012-07-17,531.948
2012-07-18,534.095
2012-07-19,536.178
2012-07-20,531.954
2012-07-23,523.968
2012-07-24,526.266
2012-07-25,528.864
2012-07-26,534.152
2012-07-27,535.896
2012-07-30,539.905
2012-07-31,541.667
2012-08-01,543.836
2012-08-02,543.227
2012-08-03,548.164
2012-08-06,552.378
2012-08-07,548.485
2012-08-08,545.577
2012-08-09,545.511
2012-08-10,547.649
2012-08-13,545.213
2012-08-14,550.159
2012-08-15,548.362
2012-08-16,548.928
2012-08-17,548.092
2012-08-20,548.485
2012-08-21,551.971
2012-08-22,550.826
2012-08-23,556.153
2012-08-24,554.08
2012-08-27,557.169
2012-08-28,556.135
2012-08-29,556.38
2012-08-30,553.079
2012-08-31,558.498
2012-09-03,562.336
2012-09-04,561.534
2012-09-05,558.778
2012-09-06,562.933
2012-09-07,571.374
2012-09-10,571.625
2012-09-11,574.8
2012-09-12,577.923
2012-09-13,579.084
2012-09-14,588.687
2012-09-17,588.867
2012-09-18,585.982
2012-09-19,590.013
2012-09-20,586.745
2012-09-21,591.05
2012-09-24,588.519
2012-09-25,591.017
2012-09-26,588.065
2012-09-27,593.165
2012-09-28,594.048
2012-10-01,594.394
2012-10-02,595.728
2012-10-03,589.314
2012-10-04,595.997
2012-10-05,599.913
2012-10-08,594.677
2012-10-09,593.585
2012-10-10,592.166
2012-10-11,592.848
2012-10-12,598.192
2012-10-15,599.925
2012-10-16,604.507
2012-10-17,608.116
2012-10-18,609.038
2012-10-19,604.725
2012-10-22,603.952
2012-10-23,600.204
2012-10-24,601.815
2012-10-25,605.416
2012-10-26,605.044
2012-10-29,603.32
2012-10-30,599.275
2012-10-31,598.976
2012-11-01,596.252
2012-11-02,598.096
2012-11-05,595.342
2012-11-06,595.352
2012-11-07,600.765
2012-11-08,597.442
2012-11-09,594.466
2012-11-12,596.029
2012-11-13,596.443
2012-11-14,594.856
2012-11-15,586.1
2012-11-16,586.146
2012-11-19,590.425
2012-11-20,590.724
2012-11-21,592.712
2012-11-22,593.385
2012-11-23,596.562
2012-11-26,599.06
2012-11-27,597.502
2012-11-28,599.088
2012-11-29,605.204
2012-11-30,608.634
2012-12-03,607.719
2012-12-04,607.828
2012-12-05,608.046
2012-12-06,607.437
2012-12-07,612.336
2012-12-10,612.014
2012-12-11,613.482
2012-12-12,616.166
2012-12-13,618.479
2012-12-14,619.48
2012-12-17,620.59
2012-12-18,624.73
2012-12-19,624.657
2012-12-20,623.976
2012-12-21,620.161
2012-12-24,622.384
2012-12-25,622.384
2012-12-26,625.526
2012-12-27,625.691
2012-12-28,628.072
2012-12-31,629.237
2013-01-01,629.237
2013-01-02,638.193
2013-01-03,637.866
2013-01-04,635.18
2013-01-07,641.586
2013-01-08,639.176
2013-01-09,645.318
2013-01-10,652.16
2013-01-11,651.395
2013-01-14,645.238
2013-01-15,642.934
2013-01-16,643.417
2013-01-17,644.186
2013-01-18,645.343
2013-01-21,644.964
2013-01-22,644.869
2013-01-23,649.623
2013-01-24,652.006
2013-01-25,652.993
2013-01-28,654.561
2013-01-29,656.892
2013-01-30,659.331
2013-01-31,657.105
2013-02-01,657.824
2013-02-04,659.905
2013-02-05,657.113
2013-02-06,661.044
2013-02-07,657.961
2013-02-08,659.2
2013-02-11,657.314
2013-02-12,657.817
2013-02-13,663.372
2013-02-14,666.304
2013-02-15,671.824
2013-02-18,671.048
2013-02-19,672.034
2013-02-20,674.806
2013-02-21,666.814
2013-02-22,667.194
2013-02-25,667.543
2013-02-26,663.002
2013-02-27,664.193
2013-02-28,666.364
2013-03-01,663.201
2013-03-04,650.997
2013-03-05,653.499
2013-03-06,656.936
2013-03-07,656.672
2013-03-08,654.19
2013-03-11,652.305
2013-03-12,655.922
2013-03-13,652.68
2013-03-14,654.018
2013-03-15,654.729
2013-03-18,650.824
2013-03-19,651.641
2013-03-20,653.708
2013-03-21,659.451
2013-03-22,661.464
2013-03-25,665.022
2013-03-26,670.001
2013-03-27,672.896
2013-03-28,674.165
2013-03-29,674.165
2013-04-01,673.3
2013-04-02,675.898
2013-04-03,676.629
2013-04-04,674.328
2013-04-05,673.684
2013-04-08,669.181
2013-04-09,675.112
2013-04-10,680.589
2013-04-11,683.107
2013-04-12,683.795
2013-04-15,682.192
2013-04-16,683.352
2013-04-17,684.429
2013-04-18,680.839
2013-04-19,685.976
2013-04-22,685.008
2013-04-23,680.778
2013-04-24,681.107
2013-04-25,687.353
2013-04-26,689.034
2013-04-29,690.941
2013-04-30,691.123
2013-05-01,690.226
2013-05-02,688.798
2013-05-03,686.36
2013-05-06,688.848
2013-05-07,689.724
2013-05-08,697.306
2013-05-09,697.9
2013-05-10,694.103
2013-05-13,693.389
2013-05-14,695.425
2013-05-15,696.205
2013-05-16,692.628
2013-05-17,689.143
2013-05-20,692.538
2013-05-21,685.897
2013-05-22,686.1
2013-05-23,665.905
2013-05-24,666.326
2013-05-27,671.734
2013-05-28,674.187
2013-05-29,664.014
2013-05-30,655.369
2013-05-31,652.321
2013-06-03,654.686
2013-06-04,666.468
2013-06-05,662.452
2013-06-06,658.958
2013-06-07,658.101
2013-06-10,647.871
2013-06-11,638.822
2013-06-12,638.192
2013-06-13,623.787
2013-06-14,631.1
2013-06-17,632.594
2013-06-18,633.84
2013-06-19,639.33
2013-06-20,612.818
2013-06-21,608.284
2013-06-24,592.778
2013-06-25,598.55
2013-06-26,605.234
2013-06-27,609.803
2013-06-28,615.11
2013-07-01,614.757
2013-07-02,617.808
2013-07-03,610.249
2013-07-04,614.146
2013-07-05,611.26
2013-07-08,604.607
2013-07-09,609.682
2013-07-10,611.134
2013-07-11,626.679
2013-07-12,626.275
2013-07-15,623.693
2013-07-16,625.063
2013-07-17,622.929
2013-07-18,621.675
2013-07-19,621.185
2013-07-22,625.336
2013-07-23,627.519
2013-07-24,628.991
2013-07-25,628.907
2013-07-26,630.67
2013-07-29,627.528
2013-07-30,624.846
2013-07-31,619.53
2013-08-01,621.889
2013-08-02,622.44
2013-08-05,623.241
2013-08-06,621.861
2013-08-07,622.427
2013-08-08,626.257
2013-08-09,627.228
2013-08-12,625.748
2013-08-13,622.012
2013-08-14,617.295
2013-08-15,615.708
2013-08-16,616.556
2013-08-19,606.927
2013-08-20,598.188
2013-08-21,598.858
2013-08-22,597.03
2013-08-23,601.59
2013-08-26,599.599
2013-08-27,591.466
2013-08-28,588.646
2013-08-29,592.357
2013-08-30,591.97
2013-09-02,600.493
2013-09-03,602.295
2013-09-04,601.188
2013-09-05,599.472
2013-09-06,603.513
2013-09-09,608.598
2013-09-10,612.273
2013-09-11,615.94
2013-09-12,619.737
2013-09-13,616.508
2013-09-16,630.287
2013-09-17,629.549
2013-09-18,638.933
2013-09-19,661.547
2013-09-20,654.798
2013-09-23,655.749
2013-09-24,653.245
2013-09-25,654.435
2013-09-26,654.308
2013-09-27,658.192
2013-09-30,652.304
2013-10-01,657.792
2013-10-02,657.46
2013-10-03,650.941
2013-10-04,620.129
2013-10-07,595.862
2013-10-08,598.813
2013-10-09,597.814
2013-10-10,604.033
2013-10-11,604.843
2013-10-14,603.691
2013-10-15,604.444
2013-10-16,602.145
2013-10-17,607.02
2013-10-18,609.913
2013-10-21,613.8
2013-10-22,616.808
2013-10-23,617.418
2013-10-24,619.465
2013-10-25,620.694
2013-10-28,617.053
2013-10-29,618.134
2013-10-30,619.574
2013-10-31,618.025
2013-11-01,618.177
2013-11-04,616.989
2013-11-05,616.14
2013-11-06,616.707
2013-11-07,613.445
2013-11-08,612.181
2013-11-11,609.984
2013-11-12,605.778
2013-11-13,600.266
2013-11-14,601.867
2013-11-15,603.99
2013-11-18,605.486
2013-11-19,605.164
2013-11-20,604.382
2013-11-21,599.25
2013-11-22,598.735
2013-11-25,596.893
2013-11-26,598.935
2013-11-27,595.482
2013-11-28,596.564
2013-11-29,598.001
2013-12-02,597.74
2013-12-03,598.173
2013-12-04,594.051
2013-12-05,591.332
2013-12-06,592.043
2013-12-09,592.356
2013-12-10,589.993
2013-12-11,584.282
2013-12-12,581.55
2013-12-13,583.107
2013-12-16,582.487
2013-12-17,581.882
2013-12-18,581.374
2013-12-19,578.946
2013-12-20,581.658
2013-12-23,583.633
2013-12-24,584.745
2013-12-25,584.745
2013-12-26,587.426
2013-12-27,590.4
2013-12-30,591.221
2013-12-31,593.212
2014-01-01,593.212
2014-01-02,593.494
2014-01-03,589.752
2014-01-06,588.381
2014-01-07,586.989
2014-01-08,590.143
2014-01-09,586.922
2014-01-10,589.185
2014-01-13,586.752
2014-01-14,583.711
2014-01-15,581.776
2014-01-16,581.886
2014-01-17,580.499
2014-01-20,578.201
2014-01-21,579.475
2014-01-22,581.739
2014-01-23,578.501
2014-01-24,575.347
2014-01-27,572.188
2014-01-28,572.18
2014-01-29,572.814
2014-01-30,570.206
2014-01-31,568.689
2014-02-03,567.601
2014-02-04,566.707
2014-02-05,565.751
2014-02-06,567.941
2014-02-07,571.088
2014-02-10,568.573
2014-02-11,573.448
2014-02-12,574.177
2014-02-13,574.522
2014-02-14,578.941
2014-02-17,583.152
2014-02-18,585.289
2014-02-19,585.584
2014-02-20,584.45
2014-02-21,583.809
2014-02-24,583.995
2014-02-25,585.701
2014-02-26,584.155
2014-02-27,586.102
2014-02-28,584.871
2014-03-03,578.591
2014-03-04,581.345
2014-03-05,582.801
2014-03-06,588.011
2014-03-07,588.65
2014-03-10,585.597
2014-03-11,587.289
2014-03-12,586.81
2014-03-13,588.524
2014-03-14,587.719
2014-03-17,590.039
2014-03-18,591.542
2014-03-19,587.886
2014-03-20,579.348
2014-03-21,582.553
2014-03-24,586.828
2014-03-25,586.337
2014-03-26,588.631
2014-03-27,592.315
2014-03-28,596.838
2014-03-31,597.193
2014-04-01,597.012
2014-04-02,597.414
2014-04-03,599.429
2014-04-04,602.128
2014-04-07,599.676
2014-04-08,604.366
2014-04-09,609.46
2014-04-10,608.361
2014-04-11,607.209
2014-04-14,606.939
2014-04-15,609.265
2014-04-16,615.603
2014-04-17,618.434
2014-04-18,618.434
2014-04-21,617.112
2014-04-22,617.921
2014-04-23,615.48
2014-04-24,623.778
2014-04-25,622.987
2014-04-28,621.026
2014-04-29,620.705
2014-04-30,621.773
2014-05-01,623.213
2014-05-02,625.896
2014-05-05,628.096
2014-05-06,630.248
2014-05-07,628.233
2014-05-08,630.749
2014-05-09,627.223
2014-05-12,626.272
2014-05-13,625.797
2014-05-14,630.19
2014-05-15,628.988
2014-05-16,630.411
2014-05-19,632.899
2014-05-20,632.775
2014-05-21,633.83
2014-05-22,634.155
2014-05-23,635.731
2014-05-26,636.246
2014-05-27,636.938
2014-05-28,639.017
2014-05-29,643.75
2014-05-30,643.213
2014-06-02,641.459
2014-06-03,639.497
2014-06-04,637.538
2014-06-05,638.16
2014-06-06,643.178
2014-06-09,645.204
2014-06-10,643.565
2014-06-11,641.933
2014-06-12,643.379
2014-06-13,643.38
2014-06-16,644.079
2014-06-17,640.713
2014-06-18,644.902
2014-06-19,646.08
2014-06-20,646.423
2014-06-23,644.48
2014-06-24,645.428
2014-06-25,644.606
2014-06-26,646.855
2014-06-27,647.45
2014-06-30,648.061
2014-07-01,647.624
2014-07-02,649.287
2014-07-03,653.055
2014-07-04,655.601
2014-07-07,653.956
2014-07-08,653.117
2014-07-09,653.186
2014-07-10,654.366
2014-07-11,656.22
2014-07-14,655.883
2014-07-15,653.581
2014-07-16,657.001
2014-07-17,657.424
2014-07-18,656.611
2014-07-21,659.941
2014-07-22,661.377
2014-07-23,663.524
2014-07-24,662.142
2014-07-25,662.262
2014-07-28,661.809
2014-07-29,660.854
2014-07-30,657.033
2014-07-31,656.172
2014-08-01,654.042
2014-08-04,649.9
2014-08-05,650.678
2014-08-06,648.018
2014-08-07,646.175
2014-08-08,639.655
2014-08-11,643.069
2014-08-12,642.468
2014-08-13,644.463
2014-08-14,647.859
2014-08-15,648.199
2014-08-18,649.789
2014-08-19,651.419
2014-08-20,650.318
2014-08-21,651.872
2014-08-22,653.692
2014-08-25,653.583
2014-08-26,651.728
2014-08-27,654.565
2014-08-28,653.164
2014-08-29,654.669
2014-09-01,655.112
2014-09-02,652.366
2014-09-03,654.515
2014-09-04,652.356
2014-09-05,652.202
2014-09-08,652.729
2014-09-09,648.935
2014-09-10,646.452
2014-09-11,646.093
2014-09-12,644.137
2014-09-15,638.064
2014-09-16,631.844
2014-09-17,634.615
2014-09-18,633.466
2014-09-19,634.045
2014-09-22,629.758
2014-09-23,630.281
2014-09-24,628.783
2014-09-25,628.74
2014-09-26,624.178
2014-09-29,624.507
2014-09-30,621.575
2014-10-01,625.401
2014-10-02,623.228
2014-10-03,620.086
2014-10-06,622.051
2014-10-07,620.872
2014-10-08,617.39
2014-10-09,622.956
2014-10-10,614.444
2014-10-13,609.829
2014-10-14,607.042
2014-10-15,604.462
2014-10-16,595.444
2014-10-17,599.719
2014-10-20,605.296
2014-10-21,606.422
2014-10-22,606.136
2014-10-23,611.106
2014-10-24,612.272
2014-10-27,611.929
2014-10-28,613.639
2014-10-29,617.548
2014-10-30,614.216
2014-10-31,615.263
2014-11-03,613.385
2014-11-04,612.807
2014-11-05,611.006
2014-11-06,609.158
2014-11-07,609.858
2014-11-10,611.773
2014-11-11,608.702
2014-11-12,610.648
2014-11-13,610.044
2014-11-14,605.206
2014-11-17,601.707
2014-11-18,604.457
2014-11-19,601.816
2014-11-20,602.653
2014-11-21,607.588
2014-11-24,605.807
2014-11-25,607.478
2014-11-26,610.345
2014-11-27,608.647
2014-11-28,605.606
2014-12-01,596.379
2014-12-02,593.275
2014-12-03,592.545
2014-12-04,590.276
2014-12-05,585.866
2014-12-08,583.698
2014-12-09,583.009
2014-12-10,586.937
2014-12-11,583.599
2014-12-12,585.628
2014-12-15,581.68
2014-12-16,582.172
2014-12-17,579.683
2014-12-18,578.51
2014-12-19,576.304
2014-12-22,580.811
2014-12-23,578.463
2014-12-24,581.425
2014-12-25,581.425
2014-12-26,581.3
2014-12-29,583.007
2014-12-30,584.472
2014-12-31,584.567
2015-01-01,584.567
2015-01-02,586.983
2015-01-05,583.837
2015-01-06,582.877
2015-01-07,580.558
2015-01-08,587.277
2015-01-09,590.023
2015-01-12,586.979
2015-01-13,586.351
2015-01-14,586.314
2015-01-15,590.132
2015-01-16,588.185
2015-01-19,585.7
2015-01-20,587.639
2015-01-21,592.629
2015-01-22,597.532
2015-01-23,597.773
2015-01-26,600.961
2015-01-27,604.161
2015-01-28,599.862
2015-01-29,598.234
2015-01-30,597.64
2015-02-02,600.404
2015-02-03,600.935
2015-02-04,601.225
2015-02-05,602.735
2015-02-06,600.363
2015-02-09,598.303
2015-02-10,597.371
2015-02-11,593.386
2015-02-12,593.182
2015-02-13,594.609
2015-02-16,589.575
2015-02-17,590.316
2015-02-18,591.492
2015-02-19,592.036
2015-02-20,591.753
2015-02-23,590.621
2015-02-24,591.991
2015-02-25,596.86
2015-02-26,594.988
2015-02-27,592.023
2015-03-02,588.668
2015-03-03,590.631
2015-03-04,588.393
2015-03-05,585.755
2015-03-06,582.471
2015-03-09,578.665
2015-03-10,574.0
2015-03-11,571.029
2015-03-12,574.656
2015-03-13,570.704
2015-03-16,570.227
2015-03-17,567.053
2015-03-18,563.669
2015-03-19,565.218
2015-03-20,570.269
2015-03-23,578.912
2015-03-24,580.595
2015-03-25,583.353
2015-03-26,585.679
2015-03-27,586.247
2015-03-30,584.503
2015-03-31,585.389
2015-04-01,589.226
2015-04-02,592.638
2015-04-03,592.638
2015-04-06,597.68
2015-04-07,594.194
2015-04-08,597.645
2015-04-09,598.385
2015-04-10,597.969
2015-04-13,595.172
2015-04-14,605.601
2015-04-15,605.551
2015-04-16,610.631
2015-04-17,613.965
2015-04-20,610.99
2015-04-21,611.543
2015-04-22,613.033
2015-04-23,613.385
2015-04-24,622.612
2015-04-27,628.795
2015-04-28,631.045
2015-04-29,626.522
2015-04-30,625.143
2015-05-01,623.355
2015-05-04,620.31
2015-05-05,616.138
2015-05-06,621.417
2015-05-07,611.167
2015-05-08,612.784
2015-05-11,611.251
2015-05-12,609.924
2015-05-13,614.176
2015-05-14,617.183
2015-05-15,620.078
2015-05-18,618.761
2015-05-19,614.459
2015-05-20,613.165
2015-05-21,610.49
2015-05-22,613.237
2015-05-25,611.927
2015-05-26,604.9
2015-05-27,601.305
2015-05-28,600.52
2015-05-29,604.491
2015-06-01,602.436
2015-06-02,601.107
2015-06-03,604.252
2015-06-04,600.01
2015-06-05,593.819
2015-06-08,588.938
2015-06-09,584.606
2015-06-10,590.694
2015-06-11,589.975
2015-06-12,590.232
2015-06-15,587.264
2015-06-16,588.338
2015-06-17,590.351
2015-06-18,597.41
2015-06-19,600.893
2015-06-22,599.517
2015-06-23,596.226
2015-06-24,596.12
2015-06-25,592.843
2015-06-26,590.904
2015-06-29,585.446
2015-06-30,589.611
2015-07-01,588.644
2015-07-02,590.06
2015-07-03,591.009
2015-07-06,587.344
2015-07-07,583.593
2015-07-08,577.854
2015-07-09,577.409
2015-07-10,578.68
2015-07-13,578.551
2015-07-14,578.263
2015-07-15,576.935
2015-07-16,579.434
2015-07-17,579.095
2015-07-20,579.055
2015-07-21,581.401
2015-07-22,579.852
2015-07-23,579.35
2015-07-24,578.269
2015-07-27,573.039
2015-07-28,570.981
2015-07-29,570.726
2015-07-30,565.046
2015-07-31,565.421
2015-08-03,555.352
2015-08-04,556.945
2015-08-05,552.9
