Date,UNITED KINGDOM SMID CAP SMID (Small+Mid Cap)
2010-09-17,709.714
2010-09-20,716.041
2010-09-21,714.256
2010-09-22,714.568
2010-09-23,716.049
2010-09-24,728.824
2010-09-27,729.445
2010-09-28,729.085
2010-09-29,730.513
2010-09-30,726.597
2010-10-01,732.335
2010-10-04,730.411
2010-10-05,742.102
2010-10-06,747.858
2010-10-07,747.82
2010-10-08,744.801
2010-10-11,748.278
2010-10-12,739.939
2010-10-13,754.026
2010-10-14,760.872
2010-10-15,756.705
2010-10-18,754.207
2010-10-19,741.232
2010-10-20,748.701
2010-10-21,748.888
2010-10-22,743.533
2010-10-25,749.606
2010-10-26,752.112
2010-10-27,740.039
2010-10-28,749.526
2010-10-29,751.969
2010-11-01,755.422
2010-11-02,758.073
2010-11-03,756.773
2010-11-04,777.693
2010-11-05,778.059
2010-11-08,773.588
2010-11-09,776.139
2010-11-10,762.998
2010-11-11,763.568
2010-11-12,762.03
2010-11-15,763.256
2010-11-16,740.267
2010-11-17,742.748
2010-11-18,754.064
2010-11-19,750.992
2010-11-22,746.011
2010-11-23,730.733
2010-11-24,735.187
2010-11-25,741.282
2010-11-26,732.762
2010-11-29,716.024
2010-11-30,712.689
2010-12-01,727.272
2010-12-02,745.487
2010-12-03,752.758
2010-12-06,753.241
2010-12-07,766.904
2010-12-08,762.561
2010-12-09,760.266
2010-12-10,764.643
2010-12-13,772.734
2010-12-14,771.041
2010-12-15,763.145
2010-12-16,762.372
2010-12-17,760.232
2010-12-20,763.412
2010-12-21,766.741
2010-12-22,767.54
2010-12-23,768.944
2010-12-24,770.098
2010-12-27,767.007
2010-12-28,766.633
2010-12-29,772.553
2010-12-30,768.097
2010-12-31,777.939
2011-01-03,768.473
2011-01-04,785.677
2011-01-05,780.895
2011-01-06,780.196
2011-01-07,782.69
2011-01-10,778.202
2011-01-11,789.352
2011-01-12,797.7
2011-01-13,805.636
2011-01-14,806.041
2011-01-17,807.238
2011-01-18,819.503
2011-01-19,810.854
2011-01-20,787.504
2011-01-21,796.53
2011-01-24,799.523
2011-01-25,787.169
2011-01-26,799.305
2011-01-27,803.308
2011-01-28,790.744
2011-01-31,793.35
2011-02-01,812.51
2011-02-02,813.612
2011-02-03,810.394
2011-02-04,812.033
2011-02-07,825.099
2011-02-08,826.728
2011-02-09,825.959
2011-02-10,820.334
2011-02-11,821.214
2011-02-14,823.441
2011-02-15,825.047
2011-02-16,824.85
2011-02-17,830.417
2011-02-18,833.505
2011-02-21,825.513
2011-02-22,817.562
2011-02-23,809.634
2011-02-24,798.716
2011-02-25,812.349
2011-02-28,825.116
2011-03-01,822.179
2011-03-02,819.793
2011-03-03,826.588
2011-03-04,830.301
2011-03-07,828.198
2011-03-08,823.339
2011-03-09,826.828
2011-03-10,801.329
2011-03-11,791.872
2011-03-14,794.782
2011-03-15,775.458
2011-03-16,763.649
2011-03-17,782.967
2011-03-18,791.572
2011-03-21,807.666
2011-03-22,808.23
2011-03-23,804.388
2011-03-24,809.93
2011-03-25,806.389
2011-03-28,802.692
2011-03-29,802.341
2011-03-30,809.36
2011-03-31,803.601
2011-04-01,813.426
2011-04-04,821.96
2011-04-05,829.072
2011-04-06,834.462
2011-04-07,825.539
2011-04-08,833.221
2011-04-11,832.969
2011-04-12,815.229
2011-04-13,823.405
2011-04-14,826.029
2011-04-15,827.916
2011-04-18,807.797
2011-04-19,819.629
2011-04-20,840.351
2011-04-21,853.295
2011-04-22,853.295
2011-04-25,848.171
2011-04-26,852.364
2011-04-27,860.194
2011-04-28,872.376
2011-04-29,874.079
2011-05-02,875.363
2011-05-03,863.779
2011-05-04,856.901
2011-05-05,843.793
2011-05-06,849.948
2011-05-09,842.024
2011-05-10,856.048
2011-05-11,861.537
2011-05-12,846.644
2011-05-13,844.733
2011-05-16,841.068
2011-05-17,830.361
2011-05-18,833.791
2011-05-19,841.222
2011-05-20,841.454
2011-05-23,821.55
2011-05-24,828.143
2011-05-25,833.548
2011-05-26,838.223
2011-05-27,854.106
2011-05-30,853.795
2011-05-31,862.95
2011-06-01,855.8
2011-06-02,845.187
2011-06-03,847.135
2011-06-06,847.955
2011-06-07,853.342
2011-06-08,839.22
2011-06-09,845.095
2011-06-10,827.345
2011-06-13,830.801
2011-06-14,842.53
2011-06-15,828.308
2011-06-16,811.112
2011-06-17,815.735
2011-06-20,808.853
2011-06-21,820.745
2011-06-22,815.987
2011-06-23,794.808
2011-06-24,797.158
2011-06-27,799.509
2011-06-28,806.106
2011-06-29,822.427
2011-06-30,832.696
2011-07-01,840.514
2011-07-04,846.156
2011-07-05,851.05
2011-07-06,843.62
2011-07-07,848.156
2011-07-08,844.842
2011-07-11,821.427
2011-07-12,815.872
2011-07-13,831.436
2011-07-14,825.82
2011-07-15,824.73
2011-07-18,802.911
2011-07-19,816.876
2011-07-20,824.103
2011-07-21,836.001
2011-07-22,842.831
2011-07-25,840.063
2011-07-26,842.621
2011-07-27,831.107
2011-07-28,827.139
2011-07-29,826.198
2011-08-01,809.623
2011-08-02,794.184
2011-08-03,784.616
2011-08-04,747.329
2011-08-05,732.658
2011-08-08,696.548
2011-08-09,711.891
2011-08-10,696.905
2011-08-11,718.671
2011-08-12,743.364
2011-08-15,755.278
2011-08-16,751.49
2011-08-17,754.654
2011-08-18,712.145
2011-08-19,714.156
2011-08-22,715.642
2011-08-23,722.906
2011-08-24,728.486
2011-08-25,716.446
2011-08-26,714.247
2011-08-29,722.06
2011-08-30,737.986
2011-08-31,758.919
2011-09-01,756.73
2011-09-02,744.126
2011-09-05,717.263
2011-09-06,711.91
2011-09-07,731.138
2011-09-08,742.052
2011-09-09,718.316
2011-09-12,702.268
2011-09-13,703.408
2011-09-14,710.078
2011-09-15,729.642
2011-09-16,733.574
2011-09-19,712.405
2011-09-20,726.456
2011-09-21,717.396
2011-09-22,674.38
2011-09-23,674.888
2011-09-26,681.895
2011-09-27,713.093
2011-09-28,700.361
2011-09-29,698.318
2011-09-30,681.746
2011-10-03,668.517
2011-10-04,644.156
2011-10-05,659.499
2011-10-06,681.496
2011-10-07,696.978
2011-10-10,712.58
2011-10-11,709.083
2011-10-12,727.485
2011-10-13,717.948
2011-10-14,729.365
2011-10-17,720.287
2011-10-18,709.939
2011-10-19,721.376
2011-10-20,705.223
2011-10-21,730.749
2011-10-24,743.457
2011-10-25,741.556
2011-10-26,738.929
2011-10-27,770.115
2011-10-28,776.209
2011-10-31,754.073
2011-11-01,719.938
2011-11-02,732.41
2011-11-03,744.318
2011-11-04,745.887
2011-11-07,740.505
2011-11-08,749.647
2011-11-09,730.992
2011-11-10,724.438
2011-11-11,750.428
2011-11-14,737.649
2011-11-15,729.954
2011-11-16,728.207
2011-11-17,715.978
2011-11-18,708.187
2011-11-21,680.514
2011-11-22,677.61
2011-11-23,660.478
2011-11-24,663.521
2011-11-25,664.961
2011-11-28,687.132
2011-11-29,699.046
2011-11-30,725.148
2011-12-01,717.912
2011-12-02,723.471
2011-12-05,728.97
2011-12-06,719.557
2011-12-07,720.513
2011-12-08,705.201
2011-12-09,708.657
2011-12-12,692.554
2011-12-13,694.243
2011-12-14,671.12
2011-12-15,681.106
2011-12-16,681.614
2011-12-19,679.112
2011-12-20,698.911
2011-12-21,693.734
2011-12-22,699.884
2011-12-23,703.814
2011-12-26,703.814
2011-12-27,705.074
2011-12-28,697.681
2011-12-29,699.196
2011-12-30,709.315
2012-01-02,709.315
2012-01-03,730.37
2012-01-04,723.665
2012-01-05,711.069
2012-01-06,712.644
2012-01-09,714.044
2012-01-10,726.299
2012-01-11,720.332
2012-01-12,724.773
2012-01-13,721.861
2012-01-16,724.162
2012-01-17,730.732
2012-01-18,737.884
2012-01-19,750.468
2012-01-20,754.199
2012-01-23,760.495
2012-01-24,752.018
2012-01-25,753.034
2012-01-26,769.933
2012-01-27,763.389
2012-01-30,752.519
2012-01-31,761.92
2012-02-01,782.255
2012-02-02,784.974
2012-02-03,798.278
2012-02-06,796.838
2012-02-07,797.624
2012-02-08,793.15
2012-02-09,799.267
2012-02-10,791.489
2012-02-13,799.884
2012-02-14,793.055
2012-02-15,797.989
2012-02-16,797.197
2012-02-17,808.585
2012-02-20,819.992
2012-02-21,811.948
2012-02-22,806.095
2012-02-23,812.283
2012-02-24,824.563
2012-02-27,820.869
2012-02-28,823.437
2012-02-29,825.75
2012-03-01,832.152
2012-03-02,824.427
2012-03-05,816.61
2012-03-06,787.904
2012-03-07,798.028
2012-03-08,818.402
2012-03-09,817.917
2012-03-12,814.868
2012-03-13,833.125
2012-03-14,830.939
2012-03-15,830.103
2012-03-16,844.224
2012-03-19,844.997
2012-03-20,834.098
2012-03-21,835.667
2012-03-22,825.614
2012-03-23,829.572
2012-03-26,844.555
2012-03-27,843.833
2012-03-28,829.223
2012-03-29,820.753
2012-03-30,832.914
2012-04-02,845.89
2012-04-03,840.33
2012-04-04,812.954
2012-04-05,813.725
2012-04-06,813.725
2012-04-09,815.215
2012-04-10,797.556
2012-04-11,808.551
2012-04-12,825.573
2012-04-13,812.776
2012-04-16,808.438
2012-04-17,824.435
2012-04-18,829.827
2012-04-19,832.925
2012-04-20,837.068
2012-04-23,815.467
2012-04-24,822.787
2012-04-25,827.6
2012-04-26,832.915
2012-04-27,844.454
2012-04-30,837.578
2012-05-01,843.481
2012-05-02,842.117
2012-05-03,842.711
2012-05-04,818.078
2012-05-07,819.243
2012-05-08,798.604
2012-05-09,792.034
2012-05-10,803.912
2012-05-11,807.138
2012-05-14,791.668
2012-05-15,782.922
2012-05-16,775.164
2012-05-17,762.152
2012-05-18,748.714
2012-05-21,753.462
2012-05-22,767.912
2012-05-23,747.732
2012-05-24,755.089
2012-05-25,751.837
2012-05-28,761.183
2012-05-29,768.777
2012-05-30,749.646
2012-05-31,745.825
2012-06-01,727.263
2012-06-04,729.445
2012-06-05,728.923
2012-06-06,750.151
2012-06-07,766.39
2012-06-08,756.868
2012-06-11,759.063
2012-06-12,757.577
2012-06-13,756.369
2012-06-14,754.256
2012-06-15,764.219
2012-06-18,767.646
2012-06-19,782.838
2012-06-20,795.818
2012-06-21,785.86
2012-06-22,769.622
2012-06-25,759.794
2012-06-26,759.95
2012-06-27,764.9
2012-06-28,759.625
2012-06-29,786.374
2012-07-02,795.917
2012-07-03,802.555
2012-07-04,796.973
2012-07-05,793.027
2012-07-06,786.377
2012-07-09,781.904
2012-07-10,787.574
2012-07-11,784.027
2012-07-12,770.997
2012-07-13,788.105
2012-07-16,792.774
2012-07-17,784.905
2012-07-18,794.516
2012-07-19,809.141
2012-07-20,798.396
2012-07-23,772.453
2012-07-24,772.147
2012-07-25,773.063
2012-07-26,797.573
2012-07-27,806.954
2012-07-30,811.861
2012-07-31,801.45
2012-08-01,804.592
2012-08-02,793.09
2012-08-03,816.571
2012-08-06,825.112
2012-08-07,831.529
2012-08-08,831.697
2012-08-09,832.375
2012-08-10,835.218
2012-08-13,832.16
2012-08-14,838.351
2012-08-15,839.884
2012-08-16,843.293
2012-08-17,847.32
2012-08-20,844.354
2012-08-21,854.32
2012-08-22,843.643
2012-08-23,846.653
2012-08-24,841.77
2012-08-27,840.945
2012-08-28,838.071
2012-08-29,838.996
2012-08-30,834.389
2012-08-31,844.076
2012-09-03,850.232
2012-09-04,840.528
2012-09-05,847.12
2012-09-06,864.992
2012-09-07,878.704
2012-09-10,879.703
2012-09-11,874.963
2012-09-12,879.649
2012-09-13,881.185
2012-09-14,908.73
2012-09-17,908.181
2012-09-18,898.878
2012-09-19,901.323
2012-09-20,896.593
2012-09-21,901.467
2012-09-24,893.401
2012-09-25,900.144
2012-09-26,879.266
2012-09-27,882.982
2012-09-28,879.194
2012-10-01,889.741
2012-10-02,889.777
2012-10-03,886.083
2012-10-04,896.279
2012-10-05,904.614
2012-10-08,887.765
2012-10-09,881.807
2012-10-10,876.643
2012-10-11,886.078
2012-10-12,883.333
2012-10-15,884.862
2012-10-16,898.297
2012-10-17,906.295
2012-10-18,906.978
2012-10-19,897.466
2012-10-22,895.258
2012-10-23,878.765
2012-10-24,884.19
2012-10-25,895.585
2012-10-26,890.614
2012-10-29,886.258
2012-10-30,893.97
2012-10-31,893.824
2012-11-01,908.135
2012-11-02,903.651
2012-11-05,893.878
2012-11-06,901.363
2012-11-07,890.515
2012-11-08,886.018
2012-11-09,879.575
2012-11-12,876.153
2012-11-13,879.55
2012-11-14,871.491
2012-11-15,865.994
2012-11-16,855.309
2012-11-19,874.313
2012-11-20,879.259
2012-11-21,879.384
2012-11-22,887.527
2012-11-23,895.34
2012-11-26,890.875
2012-11-27,894.33
2012-11-28,894.848
2012-11-29,908.058
2012-11-30,908.469
2012-12-03,913.424
2012-12-04,914.273
2012-12-05,916.497
2012-12-06,918.266
2012-12-07,917.553
2012-12-10,920.362
2012-12-11,922.433
2012-12-12,925.971
2012-12-13,924.443
2012-12-14,924.667
2012-12-17,924.893
2012-12-18,933.624
2012-12-19,943.425
2012-12-20,944.168
2012-12-21,935.256
2012-12-24,934.873
2012-12-25,934.873
2012-12-26,934.989
2012-12-27,935.646
2012-12-28,932.615
2012-12-31,937.549
2013-01-01,937.549
2013-01-02,960.081
2013-01-03,955.29
2013-01-04,950.373
2013-01-07,952.004
2013-01-08,944.156
2013-01-09,947.409
2013-01-10,955.768
2013-01-11,962.464
2013-01-14,956.492
2013-01-15,959.851
2013-01-16,953.609
2013-01-17,957.403
2013-01-18,955.229
2013-01-21,956.409
2013-01-22,957.454
2013-01-23,955.238
2013-01-24,960.537
2013-01-25,966.475
2013-01-28,958.769
2013-01-29,960.036
2013-01-30,958.65
2013-01-31,958.864
2013-02-01,968.267
2013-02-04,958.04
2013-02-05,957.557
2013-02-06,963.962
2013-02-07,962.66
2013-02-08,977.325
2013-02-11,965.352
2013-02-12,972.391
2013-02-13,974.327
2013-02-14,966.451
2013-02-15,968.949
2013-02-18,963.339
2013-02-19,972.758
2013-02-20,968.548
2013-02-21,951.748
2013-02-22,960.565
2013-02-25,948.31
2013-02-26,939.491
2013-02-27,946.608
2013-02-28,955.564
2013-03-01,950.489
2013-03-04,951.007
2013-03-05,969.039
2013-03-06,968.592
2013-03-07,971.066
2013-03-08,965.49
2013-03-11,963.812
2013-03-12,964.049
2013-03-13,964.619
2013-03-14,980.529
2013-03-15,984.154
2013-03-18,982.102
2013-03-19,977.796
2013-03-20,980.898
2013-03-21,978.338
2013-03-22,979.236
2013-03-25,973.431
2013-03-26,974.74
2013-03-27,967.076
2013-03-28,977.771
2013-03-29,977.771
2013-04-01,980.862
2013-04-02,983.321
2013-04-03,976.508
2013-04-04,964.007
2013-04-05,955.066
2013-04-08,956.092
2013-04-09,959.411
2013-04-10,977.788
2013-04-11,993.574
2013-04-12,988.075
2013-04-15,973.614
2013-04-16,966.075
2013-04-17,955.024
2013-04-18,957.867
2013-04-19,961.021
2013-04-22,957.228
2013-04-23,980.031
2013-04-24,985.636
2013-04-25,1004.774
2013-04-26,1005.841
2013-04-29,1008.854
2013-04-30,1007.938
2013-05-01,1012.27
2013-05-02,1006.585
2013-05-03,1023.344
2013-05-06,1020.879
2013-05-07,1015.094
2013-05-08,1030.757
2013-05-09,1034.314
2013-05-10,1028.083
2013-05-13,1028.489
2013-05-14,1029.554
2013-05-15,1036.528
2013-05-16,1047.303
2013-05-17,1044.334
2013-05-20,1049.646
2013-05-21,1051.736
2013-05-22,1047.905
2013-05-23,1028.52
2013-05-24,1026.993
2013-05-27,1024.449
2013-05-28,1036.222
2013-05-29,1024.206
2013-05-30,1037.529
2013-05-31,1025.168
2013-06-03,1025.796
2013-06-04,1027.718
2013-06-05,1015.088
2013-06-06,1011.884
2013-06-07,1023.853
2013-06-10,1024.842
2013-06-11,1012.521
2013-06-12,1016.568
2013-06-13,1012.263
2013-06-14,1020.986
2013-06-17,1029.359
2013-06-18,1028.635
2013-06-19,1030.799
2013-06-20,990.411
2013-06-21,974.901
2013-06-24,957.838
2013-06-25,973.775
2013-06-26,980.056
2013-06-27,984.814
2013-06-28,982.221
2013-07-01,1005.222
2013-07-02,1000.802
2013-07-03,1003.355
2013-07-04,1017.576
2013-07-05,1001.385
2013-07-08,1019.25
2013-07-09,1022.252
2013-07-10,1026.995
2013-07-11,1045.987
2013-07-12,1049.622
2013-07-15,1052.997
2013-07-16,1046.721
2013-07-17,1052.934
2013-07-18,1065.883
2013-07-19,1069.554
2013-07-22,1077.055
2013-07-23,1071.908
2013-07-24,1075.103
2013-07-25,1066.288
2013-07-26,1065.711
2013-07-29,1066.296
2013-07-30,1069.149
2013-07-31,1065.656
2013-08-01,1077.911
2013-08-02,1085.293
2013-08-05,1093.703
2013-08-06,1093.644
2013-08-07,1093.087
2013-08-08,1100.69
2013-08-09,1099.649
2013-08-12,1091.899
2013-08-13,1093.424
2013-08-14,1099.506
2013-08-15,1074.363
2013-08-16,1086.706
2013-08-19,1092.149
2013-08-20,1088.198
2013-08-21,1085.622
2013-08-22,1086.478
2013-08-23,1095.438
2013-08-26,1094.384
2013-08-27,1077.431
2013-08-28,1068.492
2013-08-29,1074.541
2013-08-30,1063.159
2013-09-02,1089.949
2013-09-03,1084.417
2013-09-04,1090.382
2013-09-05,1098.554
2013-09-06,1105.425
2013-09-09,1115.168
2013-09-10,1130.449
2013-09-11,1135.057
2013-09-12,1131.808
2013-09-13,1137.611
2013-09-16,1149.247
2013-09-17,1137.628
2013-09-18,1136.318
2013-09-19,1151.239
2013-09-20,1140.968
2013-09-23,1135.451
2013-09-24,1138.102
2013-09-25,1139.595
2013-09-26,1135.264
2013-09-27,1138.453
2013-09-30,1139.506
2013-10-01,1146.114
2013-10-02,1139.709
2013-10-03,1132.878
2013-10-04,1125.53
2013-10-07,1120.537
2013-10-08,1111.355
2013-10-09,1095.713
2013-10-10,1118.973
2013-10-11,1126.513
2013-10-14,1138.246
2013-10-15,1141.731
2013-10-16,1143.389
2013-10-17,1159.389
2013-10-18,1175.384
2013-10-21,1181.844
2013-10-22,1186.469
2013-10-23,1184.756
2013-10-24,1187.439
2013-10-25,1185.938
2013-10-28,1180.626
2013-10-29,1182.045
2013-10-30,1186.864
2013-10-31,1181.851
2013-11-01,1166.528
2013-11-04,1169.062
2013-11-05,1167.999
2013-11-06,1174.548
2013-11-07,1170.458
2013-11-08,1163.632
2013-11-11,1165.369
2013-11-12,1159.852
2013-11-13,1150.09
2013-11-14,1164.504
2013-11-15,1164.5
2013-11-18,1168.628
2013-11-19,1164.446
2013-11-20,1164.106
2013-11-21,1161.139
2013-11-22,1167.097
2013-11-25,1171.837
2013-11-26,1173.558
2013-11-27,1186.844
2013-11-28,1191.63
2013-11-29,1195.17
2013-12-02,1184.459
2013-12-03,1172.497
2013-12-04,1165.578
2013-12-05,1166.058
2013-12-06,1176.412
2013-12-09,1183.256
2013-12-10,1186.202
2013-12-11,1181.708
2013-12-12,1164.242
2013-12-13,1162.054
2013-12-16,1176.1
2013-12-17,1168.67
2013-12-18,1180.326
2013-12-19,1196.771
2013-12-20,1201.659
2013-12-23,1213.264
2013-12-24,1218.882
2013-12-25,1218.882
2013-12-26,1222.641
2013-12-27,1235.722
2013-12-30,1238.441
2013-12-31,1245.432
2014-01-01,1245.432
2014-01-02,1234.937
2014-01-03,1244.748
2014-01-06,1246.083
2014-01-07,1246.302
2014-01-08,1246.693
2014-01-09,1241.644
2014-01-10,1261.523
2014-01-13,1258.84
2014-01-14,1264.541
2014-01-15,1262.507
2014-01-16,1255.236
2014-01-17,1264.893
2014-01-20,1265.493
2014-01-21,1267.879
2014-01-22,1276.968
2014-01-23,1267.014
2014-01-24,1235.183
2014-01-27,1226.244
2014-01-28,1242.01
2014-01-29,1236.121
2014-01-30,1231.271
2014-01-31,1221.255
2014-02-03,1206.566
2014-02-04,1202.834
2014-02-05,1204.468
2014-02-06,1223.613
2014-02-07,1236.31
2014-02-10,1239.45
2014-02-11,1262.204
2014-02-12,1271.044
2014-02-13,1270.409
2014-02-14,1282.75
2014-02-17,1293.016
2014-02-18,1299.522
2014-02-19,1302.562
2014-02-20,1299.727
2014-02-21,1305.228
2014-02-24,1309.502
2014-02-25,1313.767
2014-02-26,1303.28
2014-02-27,1310.51
2014-02-28,1330.167
2014-03-03,1300.876
2014-03-04,1324.125
2014-03-05,1323.404
2014-03-06,1324.635
2014-03-07,1314.102
2014-03-10,1298.26
2014-03-11,1298.418
2014-03-12,1284.632
2014-03-13,1277.35
2014-03-14,1268.598
2014-03-17,1285.332
2014-03-18,1283.83
2014-03-19,1287.049
2014-03-20,1267.948
2014-03-21,1263.409
2014-03-24,1250.5
2014-03-25,1267.036
2014-03-26,1281.963
2014-03-27,1276.693
2014-03-28,1277.34
2014-03-31,1282.012
2014-04-01,1290.693
2014-04-02,1293.476
2014-04-03,1287.954
2014-04-04,1295.245
2014-04-07,1279.847
2014-04-08,1269.079
2014-04-09,1283.571
2014-04-10,1283.493
2014-04-11,1257.123
2014-04-14,1244.073
2014-04-15,1234.55
2014-04-16,1253.442
2014-04-17,1269.787
2014-04-18,1269.787
2014-04-21,1269.372
2014-04-22,1282.426
2014-04-23,1275.239
2014-04-24,1277.754
2014-04-25,1272.93
2014-04-28,1267.756
2014-04-29,1278.177
2014-04-30,1283.809
2014-05-01,1289.187
2014-05-02,1292.683
2014-05-05,1292.3
2014-05-06,1302.558
2014-05-07,1297.782
2014-05-08,1302.947
2014-05-09,1288.717
2014-05-12,1298.512
2014-05-13,1301.102
2014-05-14,1292.171
2014-05-15,1266.745
2014-05-16,1252.688
2014-05-19,1255.301
2014-05-20,1260.771
2014-05-21,1275.197
2014-05-22,1280.457
2014-05-23,1279.316
2014-05-26,1279.658
2014-05-27,1289.551
2014-05-28,1289.267
2014-05-29,1289.451
2014-05-30,1296.14
2014-06-02,1298.777
2014-06-03,1288.424
2014-06-04,1294.119
2014-06-05,1295.495
2014-06-06,1312.045
2014-06-09,1311.966
2014-06-10,1308.18
2014-06-11,1300.362
2014-06-12,1304.57
2014-06-13,1287.871
2014-06-16,1281.62
2014-06-17,1274.455
2014-06-18,1270.78
2014-06-19,1286.927
2014-06-20,1288.428
2014-06-23,1279.501
2014-06-24,1266.912
2014-06-25,1260.2
2014-06-26,1277.07
2014-06-27,1283.428
2014-06-30,1291.225
2014-07-01,1303.934
2014-07-02,1309.257
2014-07-03,1319.795
2014-07-04,1318.982
2014-07-07,1305.39
2014-07-08,1284.402
2014-07-09,1279.533
2014-07-10,1268.281
2014-07-11,1269.348
2014-07-14,1280.311
2014-07-15,1275.0
2014-07-16,1291.753
2014-07-17,1282.309
2014-07-18,1282.226
2014-07-21,1274.958
2014-07-22,1288.958
2014-07-23,1292.286
2014-07-24,1287.3
2014-07-25,1279.69
2014-07-28,1275.623
2014-07-29,1277.697
2014-07-30,1268.205
2014-07-31,1254.361
2014-08-01,1242.828
2014-08-04,1237.835
2014-08-05,1239.641
2014-08-06,1228.817
2014-08-07,1227.42
2014-08-08,1222.22
2014-08-11,1238.474
2014-08-12,1239.249
2014-08-13,1239.436
2014-08-14,1246.963
2014-08-15,1247.397
2014-08-18,1260.97
2014-08-19,1262.398
2014-08-20,1257.121
2014-08-21,1259.273
2014-08-22,1259.156
2014-08-25,1260.068
2014-08-26,1269.581
2014-08-27,1272.874
2014-08-28,1265.009
2014-08-29,1265.508
2014-09-01,1270.803
2014-09-02,1262.799
2014-09-03,1263.359
2014-09-04,1261.676
2014-09-05,1249.532
2014-09-08,1226.104
2014-09-09,1223.405
2014-09-10,1221.454
2014-09-11,1223.288
2014-09-12,1227.03
2014-09-15,1222.587
2014-09-16,1213.279
2014-09-17,1221.895
2014-09-18,1236.642
2014-09-19,1239.842
2014-09-22,1233.896
2014-09-23,1216.296
2014-09-24,1216.047
2014-09-25,1205.184
2014-09-26,1198.157
2014-09-29,1199.687
2014-09-30,1193.383
2014-10-01,1179.351
2014-10-02,1153.95
2014-10-03,1160.16
2014-10-06,1167.046
2014-10-07,1156.345
2014-10-08,1146.303
2014-10-09,1143.289
2014-10-10,1120.798
2014-10-13,1117.976
2014-10-14,1117.932
2014-10-15,1098.496
2014-10-16,1112.505
2014-10-17,1139.633
2014-10-20,1140.379
2014-10-21,1164.038
2014-10-22,1168.159
2014-10-23,1167.131
2014-10-24,1165.286
2014-10-27,1164.014
2014-10-28,1174.161
2014-10-29,1180.854
2014-10-30,1177.311
2014-10-31,1191.091
2014-11-03,1184.256
2014-11-04,1182.057
2014-11-05,1193.269
2014-11-06,1190.181
2014-11-07,1182.742
2014-11-10,1195.414
2014-11-11,1200.365
2014-11-12,1190.554
2014-11-13,1188.261
2014-11-14,1184.795
2014-11-17,1186.208
2014-11-18,1192.032
2014-11-19,1186.71
2014-11-20,1191.472
2014-11-21,1197.962
2014-11-24,1199.917
2014-11-25,1208.442
2014-11-26,1210.545
2014-11-27,1212.891
2014-11-28,1206.349
2014-12-01,1200.717
2014-12-02,1204.196
2014-12-03,1207.642
2014-12-04,1209.186
2014-12-05,1213.881
2014-12-08,1209.334
2014-12-09,1191.702
2014-12-10,1194.002
2014-12-11,1188.753
2014-12-12,1165.244
2014-12-15,1146.101
2014-12-16,1175.136
2014-12-17,1168.318
2014-12-18,1194.763
2014-12-19,1205.468
2014-12-22,1212.699
2014-12-23,1210.889
2014-12-24,1214.904
2014-12-25,1214.904
2014-12-26,1215.841
2014-12-29,1213.319
2014-12-30,1207.276
2014-12-31,1216.711
2015-01-01,1216.711
2015-01-02,1197.898
2015-01-05,1174.002
2015-01-06,1156.172
2015-01-07,1154.996
2015-01-08,1175.444
2015-01-09,1173.98
2015-01-12,1172.335
2015-01-13,1185.537
2015-01-14,1168.653
2015-01-15,1174.786
2015-01-16,1172.272
2015-01-19,1188.607
2015-01-20,1196.352
2015-01-21,1200.94
2015-01-22,1210.159
2015-01-23,1210.518
2015-01-26,1215.546
2015-01-27,1218.627
2015-01-28,1221.342
2015-01-29,1211.117
2015-01-30,1200.793
2015-02-02,1203.289
2015-02-03,1222.224
2015-02-04,1230.797
2015-02-05,1244.387
2015-02-06,1241.813
2015-02-09,1230.061
2015-02-10,1240.381
2015-02-11,1238.896
2015-02-12,1258.806
2015-02-13,1261.562
2015-02-16,1259.731
2015-02-17,1258.233
2015-02-18,1275.637
2015-02-19,1279.429
2015-02-20,1277.662
2015-02-23,1289.024
2015-02-24,1290.293
2015-02-25,1293.294
2015-02-26,1291.311
2015-02-27,1295.751
2015-03-02,1289.654
2015-03-03,1278.213
2015-03-04,1271.552
2015-03-05,1284.175
2015-03-06,1265.916
2015-03-09,1260.483
2015-03-10,1237.635
2015-03-11,1232.268
2015-03-12,1236.305
2015-03-13,1225.919
2015-03-16,1240.467
2015-03-17,1235.193
2015-03-18,1243.742
2015-03-19,1253.05
2015-03-20,1274.747
2015-03-23,1275.003
2015-03-24,1273.168
2015-03-25,1269.541
2015-03-26,1246.117
2015-03-27,1242.682
2015-03-30,1241.408
2015-03-31,1236.061
2015-04-01,1235.318
2015-04-02,1245.715
2015-04-03,1245.715
2015-04-06,1258.106
2015-04-07,1267.875
2015-04-08,1272.564
2015-04-09,1271.542
2015-04-10,1277.13
2015-04-13,1271.556
2015-04-14,1285.461
2015-04-15,1285.064
2015-04-16,1287.78
2015-04-17,1280.472
2015-04-20,1280.506
2015-04-21,1290.866
2015-04-22,1293.727
2015-04-23,1298.306
2015-04-24,1309.73
2015-04-27,1317.387
2015-04-28,1314.891
2015-04-29,1314.506
2015-04-30,1312.527
2015-05-01,1293.346
2015-05-04,1288.19
2015-05-05,1287.497
2015-05-06,1291.488
2015-05-07,1290.038
2015-05-08,1348.149
2015-05-11,1359.593
2015-05-12,1351.585
2015-05-13,1368.759
2015-05-14,1378.957
2015-05-15,1388.065
2015-05-18,1381.655
2015-05-19,1380.007
2015-05-20,1379.948
2015-05-21,1392.065
2015-05-22,1379.286
