Date,UNITED KINGDOM LARGE GROWTH Large Cap
2021-05-19,1673.072
2021-05-20,1707.743
2021-05-21,1706.234
2021-05-24,1715.739
2021-05-25,1707.955
2021-05-26,1704.942
2021-05-27,1709.256
2021-05-28,1712.258
2021-05-31,1716.666
2021-06-01,1714.655
2021-06-02,1714.903
2021-06-03,1702.466
2021-06-04,1719.386
2021-06-07,1714.788
2021-06-08,1714.101
2021-06-09,1724.39
2021-06-10,1731.264
2021-06-11,1738.371
2021-06-14,1740.216
2021-06-15,1747.134
2021-06-16,1754.474
2021-06-17,1732.729
2021-06-18,1695.436
2021-06-21,1715.81
2021-06-22,1721.014
2021-06-23,1716.759
2021-06-24,1716.387
2021-06-25,1722.831
2021-06-28,1723.447
2021-06-29,1715.867
2021-06-30,1704.824
2021-07-01,1718.262
2021-07-02,1723.997
2021-07-05,1728.542
2021-07-06,1725.841
2021-07-07,1734.309
2021-07-08,1703.336
2021-07-09,1722.681
2021-07-12,1738.786
2021-07-13,1737.853
2021-07-14,1729.172
2021-07-15,1709.551
2021-07-16,1710.372
2021-07-19,1675.634
2021-07-20,1674.738
2021-07-21,1692.717
2021-07-22,1680.085
2021-07-23,1696.245
2021-07-26,1679.659
2021-07-27,1678.624
2021-07-28,1679.116
2021-07-29,1710.735
2021-07-30,1705.189
2021-08-02,1709.985
2021-08-03,1711.725
2021-08-04,1716.739
2021-08-05,1723.185
2021-08-06,1702.415
2021-08-09,1705.234
2021-08-10,1702.743
2021-08-11,1718.511
2021-08-12,1722.697
2021-08-13,1735.835
2021-08-16,1732.029
2021-08-17,1726.526
2021-08-18,1729.534
2021-08-19,1706.81
2021-08-20,1702.846
2021-08-23,1712.032
2021-08-24,1709.6
2021-08-25,1706.436
2021-08-26,1705.896
2021-08-27,1711.084
2021-08-30,1712.827
2021-08-31,1708.929
2021-09-01,1722.454
2021-09-02,1729.101
2021-09-03,1728.565
2021-09-06,1740.827
2021-09-07,1722.064
2021-09-08,1705.534
2021-09-09,1700.769
2021-09-10,1706.048
2021-09-13,1708.54
2021-09-14,1709.25
2021-09-15,1697.762
2021-09-16,1695.078
2021-09-17,1678.899
2021-09-20,1694.746
2021-09-21,1705.498
2021-09-22,1710.676
2021-09-23,1721.791
2021-09-24,1717.557
2021-09-27,1700.486
2021-09-28,1676.924
2021-09-29,1695.355
2021-09-30,1706.723
2021-10-01,1696.69
2021-10-04,1698.402
2021-10-05,1708.803
2021-10-06,1683.281
2021-10-07,1702.638
2021-10-08,1702.327
2021-10-11,1711.086
2021-10-12,1703.198
2021-10-13,1714.354
2021-10-14,1729.953
2021-10-15,1737.462
2021-10-18,1725.128
2021-10-19,1730.365
2021-10-20,1738.906
2021-10-21,1747.247
2021-10-22,1745.777
2021-10-25,1738.173
2021-10-26,1757.881
2021-10-27,1742.466
2021-10-28,1760.167
2021-10-29,1753.299
2021-11-01,1759.91
2021-11-02,1773.392
2021-11-03,1772.721
2021-11-04,1764.975
2021-11-05,1760.173
2021-11-08,1766.54
2021-11-09,1765.186
2021-11-10,1768.149
2021-11-11,1765.197
2021-11-12,1733.947
2021-11-15,1743.966
2021-11-16,1723.044
2021-11-17,1720.53
2021-11-18,1712.8
2021-11-19,1714.091
2021-11-22,1707.263
2021-11-23,1709.19
2021-11-24,1705.223
2021-11-25,1718.028
2021-11-26,1681.392
2021-11-29,1686.114
2021-11-30,1657.982
2021-12-01,1686.341
2021-12-02,1681.001
2021-12-03,1668.289
2021-12-06,1700.069
2021-12-07,1713.248
2021-12-08,1709.735
2021-12-09,1708.27
2021-12-10,1703.721
2021-12-13,1702.945
2021-12-14,1695.266
2021-12-15,1688.343
2021-12-16,1719.809
2021-12-17,1712.723
2021-12-20,1701.658
2021-12-21,1714.816
2021-12-22,1739.779
2021-12-23,1753.36
2021-12-24,1750.185
2021-12-27,1751.033
2021-12-28,1751.946
2021-12-29,1780.565
2021-12-30,1772.735
2021-12-31,1775.169
2022-01-03,1762.456
2022-01-04,1787.224
2022-01-05,1781.701
2022-01-06,1746.317
2022-01-07,1747.041
2022-01-10,1731.882
2022-01-11,1738.287
2022-01-12,1748.618
2022-01-13,1748.772
2022-01-14,1742.017
2022-01-17,1731.255
2022-01-18,1693.216
2022-01-19,1713.548
2022-01-20,1725.802
2022-01-21,1706.286
2022-01-24,1678.295
2022-01-25,1685.913
2022-01-26,1682.396
2022-01-27,1692.505
2022-01-28,1676.928
2022-01-31,1682.115
2022-02-01,1690.029
2022-02-02,1717.941
2022-02-03,1704.781
2022-02-04,1684.166
2022-02-07,1696.296
2022-02-08,1693.437
2022-02-09,1706.344
2022-02-10,1714.983
2022-02-11,1710.779
2022-02-14,1664.909
2022-02-15,1699.364
2022-02-16,1694.244
2022-02-17,1698.338
2022-02-18,1694.355
2022-02-21,1699.968
2022-02-22,1696.309
2022-02-23,1698.829
2022-02-24,1605.593
2022-02-25,1687.024
2022-02-28,1691.981
2022-03-01,1665.908
2022-03-02,1669.286
2022-03-03,1641.931
2022-03-04,1576.861
2022-03-07,1537.717
2022-03-08,1519.327
2022-03-09,1597.455
2022-03-10,1568.012
2022-03-11,1572.326
2022-03-14,1593.143
2022-03-15,1598.673
2022-03-16,1632.486
2022-03-17,1661.637
2022-03-18,1670.602
2022-03-21,1667.553
2022-03-22,1682.256
2022-03-23,1666.462
2022-03-24,1662.926
2022-03-25,1665.086
2022-03-28,1662.607
2022-03-29,1697.547
2022-03-30,1701.127
2022-03-31,1685.397
2022-04-01,1678.256
2022-04-04,1692.187
2022-04-05,1712.576
2022-04-06,1704.916
2022-04-07,1710.703
2022-04-08,1721.015
2022-04-11,1708.609
2022-04-12,1680.062
2022-04-13,1679.279
2022-04-14,1689.412
2022-04-15,1689.412
2022-04-18,1685.915
2022-04-19,1664.856
2022-04-20,1690.558
2022-04-21,1699.501
2022-04-22,1658.978
2022-04-25,1648.905
2022-04-26,1640.952
2022-04-27,1622.419
2022-04-28,1636.609
2022-04-29,1661.053
2022-05-02,1656.489
2022-05-03,1645.222
2022-05-04,1622.426
2022-05-05,1610.043
2022-05-06,1570.57
2022-05-09,1547.177
2022-05-10,1556.375
2022-05-11,1567.503
2022-05-12,1545.398
2022-05-13,1582.647
2022-05-16,1592.581
2022-05-17,1613.302
2022-05-18,1577.238
2022-05-19,1549.246
2022-05-20,1570.428
2022-05-23,1602.026
2022-05-24,1593.813
2022-05-25,1593.348
2022-05-26,1600.737
2022-05-27,1614.788
2022-05-30,1621.522
2022-05-31,1637.772
2022-06-01,1599.254
2022-06-02,1605.333
2022-06-03,1602.518
2022-06-06,1624.387
2022-06-07,1616.217
2022-06-08,1607.161
2022-06-09,1585.09
2022-06-10,1529.38
2022-06-13,1482.846
2022-06-14,1450.353
2022-06-15,1483.505
2022-06-16,1477.734
2022-06-17,1480.969
2022-06-20,1501.588
2022-06-21,1507.665
2022-06-22,1516.866
2022-06-23,1510.202
2022-06-24,1567.594
2022-06-27,1577.66
2022-06-28,1570.891
2022-06-29,1554.928
2022-06-30,1537.499
2022-07-01,1521.337
2022-07-04,1538.088
2022-07-05,1495.241
2022-07-06,1531.855
2022-07-07,1544.624
2022-07-08,1553.146
2022-07-11,1546.357
2022-07-12,1552.667
2022-07-13,1548.668
2022-07-14,1520.001
2022-07-15,1558.519
2022-07-18,1585.286
2022-07-19,1600.649
2022-07-20,1585.628
2022-07-21,1587.795
2022-07-22,1603.314
2022-07-25,1600.675
2022-07-26,1605.017
2022-07-27,1611.358
2022-07-28,1642.583
2022-07-29,1664.918
2022-08-01,1676.181
2022-08-02,1662.152
2022-08-03,1653.541
2022-08-04,1659.342
2022-08-05,1644.665
2022-08-08,1658.774
2022-08-09,1654.555
2022-08-10,1687.206
2022-08-11,1667.886
2022-08-12,1657.725
2022-08-15,1670.474
2022-08-16,1668.425
2022-08-17,1663.011
2022-08-18,1668.021
2022-08-19,1648.633
2022-08-22,1645.025
2022-08-23,1623.153
2022-08-24,1626.095
2022-08-25,1627.042
2022-08-26,1600.66
2022-08-29,1587.221
2022-08-30,1559.836
2022-08-31,1543.166
2022-09-01,1503.784
2022-09-02,1535.321
2022-09-05,1517.441
2022-09-06,1520.368
2022-09-07,1507.684
2022-09-08,1522.911
2022-09-09,1546.641
2022-09-12,1586.239
2022-09-13,1540.577
2022-09-14,1523.138
2022-09-15,1509.4
2022-09-16,1491.962
2022-09-19,1488.569
2022-09-20,1475.607
2022-09-21,1478.878
2022-09-22,1438.537
2022-09-23,1392.463
2022-09-26,1394.192
2022-09-27,1386.473
2022-09-28,1384.103
2022-09-29,1401.168
2022-09-30,1422.678
2022-10-03,1425.458
2022-10-04,1480.231
2022-10-05,1455.255
2022-10-06,1440.593
2022-10-07,1426.153
2022-10-10,1403.803
2022-10-11,1400.184
2022-10-12,1394.437
2022-10-13,1401.539
2022-10-14,1410.368
2022-10-17,1441.062
2022-10-18,1437.975
2022-10-19,1423.13
2022-10-20,1419.929
2022-10-21,1399.336
2022-10-24,1424.479
2022-10-25,1452.054
2022-10-26,1481.42
2022-10-27,1466.102
2022-10-28,1475.149
2022-10-31,1476.4
2022-11-01,1474.831
2022-11-02,1480.483
2022-11-03,1447.468
2022-11-04,1485.594
2022-11-07,1500.127
2022-11-08,1521.144
2022-11-09,1502.019
2022-11-10,1588.981
2022-11-11,1560.622
2022-11-14,1567.793
2022-11-15,1585.595
2022-11-16,1584.517
2022-11-17,1568.926
2022-11-18,1599.977
2022-11-21,1591.951
2022-11-22,1605.099
2022-11-23,1632.409
2022-11-24,1637.324
2022-11-25,1636.363
2022-11-28,1633.302
2022-11-29,1618.324
2022-11-30,1620.996
2022-12-01,1680.908
2022-12-02,1673.668
2022-12-05,1672.91
2022-12-06,1664.608
2022-12-07,1662.814
2022-12-08,1658.397
2022-12-09,1668.544
2022-12-12,1662.686
2022-12-13,1685.822
2022-12-14,1696.234
2022-12-15,1651.565
2022-12-16,1622.762
2022-12-19,1616.525
2022-12-20,1613.656
2022-12-21,1629.326
2022-12-22,1617.676
2022-12-23,1616.118
2022-12-26,1616.118
2022-12-27,1610.423
2022-12-28,1619.202
2022-12-29,1627.909
2022-12-30,1609.753
2023-01-02,1609.753
2023-01-03,1627.056
2023-01-04,1645.89
2023-01-05,1627.895
2023-01-06,1656.129
2023-01-09,1673.906
2023-01-10,1672.816
2023-01-11,1666.311
2023-01-12,1658.234
2023-01-13,1686.34
2023-01-16,1691.757
2023-01-17,1702.209
2023-01-18,1707.517
2023-01-19,1689.023
2023-01-20,1677.649
2023-01-23,1673.063
2023-01-24,1645.346
2023-01-25,1647.652
2023-01-26,1629.882
2023-01-27,1624.366
2023-01-30,1638.752
2023-01-31,1634.585
2023-02-01,1621.381
2023-02-02,1628.066
2023-02-03,1630.695
2023-02-06,1612.624
2023-02-07,1599.168
2023-02-08,1617.078
2023-02-09,1650.931
2023-02-10,1642.492
2023-02-13,1668.673
2023-02-14,1672.949
2023-02-15,1664.0
2023-02-16,1659.424
2023-02-17,1661.48
2023-02-20,1664.435
2023-02-21,1682.016
2023-02-22,1677.618
2023-02-23,1660.955
2023-02-24,1644.282
2023-02-27,1657.939
2023-02-28,1643.021
2023-03-01,1630.499
2023-03-02,1638.813
2023-03-03,1636.638
2023-03-06,1635.96
2023-03-07,1624.027
2023-03-08,1615.949
2023-03-09,1627.982
2023-03-10,1628.823
2023-03-13,1618.916
2023-03-14,1629.376
2023-03-15,1593.35
2023-03-16,1628.826
2023-03-17,1625.382
2023-03-20,1648.54
2023-03-21,1662.171
2023-03-22,1682.77
2023-03-23,1688.396
2023-03-24,1678.31
2023-03-27,1697.1
2023-03-28,1693.745
2023-03-29,1698.067
2023-03-30,1713.503
2023-03-31,1719.804
2023-04-03,1724.554
2023-04-04,1739.522
2023-04-05,1756.043
2023-04-06,1764.83
2023-04-07,1764.83
2023-04-10,1754.115
2023-04-11,1756.89
2023-04-12,1778.633
2023-04-13,1791.558
2023-04-14,1782.417
2023-04-17,1773.7
2023-04-18,1789.892
2023-04-19,1791.977
2023-04-20,1803.805
2023-04-21,1817.645
2023-04-24,1824.556
2023-04-25,1824.57
2023-04-26,1795.39
2023-04-27,1792.996
2023-04-28,1808.456
2023-05-01,1801.478
2023-05-02,1786.428
2023-05-03,1808.43
2023-05-04,1801.077
2023-05-05,1807.295
2023-05-08,1809.229
2023-05-09,1806.99
2023-05-10,1797.789
2023-05-11,1799.212
2023-05-12,1794.974
2023-05-15,1798.563
2023-05-16,1804.623
2023-05-17,1784.102
2023-05-18,1791.44
2023-05-19,1799.817
2023-05-22,1798.868
2023-05-23,1793.447
2023-05-24,1756.36
2023-05-25,1743.464
2023-05-26,1761.449
2023-05-29,1764.377
2023-05-30,1742.595
2023-05-31,1744.095
2023-06-01,1769.647
2023-06-02,1784.711
2023-06-05,1775.71
2023-06-06,1779.496
2023-06-07,1781.002
2023-06-08,1786.447
2023-06-09,1783.103
2023-06-12,1787.55
2023-06-13,1799.121
2023-06-14,1806.798
2023-06-15,1828.586
2023-06-16,1842.719
2023-06-19,1821.375
2023-06-20,1813.188
2023-06-21,1806.867
2023-06-22,1808.066
2023-06-23,1795.616
2023-06-26,1783.245
2023-06-27,1788.697
2023-06-28,1782.288
2023-06-29,1775.172
2023-06-30,1803.684
2023-07-03,1760.539
2023-07-04,1768.63
2023-07-05,1754.104
2023-07-06,1718.37
2023-07-07,1711.555
2023-07-10,1717.695
2023-07-11,1720.858
2023-07-12,1755.761
2023-07-13,1783.585
2023-07-14,1795.309
2023-07-17,1785.422
2023-07-18,1790.269
2023-07-19,1789.236
2023-07-20,1790.299
2023-07-21,1797.753
2023-07-24,1791.179
2023-07-25,1797.502
2023-07-26,1799.207
2023-07-27,1806.745
2023-07-28,1822.153
2023-07-31,1819.555
2023-08-01,1798.539
2023-08-02,1773.572
2023-08-03,1758.198
2023-08-04,1763.813
2023-08-07,1765.981
2023-08-08,1764.431
2023-08-09,1779.575
2023-08-10,1799.373
2023-08-11,1771.585
2023-08-14,1771.775
2023-08-15,1754.155
2023-08-16,1746.922
2023-08-17,1729.135
2023-08-18,1711.795
2023-08-21,1710.769
2023-08-22,1710.663
2023-08-23,1720.118
2023-08-24,1722.82
2023-08-25,1708.256
2023-08-28,1711.59
2023-08-29,1734.678
2023-08-30,1757.15
2023-08-31,1730.914
2023-09-01,1721.819
2023-09-04,1719.62
2023-09-05,1704.86
2023-09-06,1692.532
2023-09-07,1701.671
2023-09-08,1714.142
2023-09-11,1702.988
2023-09-12,1700.199
2023-09-13,1700.711
2023-09-14,1714.628
2023-09-15,1720.222
2023-09-18,1704.967
2023-09-19,1702.48
2023-09-20,1726.354
2023-09-21,1695.447
2023-09-22,1693.084
2023-09-25,1675.584
2023-09-26,1666.363
2023-09-27,1651.446
2023-09-28,1660.206
2023-09-29,1666.907
2023-10-02,1638.807
2023-10-03,1631.596
2023-10-04,1636.741
2023-10-05,1652.805
2023-10-06,1658.116
2023-10-09,1659.482
2023-10-10,1691.336
2023-10-11,1699.571
2023-10-12,1695.143
2023-10-13,1667.681
2023-10-16,1676.556
2023-10-17,1689.902
2023-10-18,1653.451
2023-10-19,1644.913
2023-10-20,1635.517
2023-10-23,1633.977
2023-10-24,1633.253
2023-10-25,1637.778
2023-10-26,1620.996
2023-10-27,1597.598
2023-10-30,1618.513
2023-10-31,1622.642
2023-11-01,1630.645
2023-11-02,1650.812
2023-11-03,1668.448
2023-11-06,1670.723
2023-11-07,1666.015
2023-11-08,1668.571
2023-11-09,1692.559
2023-11-10,1628.431
2023-11-13,1646.469
2023-11-14,1667.082
2023-11-15,1670.676
2023-11-16,1666.342
2023-11-17,1680.008
2023-11-20,1669.237
2023-11-21,1680.033
2023-11-22,1676.472
2023-11-23,1692.221
2023-11-24,1700.561
2023-11-27,1690.354
2023-11-28,1691.196
2023-11-29,1685.073
2023-11-30,1686.24
2023-12-01,1696.892
2023-12-04,1697.423
2023-12-05,1689.698
2023-12-06,1691.492
2023-12-07,1686.811
2023-12-08,1697.639
2023-12-11,1700.25
2023-12-12,1709.383
2023-12-13,1715.675
2023-12-14,1757.765
2023-12-15,1728.77
2023-12-18,1731.165
2023-12-19,1745.119
2023-12-20,1751.755
2023-12-21,1747.956
2023-12-22,1753.205
2023-12-25,1753.205
2023-12-26,1751.688
2023-12-27,1774.645
2023-12-28,1776.205
2023-12-29,1776.75
2024-01-01,1776.75
2024-01-02,1756.323
2024-01-03,1747.318
2024-01-04,1768.67
2024-01-05,1766.259
2024-01-08,1775.336
2024-01-09,1774.952
2024-01-10,1783.855
2024-01-11,1771.939
2024-01-12,1789.608
2024-01-15,1776.621
2024-01-16,1759.542
2024-01-17,1739.008
2024-01-18,1741.482
2024-01-19,1744.658
2024-01-22,1756.422
2024-01-23,1737.375
2024-01-24,1756.166
2024-01-25,1756.199
2024-01-26,1783.022
2024-01-29,1774.739
2024-01-30,1784.344
2024-01-31,1785.474
2024-02-01,1777.542
2024-02-02,1778.068
2024-02-05,1763.944
2024-02-06,1789.206
2024-02-07,1786.949
2024-02-08,1763.981
2024-02-09,1764.904
2024-02-12,1751.924
2024-02-13,1737.508
2024-02-14,1746.981
2024-02-15,1763.989
2024-02-16,1794.746
2024-02-19,1808.457
2024-02-20,1813.534
2024-02-21,1792.4
2024-02-22,1802.046
2024-02-23,1821.713
2024-02-26,1825.458
2024-02-27,1822.865
2024-02-28,1799.636
2024-02-29,1802.882
2024-03-01,1809.026
2024-03-04,1811.115
2024-03-05,1811.576
2024-03-06,1814.94
2024-03-07,1826.667
2024-03-08,1832.813
2024-03-11,1828.686
2024-03-12,1846.508
2024-03-13,1854.374
2024-03-14,1842.35
2024-03-15,1828.056
2024-03-18,1821.619
2024-03-19,1821.625
2024-03-20,1819.441
2024-03-21,1849.338
2024-03-22,1855.575
2024-03-25,1854.554
2024-03-26,1858.073
2024-03-27,1860.75
2024-03-28,1861.121
2024-03-29,1861.121
2024-04-01,1850.808
2024-04-02,1829.266
2024-04-03,1829.736
2024-04-04,1846.582
2024-04-05,1830.309
2024-04-08,1830.521
2024-04-09,1826.814
2024-04-10,1816.133
2024-04-11,1813.198
2024-04-12,1806.989
2024-04-15,1802.956
2024-04-16,1776.959
2024-04-17,1778.801
2024-04-18,1784.293
2024-04-19,1785.843
2024-04-22,1800.536
2024-04-23,1823.107
2024-04-24,1820.858
2024-04-25,1851.672
2024-04-26,1864.959
2024-04-29,1874.352
2024-04-30,1873.218
2024-05-01,1865.359
2024-05-02,1873.086
2024-05-03,1896.932
2024-05-06,1901.694
2024-05-07,1916.046
2024-05-08,1921.028
2024-05-09,1934.26
2024-05-10,1945.923
2024-05-13,1941.511
2024-05-14,1944.728
2024-05-15,1962.867
2024-05-16,1966.691
2024-05-17,1961.315
2024-05-20,1964.18
2024-05-21,1971.493
2024-05-22,1967.628
2024-05-23,1968.338
2024-05-24,1968.065
2024-05-27,1974.013
2024-05-28,1942.959
2024-05-29,1913.512
2024-05-30,1930.321
2024-05-31,1940.428
2024-06-03,1935.301
2024-06-04,1944.666
2024-06-05,1958.198
2024-06-06,1972.549
2024-06-07,1955.529
2024-06-10,1949.324
2024-06-11,1931.289
2024-06-12,1968.63
2024-06-13,1945.802
2024-06-14,1926.008
2024-06-17,1927.585
2024-06-18,1933.373
2024-06-19,1940.466
2024-06-20,1945.994
2024-06-21,1935.595
2024-06-24,1949.421
2024-06-25,1941.988
2024-06-26,1927.489
2024-06-27,1906.56
2024-06-28,1901.408
2024-07-01,1889.012
2024-07-02,1875.454
2024-07-03,1894.474
2024-07-04,1906.08
2024-07-05,1902.161
2024-07-08,1910.548
2024-07-09,1895.079
2024-07-10,1912.089
2024-07-11,1932.421
2024-07-12,1955.756
2024-07-15,1938.122
2024-07-16,1934.615
2024-07-17,1947.721
2024-07-18,1936.648
2024-07-19,1920.936
2024-07-22,1932.886
2024-07-23,1933.518
2024-07-24,1924.742
2024-07-25,1923.399
2024-07-26,1948.923
2024-07-29,1955.807
2024-07-30,1939.226
2024-07-31,1956.241
2024-08-01,1956.086
2024-08-02,1948.673
2024-08-05,1909.755
2024-08-06,1902.976
2024-08-07,1938.447
2024-08-08,1939.663
2024-08-09,1954.447
2024-08-12,1969.264
2024-08-13,1988.827
2024-08-14,2011.038
2024-08-15,2031.039
2024-08-16,2023.585
2024-08-19,2040.486
2024-08-20,2037.93
2024-08-21,2045.176
2024-08-22,2057.02
2024-08-23,2077.147
2024-08-26,2079.194
2024-08-27,2087.808
2024-08-28,2097.763
2024-08-29,2104.167
2024-08-30,2099.673
2024-09-02,2088.849
2024-09-03,2076.929
2024-09-04,2080.203
2024-09-05,2046.017
2024-09-06,2052.231
2024-09-09,2059.464
2024-09-10,2039.959
2024-09-11,2025.829
2024-09-12,2038.97
2024-09-13,2046.356
2024-09-16,2057.603
2024-09-17,2053.227
2024-09-18,2041.521
2024-09-19,2065.646
2024-09-20,2047.644
2024-09-23,2057.887
2024-09-24,2058.214
2024-09-25,2061.407
2024-09-26,2075.351
2024-09-27,2081.388
2024-09-30,2063.659
2024-10-01,2064.35
2024-10-02,2064.911
2024-10-03,2038.771
2024-10-04,2018.34
2024-10-07,2016.575
2024-10-08,2006.644
2024-10-09,2015.38
2024-10-10,2009.258
2024-10-11,2015.993
2024-10-14,2032.129
2024-10-15,2040.433
2024-10-16,2047.262
2024-10-17,2059.842
2024-10-18,2056.707
2024-10-21,2040.804
2024-10-22,2024.119
2024-10-23,2010.594
2024-10-24,2013.362
2024-10-25,2012.174
2024-10-28,2021.227
2024-10-29,2008.515
2024-10-30,1973.807
2024-10-31,1928.836
2024-11-01,1962.683
2024-11-04,1964.065
2024-11-05,1933.151
2024-11-06,1914.603
2024-11-07,1919.212
2024-11-08,1917.916
2024-11-11,1925.975
2024-11-12,1886.339
2024-11-13,1880.796
2024-11-14,1883.573
2024-11-15,1839.209
2024-11-18,1846.383
2024-11-19,1852.235
2024-11-20,1845.451
2024-11-21,1859.702
2024-11-22,1890.452
2024-11-25,1894.521
2024-11-26,1893.952
2024-11-27,1916.747
2024-11-28,1918.511
2024-11-29,1919.299
2024-12-02,1916.392
2024-12-03,1938.173
2024-12-04,1934.902
2024-12-05,1947.526
2024-12-06,1937.708
2024-12-09,1937.931
2024-12-10,1902.113
2024-12-11,1910.765
2024-12-12,1908.52
2024-12-13,1890.317
2024-12-16,1904.938
2024-12-17,1901.869
2024-12-18,1893.082
2024-12-19,1851.128
2024-12-20,1844.72
2024-12-23,1845.611
2024-12-24,1852.118
2024-12-25,1852.118
2024-12-26,1847.761
2024-12-27,1862.145
2024-12-30,1839.753
2024-12-31,1849.875
2025-01-01,1849.875
2025-01-02,1852.175
2025-01-03,1842.357
2025-01-06,1857.111
2025-01-07,1859.378
2025-01-08,1852.873
2025-01-09,1868.715
2025-01-10,1843.353
2025-01-13,1811.117
2025-01-14,1803.802
2025-01-15,1824.788
2025-01-16,1851.565
2025-01-17,1866.528
2025-01-20,1878.674
2025-01-21,1897.47
2025-01-22,1900.99
2025-01-23,1907.172
2025-01-24,1921.611
2025-01-27,1930.715
2025-01-28,1929.919
2025-01-29,1927.22
2025-01-30,1950.223
2025-01-31,1949.085
2025-02-03,1934.309
2025-02-04,1924.324
2025-02-05,1951.079
2025-02-06,1956.17
2025-02-07,1942.833
2025-02-10,1950.725
2025-02-11,1954.943
2025-02-12,1967.793
2025-02-13,1983.503
2025-02-14,1975.702
2025-02-17,1985.635
2025-02-18,1987.151
2025-02-19,1976.274
2025-02-20,1975.539
2025-02-21,1972.673
2025-02-24,1977.94
2025-02-25,1993.958
2025-02-26,1995.476
2025-02-27,2020.192
2025-02-28,2027.825
2025-03-03,2074.71
2025-03-04,2082.08
2025-03-05,2095.247
2025-03-06,2083.405
2025-03-07,2088.881
2025-03-10,2063.167
2025-03-11,2046.92
2025-03-12,2066.44
2025-03-13,2066.429
2025-03-14,2085.509
2025-03-17,2100.129
2025-03-18,2092.8
2025-03-19,2080.824
2025-03-20,2087.423
2025-03-21,2061.78
2025-03-24,2047.497
2025-03-25,2048.682
2025-03-26,2035.296
2025-03-27,2049.231
2025-03-28,2061.393
2025-03-31,2035.025
2025-04-01,2059.248
2025-04-02,2052.925
2025-04-03,2105.846
2025-04-04,1970.097
2025-04-07,1832.114
2025-04-08,1900.123
2025-04-09,1838.114
2025-04-10,1929.28
2025-04-11,1953.94
2025-04-14,2008.124
2025-04-15,2039.819
2025-04-16,2044.222
2025-04-17,2036.807
2025-04-18,2036.807
2025-04-21,2061.048
2025-04-22,2073.422
2025-04-23,2062.37
2025-04-24,2078.986
2025-04-25,2074.977
2025-04-28,2091.45
2025-04-29,2104.64
2025-04-30,2129.8
2025-05-01,2116.763
2025-05-02,2148.365
2025-05-05,2145.946
2025-05-06,2156.924
2025-05-07,2132.429
2025-05-08,2105.621
2025-05-09,2106.837
2025-05-12,2084.951
2025-05-13,2086.033
2025-05-14,2084.522
2025-05-15,2115.887
2025-05-16,2130.862
2025-05-19,2154.116
2025-05-20,2167.44
2025-05-21,2187.461
2025-05-22,2176.271
2025-05-23,2188.128
2025-05-26,2198.828
2025-05-27,2209.437
2025-05-28,2187.995
2025-05-29,2182.061
2025-05-30,2207.986
