Date,JAPAN MID CAP Mid Cap
2005-11-11,882.562
2005-11-14,869.222
2005-11-15,858.973
2005-11-16,865.05
2005-11-17,886.21
2005-11-18,892.145
2005-11-21,898.612
2005-11-22,896.416
2005-11-23,900.42
2005-11-24,895.473
2005-11-25,893.175
2005-11-28,904.341
2005-11-29,902.662
2005-11-30,903.45
2005-12-01,910.749
2005-12-02,922.861
2005-12-05,932.702
2005-12-06,927.324
2005-12-07,930.859
2005-12-08,914.957
2005-12-09,929.263
2005-12-12,954.099
2005-12-13,958.203
2005-12-14,970.944
2005-12-15,960.56
2005-12-16,961.882
2005-12-19,964.401
2005-12-20,973.862
2005-12-21,989.269
2005-12-22,997.433
2005-12-23,1000.133
2005-12-26,1007.248
2005-12-27,992.49
2005-12-28,1000.026
2005-12-29,1001.947
2005-12-30,991.379
2006-01-02,991.379
2006-01-03,1003.151
2006-01-04,1026.637
2006-01-05,1036.225
2006-01-06,1050.044
2006-01-09,1052.984
2006-01-10,1041.032
2006-01-11,1047.188
2006-01-12,1054.458
2006-01-13,1053.784
2006-01-16,1043.242
2006-01-17,1007.394
2006-01-18,971.14
2006-01-19,1000.376
2006-01-20,998.891
2006-01-23,976.258
2006-01-24,991.24
2006-01-25,991.132
2006-01-26,1003.033
2006-01-27,1019.737
2006-01-30,1020.179
2006-01-31,1029.04
2006-02-01,1017.437
2006-02-02,1020.156
2006-02-03,1012.548
2006-02-06,1021.084
2006-02-07,1028.903
2006-02-08,999.112
2006-02-09,1002.534
2006-02-10,994.279
2006-02-13,958.723
2006-02-14,970.9
2006-02-15,966.547
2006-02-16,962.369
2006-02-17,937.858
2006-02-20,915.82
2006-02-21,940.478
2006-02-22,944.565
2006-02-23,980.737
2006-02-24,983.765
2006-02-27,994.462
2006-02-28,995.488
2006-03-01,975.689
2006-03-02,969.615
2006-03-03,950.8
2006-03-06,953.018
2006-03-07,942.443
2006-03-08,934.451
2006-03-09,962.517
2006-03-10,959.156
2006-03-13,974.574
2006-03-14,982.609
2006-03-15,985.381
2006-03-16,975.983
2006-03-17,993.372
2006-03-20,1008.503
2006-03-21,1001.954
2006-03-22,1008.554
2006-03-23,997.373
2006-03-24,1002.474
2006-03-27,1017.416
2006-03-28,1022.116
2006-03-29,1023.869
2006-03-30,1037.913
2006-03-31,1031.195
2006-04-03,1046.517
2006-04-04,1047.72
2006-04-05,1036.759
2006-04-06,1051.482
2006-04-07,1054.711
2006-04-10,1048.555
2006-04-11,1041.869
2006-04-12,1027.614
2006-04-13,1027.748
2006-04-14,1026.61
2006-04-17,1016.426
2006-04-18,1030.624
2006-04-19,1033.344
2006-04-20,1033.893
2006-04-21,1038.383
2006-04-24,1026.412
2006-04-25,1035.192
2006-04-26,1040.711
2006-04-27,1054.39
2006-04-28,1045.025
2006-05-01,1059.354
2006-05-02,1069.336
2006-05-03,1065.383
2006-05-04,1066.181
2006-05-05,1077.522
2006-05-08,1098.036
2006-05-09,1095.595
2006-05-10,1087.36
2006-05-11,1077.491
2006-05-12,1067.184
2006-05-15,1062.385
2006-05-16,1036.61
2006-05-17,1045.146
2006-05-18,1025.325
2006-05-19,1017.59
2006-05-22,1000.11
2006-05-23,983.321
2006-05-24,987.699
2006-05-25,982.919
2006-05-26,994.143
2006-05-29,995.9
2006-05-30,999.421
2006-05-31,980.44
2006-06-01,974.343
2006-06-02,997.745
2006-06-05,988.942
2006-06-06,954.642
2006-06-07,929.201
2006-06-08,893.645
2006-06-09,910.323
2006-06-12,915.293
2006-06-13,874.748
2006-06-14,882.945
2006-06-15,898.872
2006-06-16,928.41
2006-06-19,916.099
2006-06-20,907.219
2006-06-21,904.21
2006-06-22,925.713
2006-06-23,920.383
2006-06-26,922.473
2006-06-27,927.072
2006-06-28,911.753
2006-06-29,924.803
2006-06-30,962.388
2006-07-03,964.503
2006-07-04,970.511
2006-07-05,952.763
2006-07-06,945.61
2006-07-07,952.018
2006-07-10,960.5
2006-07-11,953.036
2006-07-12,927.176
2006-07-13,919.51
2006-07-14,894.857
2006-07-17,888.745
2006-07-18,855.209
2006-07-19,859.083
2006-07-20,893.683
2006-07-21,888.84
2006-07-24,882.739
2006-07-25,893.041
2006-07-26,885.017
2006-07-27,910.532
2006-07-28,928.941
2006-07-31,944.093
2006-08-01,940.456
2006-08-02,948.198
2006-08-03,943.085
2006-08-04,948.971
2006-08-07,921.302
2006-08-08,934.318
2006-08-09,942.339
2006-08-10,942.24
2006-08-11,938.078
2006-08-14,949.541
2006-08-15,956.316
2006-08-16,971.284
2006-08-17,972.873
2006-08-18,975.743
2006-08-21,964.182
2006-08-22,971.461
2006-08-23,971.189
2006-08-24,963.424
2006-08-25,952.968
2006-08-28,940.988
2006-08-29,950.367
2006-08-30,948.461
2006-08-31,960.478
2006-09-01,961.688
2006-09-04,984.418
2006-09-05,986.001
2006-09-06,976.765
2006-09-07,959.18
2006-09-08,963.404
2006-09-11,940.053
2006-09-12,930.85
2006-09-13,929.023
2006-09-14,938.74
2006-09-15,933.232
2006-09-18,929.911
2006-09-19,937.04
2006-09-20,925.912
2006-09-21,936.284
2006-09-22,929.706
2006-09-25,928.794
2006-09-26,923.532
2006-09-27,945.23
2006-09-28,951.441
2006-09-29,955.793
2006-10-02,965.355
2006-10-03,958.763
2006-10-04,942.823
2006-10-05,963.017
2006-10-06,948.431
2006-10-09,947.157
2006-10-10,941.234
2006-10-11,929.956
2006-10-12,929.162
2006-10-13,937.854
2006-10-16,955.175
2006-10-17,958.435
2006-10-18,957.648
2006-10-19,963.78
2006-10-20,964.806
2006-10-23,967.295
2006-10-24,968.94
2006-10-25,966.172
2006-10-26,977.138
2006-10-27,976.698
2006-10-30,957.338
2006-10-31,961.543
2006-11-01,962.795
2006-11-02,959.639
2006-11-03,951.836
2006-11-06,950.51
2006-11-07,956.25
2006-11-08,939.154
2006-11-09,932.385
2006-11-10,936.733
2006-11-13,923.151
2006-11-14,941.162
2006-11-15,934.518
2006-11-16,929.277
2006-11-17,922.116
2006-11-20,890.947
2006-11-21,892.626
2006-11-22,918.939
2006-11-23,922.658
2006-11-24,917.977
2006-11-27,924.899
2006-11-28,926.25
2006-11-29,942.863
2006-11-30,961.01
2006-12-01,967.605
2006-12-04,971.832
2006-12-05,966.653
2006-12-06,976.65
2006-12-07,976.988
2006-12-08,968.964
2006-12-11,962.109
2006-12-12,964.112
2006-12-13,964.917
2006-12-14,970.145
2006-12-15,971.152
2006-12-18,968.262
2006-12-19,954.778
2006-12-20,965.591
2006-12-21,967.336
2006-12-22,964.572
2006-12-25,959.266
2006-12-26,965.435
2006-12-27,969.051
2006-12-28,967.071
2006-12-29,966.271
2007-01-01,966.271
2007-01-02,968.954
2007-01-03,964.571
2007-01-04,973.431
2007-01-05,961.371
2007-01-08,962.506
2007-01-09,965.833
2007-01-10,947.377
2007-01-11,938.655
2007-01-12,953.947
2007-01-15,965.652
2007-01-16,965.736
2007-01-17,972.202
2007-01-18,971.471
2007-01-19,971.081
2007-01-22,974.66
2007-01-23,976.615
2007-01-24,983.436
2007-01-25,979.203
2007-01-26,975.292
2007-01-29,980.41
2007-01-30,981.194
2007-01-31,979.661
2007-02-01,996.907
2007-02-02,998.749
2007-02-05,992.475
2007-02-06,998.134
2007-02-07,987.383
2007-02-08,977.713
2007-02-09,983.649
2007-02-12,982.761
2007-02-13,991.724
2007-02-14,1008.47
2007-02-15,1027.32
2007-02-16,1024.372
2007-02-19,1026.026
2007-02-20,1023.065
2007-02-21,1021.936
2007-02-22,1031.672
2007-02-23,1043.203
2007-02-26,1052.643
2007-02-27,1061.348
2007-02-28,1026.822
2007-03-01,1030.465
2007-03-02,1028.603
2007-03-05,993.891
2007-03-06,1010.609
2007-03-07,1008.146
2007-03-08,1019.427
2007-03-09,1015.602
2007-03-12,1030.831
2007-03-13,1025.289
2007-03-14,998.2
2007-03-15,1000.183
2007-03-16,993.022
2007-03-19,997.746
2007-03-20,1009.241
2007-03-21,1004.916
2007-03-22,1021.799
2007-03-23,1023.423
2007-03-26,1024.571
2007-03-27,1022.075
2007-03-28,1030.389
2007-03-29,1016.557
2007-03-30,1016.925
2007-04-02,998.08
2007-04-03,1000.423
2007-04-04,1020.353
2007-04-05,1015.236
2007-04-06,1013.908
2007-04-09,1022.722
2007-04-10,1020.885
2007-04-11,1018.37
2007-04-12,1016.322
2007-04-13,1002.076
2007-04-16,1011.405
2007-04-17,1009.652
2007-04-18,1030.272
2007-04-19,1016.3
2007-04-20,1012.186
2007-04-23,1009.697
2007-04-24,1011.701
2007-04-25,999.88
2007-04-26,1006.165
2007-04-27,1002.734
2007-04-30,1002.609
2007-05-01,997.219
2007-05-02,1002.209
2007-05-03,1000.376
2007-05-04,1001.292
2007-05-07,1018.403
2007-05-08,1016.802
2007-05-09,1026.643
2007-05-10,1017.862
2007-05-11,1008.084
2007-05-14,1003.454
2007-05-15,989.263
2007-05-16,983.709
2007-05-17,979.809
2007-05-18,971.218
2007-05-21,976.776
2007-05-22,989.369
2007-05-23,990.479
2007-05-24,987.895
2007-05-25,974.642
2007-05-28,982.205
2007-05-29,990.33
2007-05-30,988.256
2007-05-31,1000.0
2007-06-01,1003.954
2007-06-04,1007.693
2007-06-05,1010.987
2007-06-06,1016.801
2007-06-07,1013.272
2007-06-08,995.841
2007-06-11,993.889
2007-06-12,987.182
2007-06-13,978.699
2007-06-14,982.102
2007-06-15,986.366
2007-06-18,996.715
2007-06-19,994.16
2007-06-20,997.114
2007-06-21,999.555
2007-06-22,991.592
2007-06-25,983.883
2007-06-26,988.618
2007-06-27,981.471
2007-06-28,986.051
2007-06-29,993.329
2007-07-02,1006.977
2007-07-03,1005.777
2007-07-04,1002.998
2007-07-05,1003.254
2007-07-06,995.62
2007-07-09,1002.497
2007-07-10,1010.22
2007-07-11,1002.989
2007-07-12,992.415
2007-07-13,1003.488
2007-07-16,1004.885
2007-07-17,1001.77
2007-07-18,994.205
2007-07-19,999.225
2007-07-20,1007.588
2007-07-23,996.039
2007-07-24,1005.184
2007-07-25,1003.28
2007-07-26,999.649
2007-07-27,982.001
2007-07-30,988.583
2007-07-31,984.136
2007-08-01,973.32
2007-08-02,973.18
2007-08-03,977.353
2007-08-06,980.622
2007-08-07,974.676
2007-08-08,967.77
2007-08-09,988.44
2007-08-10,970.514
2007-08-13,961.514
2007-08-14,967.226
2007-08-15,947.606
2007-08-16,953.794
2007-08-17,906.314
2007-08-20,921.808
2007-08-21,939.987
2007-08-22,931.158
2007-08-23,946.349
2007-08-24,944.27
2007-08-27,943.891
2007-08-28,950.903
2007-08-29,933.181
2007-08-30,934.807
2007-08-31,956.971
2007-09-03,957.175
2007-09-04,951.535
2007-09-05,940.018
2007-09-06,938.471
2007-09-07,948.314
2007-09-10,928.29
2007-09-11,927.432
2007-09-12,922.961
2007-09-13,913.131
2007-09-14,926.559
2007-09-17,926.962
2007-09-18,900.618
2007-09-19,927.579
2007-09-20,942.528
2007-09-21,925.607
2007-09-24,929.149
2007-09-25,948.06
2007-09-26,950.838
2007-09-27,976.145
2007-09-28,983.689
2007-10-01,975.461
2007-10-02,982.428
2007-10-03,986.574
2007-10-04,981.339
2007-10-05,980.938
2007-10-08,973.596
2007-10-09,983.678
2007-10-10,981.945
2007-10-11,988.151
2007-10-12,983.484
2007-10-15,985.008
2007-10-16,974.107
2007-10-17,961.896
2007-10-18,981.168
2007-10-19,974.698
2007-10-22,964.868
2007-10-23,963.547
2007-10-24,962.265
2007-10-25,956.331
2007-10-26,968.601
2007-10-29,979.818
2007-10-30,985.529
2007-10-31,988.757
2007-11-01,996.232
2007-11-02,979.63
2007-11-05,964.717
2007-11-06,967.584
2007-11-07,962.002
2007-11-08,941.799
2007-11-09,948.61
2007-11-12,935.195
2007-11-13,928.901
2007-11-14,943.694
2007-11-15,944.199
2007-11-16,930.693
2007-11-19,919.341
2007-11-20,925.653
2007-11-21,924.884
2007-11-22,921.189
2007-11-23,925.923
2007-11-26,939.961
2007-11-27,946.968
2007-11-28,933.302
2007-11-29,958.561
2007-11-30,958.241
2007-12-03,964.62
2007-12-04,959.61
2007-12-05,956.258
2007-12-06,964.918
2007-12-07,972.137
2007-12-10,965.621
2007-12-11,972.52
2007-12-12,962.12
2007-12-13,940.783
2007-12-14,926.514
2007-12-17,905.298
2007-12-18,904.869
2007-12-19,896.847
2007-12-20,896.929
2007-12-21,897.955
2007-12-24,894.265
2007-12-25,909.044
2007-12-26,920.608
2007-12-27,913.334
2007-12-28,905.605
2007-12-31,916.954
2008-01-01,916.954
2008-01-02,933.329
2008-01-03,935.374
2008-01-04,911.032
2008-01-07,892.506
2008-01-08,889.036
2008-01-09,900.235
2008-01-10,888.504
2008-01-11,872.077
2008-01-14,880.233
2008-01-15,870.25
2008-01-16,838.224
2008-01-17,857.403
2008-01-18,872.57
2008-01-21,849.849
2008-01-22,795.111
2008-01-23,818.252
2008-01-24,834.976
2008-01-25,866.262
2008-01-28,837.384
2008-01-29,858.4
2008-01-30,850.23
2008-01-31,878.558
2008-02-01,873.996
2008-02-04,888.055
2008-02-05,882.063
2008-02-06,842.116
2008-02-07,845.235
2008-02-08,825.929
2008-02-11,831.306
2008-02-12,817.395
2008-02-13,810.456
2008-02-14,844.3
2008-02-15,852.825
2008-02-18,849.769
2008-02-19,858.945
2008-02-20,829.182
2008-02-21,856.778
2008-02-22,853.941
2008-02-25,867.813
2008-02-26,862.752
2008-02-27,884.028
2008-02-28,885.63
2008-02-29,884.76
2008-03-03,854.197
2008-03-04,854.01
2008-03-05,841.168
2008-03-06,866.425
2008-03-07,845.452
2008-03-10,836.04
2008-03-11,835.605
2008-03-12,851.867
2008-03-13,847.183
2008-03-14,835.002
2008-03-17,834.074
2008-03-18,836.328
2008-03-19,848.295
2008-03-20,853.147
2008-03-21,872.459
2008-03-24,859.03
2008-03-25,877.541
2008-03-26,891.772
2008-03-27,880.334
2008-03-28,890.184
2008-03-31,875.593
2008-04-01,863.401
2008-04-02,886.686
2008-04-03,902.078
2008-04-04,901.373
2008-04-07,903.088
2008-04-08,886.321
2008-04-09,872.878
2008-04-10,868.448
2008-04-11,890.786
2008-04-14,875.847
2008-04-15,875.231
2008-04-16,887.085
2008-04-17,892.176
2008-04-18,877.776
2008-04-21,897.821
2008-04-22,888.633
2008-04-23,887.728
2008-04-24,880.813
2008-04-25,897.197
2008-04-28,908.048
2008-04-29,917.887
2008-04-30,907.36
2008-05-01,901.997
2008-05-02,912.638
2008-05-05,913.852
2008-05-06,920.328
2008-05-07,920.305
2008-05-08,927.059
2008-05-09,906.774
2008-05-12,904.073
2008-05-13,906.162
2008-05-14,912.745
2008-05-15,924.804
2008-05-16,929.482
2008-05-19,925.115
2008-05-20,927.212
2008-05-21,917.116
2008-05-22,921.587
2008-05-23,928.259
2008-05-26,903.68
2008-05-27,910.35
2008-05-28,891.835
2008-05-29,907.589
2008-05-30,924.831
2008-06-02,940.187
2008-06-03,920.345
2008-06-04,935.952
2008-06-05,927.038
2008-06-06,933.435
2008-06-09,909.947
2008-06-10,891.16
2008-06-11,895.087
2008-06-12,868.668
2008-06-13,869.747
2008-06-16,883.263
2008-06-17,886.15
2008-06-18,892.776
2008-06-19,872.542
2008-06-20,863.518
2008-06-23,855.346
2008-06-24,857.852
2008-06-25,852.625
2008-06-26,858.518
2008-06-27,856.529
2008-06-30,857.584
2008-07-01,859.271
2008-07-02,842.601
2008-07-03,835.72
2008-07-04,834.745
2008-07-07,836.588
2008-07-08,819.396
2008-07-09,819.629
2008-07-10,822.521
2008-07-11,826.664
2008-07-14,821.679
2008-07-15,822.118
2008-07-16,818.784
2008-07-17,820.344
2008-07-18,804.241
2008-07-21,803.338
2008-07-22,822.738
2008-07-23,827.107
2008-07-24,846.812
2008-07-25,829.318
2008-07-28,831.656
2008-07-29,813.08
2008-07-30,827.566
2008-07-31,829.501
2008-08-01,810.368
2008-08-04,789.977
2008-08-05,790.968
2008-08-06,805.779
2008-08-07,789.362
2008-08-08,785.348
2008-08-11,798.41
2008-08-12,791.682
2008-08-13,784.909
2008-08-14,772.06
2008-08-15,771.675
2008-08-18,782.178
2008-08-19,770.936
2008-08-20,771.596
2008-08-21,779.596
2008-08-22,761.625
2008-08-25,775.508
2008-08-26,768.212
2008-08-27,767.324
2008-08-28,769.258
2008-08-29,796.937
2008-09-01,784.637
2008-09-02,765.475
2008-09-03,772.732
2008-09-04,760.564
2008-09-05,755.511
2008-09-08,772.286
2008-09-09,761.768
2008-09-10,762.919
2008-09-11,754.611
2008-09-12,761.547
2008-09-15,768.785
2008-09-16,753.889
2008-09-17,752.717
2008-09-18,747.429
2008-09-19,756.158
2008-09-22,765.481
2008-09-23,773.083
2008-09-24,768.513
2008-09-25,764.084
2008-09-26,758.501
2008-09-29,755.081
2008-09-30,726.05
2008-10-01,734.017
2008-10-02,718.905
2008-10-03,694.231
2008-10-06,692.729
2008-10-07,669.878
2008-10-08,629.914
2008-10-09,624.182
2008-10-10,586.41
2008-10-13,580.389
2008-10-14,646.622
2008-10-15,654.079
2008-10-16,600.241
2008-10-17,615.867
2008-10-20,633.782
2008-10-21,653.865
2008-10-22,621.764
2008-10-23,617.486
2008-10-24,596.774
2008-10-27,551.434
2008-10-28,574.299
2008-10-29,599.398
2008-10-30,645.782
2008-10-31,613.247
2008-11-03,609.527
2008-11-04,645.7
2008-11-05,679.442
2008-11-06,649.489
2008-11-07,629.443
2008-11-10,655.982
2008-11-11,647.513
2008-11-12,652.302
2008-11-13,629.771
2008-11-14,627.92
2008-11-17,631.044
2008-11-18,621.063
2008-11-19,619.524
2008-11-20,599.686
2008-11-21,615.614
2008-11-24,606.385
2008-11-25,635.411
2008-11-26,629.664
2008-11-27,634.24
2008-11-28,642.424
2008-12-01,643.708
2008-12-02,615.579
2008-12-03,629.495
2008-12-04,630.642
2008-12-05,631.192
2008-12-08,647.02
2008-12-09,655.591
2008-12-10,667.843
2008-12-11,689.128
2008-12-12,665.617
2008-12-15,699.867
2008-12-16,686.159
2008-12-17,709.606
2008-12-18,700.167
2008-12-19,691.297
2008-12-22,694.307
2008-12-23,692.889
2008-12-24,676.393
2008-12-25,682.913
2008-12-26,690.99
2008-12-29,701.585
2008-12-30,704.989
2008-12-31,701.334
2009-01-01,701.334
2009-01-02,698.829
2009-01-05,688.546
2009-01-06,678.957
2009-01-07,691.461
2009-01-08,681.829
2009-01-09,685.135
2009-01-12,692.853
2009-01-13,658.94
2009-01-14,666.625
2009-01-15,642.234
2009-01-16,651.825
2009-01-19,650.843
2009-01-20,641.671
2009-01-21,648.784
2009-01-22,650.092
2009-01-23,629.045
2009-01-26,623.905
2009-01-27,654.064
2009-01-28,646.262
2009-01-29,652.558
2009-01-30,640.874
2009-02-02,628.922
2009-02-03,630.052
2009-02-04,639.655
2009-02-05,631.231
2009-02-06,627.171
2009-02-09,615.087
2009-02-10,616.771
2009-02-11,622.85
2009-02-12,606.712
2009-02-13,603.175
2009-02-16,606.207
2009-02-17,591.163
2009-02-18,580.872
2009-02-19,576.423
2009-02-20,565.489
2009-02-23,560.291
2009-02-24,538.846
2009-02-25,544.368
2009-02-26,537.336
2009-02-27,549.889
2009-03-02,536.242
2009-03-03,527.4
2009-03-04,532.901
2009-03-05,550.865
2009-03-06,537.72
2009-03-09,527.711
2009-03-10,525.798
2009-03-11,544.397
2009-03-12,530.307
2009-03-13,546.191
2009-03-16,560.595
2009-03-17,568.451
2009-03-18,573.277
2009-03-19,597.891
2009-03-20,583.377
2009-03-23,595.564
2009-03-24,609.06
2009-03-25,612.512
2009-03-26,619.262
2009-03-27,625.633
2009-03-30,606.853
2009-03-31,585.74
2009-04-01,598.181
2009-04-02,616.996
2009-04-03,612.994
2009-04-06,607.013
2009-04-07,611.94
2009-04-08,599.648
2009-04-09,616.01
2009-04-10,620.553
2009-04-13,624.898
2009-04-14,629.04
2009-04-15,621.366
2009-04-16,622.89
2009-04-17,631.061
2009-04-20,637.876
2009-04-21,626.318
2009-04-22,628.463
2009-04-23,635.761
2009-04-24,632.835
2009-04-27,638.048
2009-04-28,621.219
2009-04-29,618.689
2009-04-30,626.156
2009-05-01,624.758
2009-05-04,624.381
2009-05-05,627.696
2009-05-06,628.65
2009-05-07,652.161
2009-05-08,659.106
2009-05-11,672.493
2009-05-12,671.679
2009-05-13,675.964
2009-05-14,662.149
2009-05-15,679.636
2009-05-18,661.152
2009-05-19,671.935
2009-05-20,683.463
2009-05-21,686.318
2009-05-22,682.026
2009-05-25,685.143
2009-05-26,688.097
2009-05-27,692.121
2009-05-28,680.844
2009-05-29,694.296
2009-06-01,697.838
2009-06-02,703.586
2009-06-03,706.889
2009-06-04,699.307
2009-06-05,691.436
2009-06-08,692.636
2009-06-09,697.077
2009-06-10,706.2
2009-06-11,710.706
2009-06-12,717.332
2009-06-15,719.885
2009-06-16,705.916
2009-06-17,725.357
2009-06-18,712.783
2009-06-19,711.356
2009-06-22,724.611
2009-06-23,713.337
2009-06-24,713.381
2009-06-25,718.974
2009-06-26,735.04
2009-06-29,726.291
2009-06-30,733.548
2009-07-01,732.415
2009-07-02,733.423
2009-07-03,727.605
2009-07-06,730.893
2009-07-07,726.457
2009-07-08,717.355
2009-07-09,715.072
2009-07-10,720.011
2009-07-13,693.928
2009-07-14,704.81
2009-07-15,699.316
2009-07-16,704.797
2009-07-17,706.28
2009-07-20,702.807
2009-07-21,731.439
2009-07-22,734.741
2009-07-23,727.134
2009-07-24,735.747
2009-07-27,735.328
2009-07-28,742.414
2009-07-29,738.594
2009-07-30,734.475
2009-07-31,749.795
2009-08-03,753.819
2009-08-04,756.708
2009-08-05,750.36
2009-08-06,748.576
2009-08-07,734.415
2009-08-10,744.722
2009-08-11,763.832
2009-08-12,752.326
2009-08-13,765.626
2009-08-14,778.723
2009-08-17,762.035
2009-08-18,759.317
2009-08-19,762.434
2009-08-20,771.61
2009-08-21,761.745
2009-08-24,776.914
2009-08-25,779.437
2009-08-26,787.229
2009-08-27,785.14
2009-08-28,790.486
2009-08-31,793.447
2009-09-01,794.152
2009-09-02,783.539
2009-09-03,777.288
2009-09-04,765.821
2009-09-07,770.752
2009-09-08,780.232
2009-09-09,780.288
2009-09-10,793.291
2009-09-11,798.04
2009-09-14,782.992
2009-09-15,776.558
2009-09-16,775.944
2009-09-17,782.833
2009-09-18,773.811
2009-09-21,766.138
2009-09-22,775.3
2009-09-23,773.264
2009-09-24,787.487
2009-09-25,784.298
2009-09-28,772.841
2009-09-29,766.126
2009-09-30,777.805
2009-10-01,762.117
2009-10-02,748.288
2009-10-05,736.812
2009-10-06,745.003
2009-10-07,754.793
2009-10-08,762.715
2009-10-09,760.782
2009-10-12,758.281
2009-10-13,761.939
2009-10-14,759.235
2009-10-15,758.872
2009-10-16,753.344
2009-10-19,758.254
2009-10-20,762.238
2009-10-21,757.918
2009-10-22,750.705
2009-10-23,746.61
2009-10-26,752.914
2009-10-27,739.71
2009-10-28,740.274
2009-10-29,726.292
2009-10-30,743.972
2009-11-02,735.526
2009-11-03,736.869
2009-11-04,732.838
2009-11-05,727.913
2009-11-06,732.865
2009-11-09,730.504
2009-11-10,731.538
2009-11-11,727.836
2009-11-12,715.405
2009-11-13,720.09
2009-11-16,717.65
2009-11-17,709.77
2009-11-18,706.001
2009-11-19,703.096
2009-11-20,704.264
2009-11-23,704.224
2009-11-24,698.272
2009-11-25,704.336
2009-11-26,711.964
2009-11-27,695.861
2009-11-30,724.052
2009-12-01,737.069
2009-12-02,729.866
2009-12-03,747.97
2009-12-04,733.376
2009-12-07,744.431
2009-12-08,751.54
2009-12-09,746.088
2009-12-10,734.576
2009-12-11,737.15
2009-12-14,744.973
2009-12-15,734.201
2009-12-16,742.959
2009-12-17,735.942
2009-12-18,730.955
2009-12-21,729.021
2009-12-22,730.886
2009-12-23,733.764
2009-12-24,736.945
2009-12-25,733.959
2009-12-28,740.985
2009-12-29,738.697
2009-12-30,724.964
2009-12-31,721.732
2010-01-01,721.732
2010-01-04,735.061
2010-01-05,744.688
2010-01-06,741.408
2010-01-07,737.397
2010-01-08,747.697
2010-01-11,755.993
2010-01-12,770.183
2010-01-13,760.836
2010-01-14,772.008
2010-01-15,777.132
2010-01-18,772.176
2010-01-19,764.826
2010-01-20,762.631
2010-01-21,769.177
2010-01-22,765.746
2010-01-25,759.437
2010-01-26,751.202
2010-01-27,742.12
2010-01-28,746.805
2010-01-29,730.895
2010-02-01,726.528
2010-02-02,741.425
2010-02-03,744.216
2010-02-04,748.004
2010-02-05,739.452
2010-02-08,734.026
2010-02-09,729.061
2010-02-10,728.839
2010-02-11,729.326
2010-02-12,731.551
2010-02-15,726.828
2010-02-16,724.74
2010-02-17,735.271
2010-02-18,737.144
2010-02-19,716.574
2010-02-22,738.352
2010-02-23,744.351
2010-02-24,738.318
2010-02-25,742.517
2010-02-26,745.393
2010-03-01,744.88
2010-03-02,750.355
2010-03-03,755.047
2010-03-04,747.068
2010-03-05,746.194
2010-03-08,761.449
2010-03-09,763.393
2010-03-10,754.361
2010-03-11,760.988
2010-03-12,764.296
2010-03-15,768.456
2010-03-16,768.342
2010-03-17,777.089
2010-03-18,771.215
2010-03-19,776.7
2010-03-22,780.797
2010-03-23,776.183
2010-03-24,764.509
2010-03-25,756.544
2010-03-26,769.728
2010-03-29,775.353
2010-03-30,784.486
2010-03-31,782.149
2010-04-01,782.756
2010-04-02,784.757
2010-04-05,785.892
2010-04-06,786.533
2010-04-07,792.626
2010-04-08,789.669
2010-04-09,789.955
2010-04-12,795.468
2010-04-13,791.192
2010-04-14,790.067
2010-04-15,799.202
2010-04-16,798.159
2010-04-19,784.093
2010-04-20,778.093
2010-04-21,791.41
2010-04-22,789.542
2010-04-23,782.551
2010-04-26,798.307
2010-04-27,804.183
2010-04-28,783.598
2010-04-29,782.309
2010-04-30,795.639
2010-05-03,791.429
2010-05-04,791.387
2010-05-05,792.561
2010-05-06,778.658
2010-05-07,779.155
2010-05-10,770.902
2010-05-11,766.532
2010-05-12,763.85
2010-05-13,780.785
2010-05-14,778.66
2010-05-17,759.457
2010-05-18,750.764
2010-05-19,758.71
2010-05-20,763.185
2010-05-21,743.616
2010-05-24,740.198
2010-05-25,727.005
2010-05-26,720.127
2010-05-27,726.488
2010-05-28,733.84
2010-05-31,736.82
2010-06-01,733.323
2010-06-02,717.111
2010-06-03,733.903
2010-06-04,738.073
2010-06-07,715.909
2010-06-08,721.676
2010-06-09,711.169
2010-06-10,720.855
2010-06-11,728.106
2010-06-14,739.481
2010-06-15,743.028
2010-06-16,751.438
2010-06-17,751.32
2010-06-18,751.051
2010-06-21,763.93
2010-06-22,761.614
2010-06-23,753.393
2010-06-24,760.717
2010-06-25,750.464
2010-06-28,745.454
2010-06-29,743.529
2010-06-30,732.081
2010-07-01,732.439
2010-07-02,729.544
2010-07-05,735.352
2010-07-06,745.958
2010-07-07,742.587
2010-07-08,747.185
2010-07-09,748.544
2010-07-12,744.472
2010-07-13,743.829
2010-07-14,755.092
2010-07-15,754.809
2010-07-16,749.125
2010-07-19,746.878
2010-07-20,740.496
2010-07-21,735.631
2010-07-22,731.608
2010-07-23,743.595
2010-07-26,748.518
2010-07-27,740.882
2010-07-28,757.877
2010-07-29,757.153
2010-07-30,746.474
2010-08-02,747.479
2010-08-03,760.786
2010-08-04,744.152
2010-08-05,758.008
2010-08-06,766.916
2010-08-09,760.102
2010-08-10,754.912
2010-08-11,741.216
2010-08-12,730.387
2010-08-13,731.446
2010-08-16,738.044
2010-08-17,734.313
2010-08-18,742.642
2010-08-19,751.859
2010-08-20,731.545
2010-08-23,731.699
2010-08-24,735.215
2010-08-25,722.768
2010-08-26,726.401
2010-08-27,732.478
2010-08-30,743.218
2010-08-31,726.379
2010-09-01,730.17
2010-09-02,740.76
2010-09-03,744.685
2010-09-06,760.558
